DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.016,-0.164,-0.907,-2.015,3.221,0.031,36.58
0.011806,0.028,-0.171,-0.902,-1.969,3.328,0.626,36.53
0.020095,0.047,-0.167,-0.892,-2.153,3.863,1.725,36.53
0.031371,0.052,-0.165,-0.893,-3.099,5.282,1.893,36.48
0.038718,0.065,-0.167,-0.873,-4.779,7.588,2.229,36.53
0.051644,0.067,-0.163,-0.871,-7.206,13.206,0.916,36.48
0.063137,0.078,-0.127,-0.902,-10.534,18.290,-4.000,36.53
0.070986,0.102,-0.129,-0.998,-12.580,16.885,-14.076,36.44
0.082642,0.214,-0.103,-0.992,-13.771,1.191,-22.641,36.48
0.090691,0.316,-0.040,-0.998,-24.031,-7.710,-33.832,36.53
0.101918,0.546,-0.131,-1.078,-25.557,-2.092,-44.962,36.53
0.109011,0.813,-0.168,-1.067,-22.382,2.962,-38.473,36.58
0.121355,1.072,-0.175,-1.032,-23.389,7.053,-22.153,36.53
0.128505,1.319,-0.260,-1.055,-20.260,10.901,4.962,36.48
0.141001,1.422,-0.274,-1.033,-10.229,21.893,47.954,36.48
0.153067,1.344,-0.219,-0.923,-3.985,28.351,87.023,36.44
0.160266,1.222,-0.132,-0.821,-3.695,44.076,117.725,36.58
0.172379,1.098,-0.063,-0.716,-8.229,69.679,137.389,36.53
0.179522,0.984,0.003,-0.663,-20.214,97.420,149.252,36.53
0.191804,0.857,0.030,-0.625,-32.366,128.580,151.603,36.58
0.198704,0.587,0.072,-0.813,-38.947,133.389,145.557,36.44
0.211448,0.336,0.109,-0.870,-42.580,104.580,118.183,36.58
0.222982,0.254,0.053,-0.788,-46.809,62.366,93.618,36.48
0.230392,0.138,0.053,-0.719,-50.748,24.321,59.374,36.53
0.242509,0.124,0.093,-0.618,-56.183,-14.550,18.901,36.58
0.250654,0.267,0.139,-0.571,-62.382,-45.298,-16.290,36.62
0.261759,0.616,0.148,-0.612,-67.863,-69.160,-33.481,36.53
0.268741,0.901,0.108,-0.748,-60.931,-77.695,-21.405,36.58
0.281651,1.087,0.135,-0.937,-42.382,-85.405,14.290,36.53
0.293159,1.040,0.181,-1.055,-17.573,-94.412,65.252,36.39
0.300786,0.917,0.268,-1.071,7.359,-96.275,122.168,36.48
0.312702,0.562,0.440,-1.022,20.397,-95.634,178.321,36.53
0.320708,0.017,0.633,-1.004,23.298,-94.412,214.504,36.58
0.332082,-0.641,0.709,-0.941,20.427,-87.664,223.802,36.53
0.340354,-1.113,0.746,-0.843,9.359,-69.084,200.260,36.53
0.351410,-1.319,0.807,-0.789,-10.931,-45.069,167.267,36.58
0.363176,-1.313,0.644,-0.813,-30.626,-19.252,131.191,36.53
0.370836,-1.219,0.434,-0.871,-43.878,-4.748,108.840,36.58
0.382460,-1.156,0.216,-0.968,-46.794,-6.092,105.206,36.53
0.390061,-1.154,0.009,-1.050,-42.214,-16.061,113.420,36.53
0.401684,-1.355,-0.045,-1.134,-27.908,-14.504,113.542,36.39
0.409069,-1.505,0.048,-1.162,-15.832,-2.076,100.000,36.53
0.420648,-1.495,0.166,-1.159,-10.870,15.969,68.168,36.53
0.433090,-1.335,0.190,-1.149,-11.725,30.595,33.069,36.48
0.440759,-1.074,0.138,-1.158,-11.328,42.672,4.198,36.44
0.452379,-0.733,0.066,-1.152,-10.504,47.435,-12.458,36.58
0.459462,-0.471,-0.041,-1.159,-6.947,43.649,-15.466,36.44
0.471777,-0.311,-0.131,-1.157,1.191,35.374,-9.130,36.44
0.478982,-0.232,-0.168,-1.132,13.542,23.298,2.305,36.48
0.491405,-0.198,-0.164,-1.056,24.687,12.855,14.550,36.53
0.496819,-0.226,-0.115,-0.948,33.176,4.641,23.725,36.58
0.511339,-0.251,-0.046,-0.861,36.137,-0.977,25.481,36.44
