DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.082,-0.259,-0.917,-4.809,-2.870,10.580,35.49
0.012436,0.066,-0.252,-0.920,-4.550,0.748,11.298,35.49
0.020596,0.073,-0.249,-0.938,-3.664,4.718,10.366,35.45
0.032355,0.073,-0.236,-0.924,-4.122,6.794,8.992,35.49
0.040230,0.077,-0.235,-0.938,-6.015,4.794,7.664,35.45
0.052043,0.111,-0.245,-0.944,-7.023,1.878,7.832,35.35
0.059642,0.136,-0.259,-0.945,-6.260,3.221,8.031,35.49
0.071872,0.157,-0.245,-0.915,-5.985,6.916,9.069,35.54
0.079157,0.182,-0.238,-0.886,-7.389,14.366,9.740,35.49
0.091569,0.206,-0.247,-0.906,-8.931,21.221,11.924,35.45
0.099233,0.206,-0.265,-0.944,-8.000,22.779,15.084,35.49
0.111169,0.200,-0.254,-0.940,-6.931,21.282,17.664,35.49
0.118376,0.195,-0.241,-0.955,-6.580,17.954,18.565,35.54
0.130766,0.160,-0.223,-0.967,-7.115,9.817,17.084,35.49
0.138643,0.149,-0.212,-0.933,-8.305,4.183,13.481,35.45
0.150233,0.134,-0.201,-0.902,-9.832,7.557,10.321,35.40
0.162423,0.091,-0.192,-0.887,-11.740,13.176,-0.901,35.45
0.169528,0.061,-0.197,-0.913,-11.359,21.298,-8.931,35.54
0.181741,0.046,-0.126,-0.840,-14.153,28.046,-22.061,35.40
0.188832,0.100,-0.078,-0.737,-24.916,42.458,-35.634,35.35
0.201185,0.206,-0.110,-0.743,-35.863,66.565,-44.046,35.40
0.208356,0.281,-0.153,-0.844,-38.870,86.412,-45.695,35.54
0.220535,0.367,-0.189,-0.897,-37.160,99.695,-45.863,35.45
0.232481,0.483,-0.213,-0.940,-36.550,98.855,-36.718,35.49
0.239811,0.552,-0.228,-1.014,-38.763,69.863,-12.504,35.54
0.251678,0.548,-0.249,-1.118,-40.840,22.183,21.221,35.49
0.259189,0.461,-0.233,-1.111,-36.046,-13.023,48.809,35.45
0.270982,0.360,-0.180,-1.051,-28.443,-19.221,60.443,35.40
0.277951,0.310,-0.087,-0.963,-27.664,-14.473,63.786,35.49
0.290378,0.272,-0.054,-0.921,-31.389,-3.023,62.458,35.45
0.302327,0.258,-0.057,-0.949,-33.603,16.092,58.626,35.59
0.309666,0.244,-0.056,-0.958,-33.053,40.550,52.412,35.54
0.321649,0.249,-0.033,-0.968,-32.641,64.840,41.374,35.49
0.329429,0.240,-0.052,-0.986,-29.893,85.847,30.168,35.49
0.341226,0.232,-0.044,-1.013,-29.221,90.489,15.435,35.49
0.348944,0.274,-0.061,-1.044,-30.580,68.397,10.275,35.59
0.360784,0.297,-0.096,-1.094,-31.145,26.992,13.863,35.35
0.372639,0.297,-0.105,-1.099,-32.916,-25.496,25.237,35.59
0.379991,0.319,-0.108,-1.065,-31.084,-63.496,37.756,35.45
0.391752,0.299,-0.134,-1.004,-25.328,-76.275,52.244,35.40
0.399393,0.269,-0.083,-0.922,-21.618,-66.076,54.855,35.40
0.411235,0.259,-0.076,-0.860,-23.374,-40.351,59.038,35.49
0.418298,0.198,-0.057,-0.837,-21.450,-8.565,60.824,35.49
0.430658,0.113,-0.021,-0.848,-20.244,27.053,59.344,35.45
0.442652,0.026,-0.016,-0.903,-18.641,55.542,49.160,35.49
0.450394,-0.023,0.005,-0.991,-14.183,68.840,37.481,35.49
0.462083,-0.054,-0.044,-1.047,-6.153,65.924,31.511,35.45
0.469118,-0.067,-0.017,-1.064,-1.908,51.985,26.809,35.40
0.481624,-0.057,-0.048,-1.057,3.634,37.023,21.084,35.45
0.489138,0.002,-0.037,-0.956,7.374,25.588,19.802,35.40
0.500930,0.019,-0.022,-0.888,7.344,19.893,19.298,35.45
