DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.105,-0,-0.930,-2.244,6.229,9.588,35.49
0.012060,0.085,-0.272,-0.929,-1.435,7.267,9.771,35.45
0.019639,0.090,-0.270,-0.933,-1.053,6.580,9.802,35.49
0.031357,0.098,-0.262,-0.931,-1.267,2.687,12.031,35.45
0.038982,0.082,-0.256,-0.919,-2.137,2.702,13.420,35.49
0.051058,0.078,-0.259,-0.916,-1.847,5.053,12.641,35.45
0.057221,0.067,-0.254,-0.924,-0.992,7.420,11.588,35.45
0.070774,0.074,-0.252,-0.925,-1.023,7.969,10.626,35.49
0.082620,0.079,-0.258,-0.941,-1.237,6.031,10.214,35.54
0.090295,0.069,-0.261,-0.939,-0.992,2.611,9.206,35.49
0.102785,0.096,-0.248,-0.896,-1.252,1.496,7.893,35.45
0.110062,0.105,-0.251,-0.885,-3.924,4.076,6.458,35.49
0.122729,0.114,-0.264,-0.907,-4.550,4.290,4.412,35.49
0.130676,0.143,-0.274,-0.914,-5.863,-4.351,6.382,35.54
0.141937,0.167,-0.283,-0.918,-7.038,-10.611,10.122,35.49
0.149720,0.175,-0.294,-0.916,-6.351,-12.076,13.053,35.54
0.161774,0.188,-0.296,-0.901,-4.550,-9.359,16.137,35.49
0.168825,0.212,-0.296,-0.873,-3.710,-3.557,20.534,35.49
0.181332,0.213,-0.299,-0.868,-3.893,4.992,24.336,35.45
0.188816,0.215,-0.295,-0.875,-3.282,14.992,29.115,35.49
0.200532,0.186,-0.274,-0.885,-2.947,23.603,35.160,35.54
0.212957,0.124,-0.257,-0.900,-3.710,29.450,36.473,35.49
0.220649,0.097,-0.230,-0.897,-6.137,35.664,33.740,35.45
0.232550,0.045,-0.212,-0.932,-9.099,46.672,23.344,35.40
0.240028,0.041,-0.221,-0.976,-10.687,56.107,3.557,35.49
0.252123,0.124,-0.216,-0.967,-12.489,61.206,-16.000,35.45
0.258925,0.237,-0.227,-0.923,-15.511,68.901,-36.168,35.49
0.271320,0.379,-0.250,-0.860,-15.969,81.649,-58.534,35.54
0.276928,0.623,-0.292,-0.758,-18.580,97.527,-77.573,35.54
0.290862,0.915,-0.343,-0.699,-25.527,94.183,-74.824,35.40
0.302468,1.120,-0.368,-0.771,-35.374,62.809,-54.565,35.45
0.309424,1.269,-0.424,-0.829,-47.954,-1.618,-16.992,35.49
0.321697,1.349,-0.485,-0.966,-48.702,-72.046,31.435,35.45
0.329302,1.364,-0.472,-0.951,-33.038,-86.580,88.031,35.54
0.340771,1.215,-0.340,-0.841,-23.924,-75.298,130.687,35.49
0.352854,1.069,-0.198,-0.724,-24.534,-48.626,155.969,35.45
0.359856,0.903,-0.101,-0.690,-29.863,-4.244,170.595,35.40
0.371950,0.716,-0.018,-0.728,-35.374,42.626,168.183,35.45
0.379447,0.652,-0.006,-0.816,-41.908,72.687,160.229,35.45
0.391739,0.597,0.001,-0.936,-46.855,75.237,161.664,35.49
0.398870,0.497,-0.003,-1.036,-45.908,59.389,161.710,35.45
0.410591,0.436,0.012,-1.073,-44.702,22.733,164.366,35.49
0.422808,0.391,0.013,-1.121,-41.267,-22.092,174.397,35.54
0.430083,0.317,0.023,-1.107,-32.519,-53.802,188.321,35.49
0.441900,0.302,0.021,-1.051,-21.252,-67.053,183.847,35.59
0.449453,0.543,0.036,-1.004,10.031,-19.130,192.015,35.54
0.461298,0.389,0.067,-0.859,12.534,-11.817,201.145,35.49
0.469030,0.367,0.226,-0.798,11.756,9.817,209.023,35.54
0.481015,0.342,0.247,-0.822,12.260,23.221,213.145,35.45
0.488823,0.352,0.305,-0.881,9.115,16.366,232.916,35.40
0.500718,0.275,0.386,-0.945,5.344,-10.672,265.725,35.45
