DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,1.041000,0.150000,-0.067000,-5.649000,-6.840000,-3.832000,0.000000
0.012000,1.051000,0.159000,-0.070000,-6.153000,-7.786000,-2.748000,0.000000
0.030000,1.051000,0.175000,-0.075000,-5.863000,-8.580000,3.053000,0.000000
0.046000,1.110000,0.170000,-0.114000,-10.031000,-8.733000,11.374000,0.000000
0.055000,1.094000,0.141000,-0.114000,-11.542000,-9.023000,12.107000,0.000000
0.064000,1.103000,0.092000,-0.107000,-12.061000,-14.595000,9.023000,0.000000
0.080000,1.118000,0.069000,-0.069000,-13.313000,-17.298000,9.710000,0.000000
0.101000,1.197000,0.041000,-0.026000,-12.733000,-8.611000,5.603000,0.000000
0.120000,1.230000,0.108000,-0.076000,-16.092000,0.473000,-12.092000,0.000000
0.129000,1.214000,0.081000,-0.112000,-19.832000,6.656000,-19.053000,0.000000
0.138000,1.168000,0.070000,-0.078000,-24.519000,1.481000,-21.481000,0.000000
0.147000,1.147000,0.009000,-0.088000,-25.405000,-1.924000,-21.511000,0.000000
0.154000,1.138000,-0.045000,-0.088000,-24.626000,-7.252000,-13.282000,0.000000
0.170000,1.145000,-0.028000,-0.071000,-20.244000,-9.282000,-9.969000,0.000000
0.179000,1.136000,0.003000,-0.056000,-13.695000,-1.008000,-2.809000,0.000000
0.190000,1.094000,0.055000,-0.052000,-9.466000,9.725000,11.435000,0.000000
0.202000,1.094000,0.112000,-0.095000,-4.824000,-4.122000,3.573000,0.000000
0.222000,1.179000,0.174000,-0.116000,-8.672000,49.160000,22.015000,0.000000
0.236000,1.014000,0.175000,-0.159000,-23.008000,-13.359000,-26.397000,0.000000
0.249000,1.531000,-0.038000,-0.079000,-10.885000,-1.893000,-47.237000,0.000000
0.259000,1.053000,0.107000,-0.113000,-1.618000,23.389000,-14.656000,0.000000
0.271000,1.053000,0.089000,-0.086000,-11.344000,5.511000,-3.985000,0.000000
