DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.048,-0.306,-0.403,-72.962,-75.328,17.237,35.97
0.011741,0.060,-0.304,-0.422,-80.748,-75.878,11.969,35.97
0.019466,0.119,-0.285,-0.433,-86.412,-66.687,9.496,36.01
0.031311,0.186,-0.280,-0.436,-91.405,-48.779,12.626,36.15
0.038146,0.224,-0.263,-0.514,-98.214,-24.290,19.954,36.01
0.050638,0.198,-0.258,-0.631,-101.511,0.168,27.481,36.06
0.058035,0.139,-0.241,-0.766,-104.412,14.565,34.611,36.01
0.069580,0.064,-0.214,-0.904,-101.603,19.176,43.191,35.92
0.081678,-0.019,-0.182,-0.998,-97.679,15.450,45.267,35.97
0.088811,-0.085,-0.148,-1.049,-93.344,7.832,43.145,36.01
0.101223,-0.107,-0.117,-1.076,-89.557,-0.794,39.374,35.97
0.108372,-0.123,-0.106,-1.103,-86.489,-5.863,35.939,36.01
0.120385,-0.114,-0.095,-1.118,-83.252,-7.008,30.351,35.92
0.127889,-0.088,-0.106,-1.133,-79.252,-1.786,27.053,36.06
0.139706,-0.078,-0.108,-1.142,-72.641,9.756,22.229,36.01
0.151486,-0.060,-0.072,-1.180,-69.069,21.847,16.672,35.97
0.159207,-0.037,-0.116,-1.146,-61.832,24.916,13.374,36.01
0.170739,-0.023,-0.106,-1.154,-57.374,22.748,14.092,35.97
0.178434,-0.015,-0.115,-1.169,-52.183,17.298,14.214,36.06
0.190288,-0.006,-0.098,-1.125,-49.115,7.695,17.863,36.01
0.198128,-0.029,-0.060,-1.140,-50.473,-3.374,23.237,35.97
0.209024,-0.075,-0.050,-1.176,-51.985,-15.344,25.450,36.06
0.221287,-0.113,-0.048,-1.168,-50.397,-21.130,24.031,36.01
0.228434,-0.141,-0.048,-1.150,-47.527,-16.565,20.015,35.97
0.240557,-0.140,-0.056,-1.135,-42.351,-8.137,12.015,36.11
0.247876,-0.084,-0.059,-1.067,-36.626,0.397,6.901,35.97
0.260187,-0.038,-0.058,-1.043,-34.061,2.595,7.618,36.06
0.267127,-0.010,-0.060,-0.972,-31.924,-0.031,10.519,36.01
0.279086,-0.014,-0.036,-0.926,-35.328,-3.679,8.885,35.97
0.291739,0.015,-0.029,-0.865,-38.870,-6.366,10.962,35.92
0.298854,0.000,-0.011,-0.809,-45.130,-9.847,15.756,35.97
0.311025,-0.031,0.034,-0.754,-54.809,-13.023,18.656,36.06
0.317930,-0.057,0.039,-0.772,-63.328,-9.710,17.542,36.01
0.330072,-0.077,0.021,-0.814,-66.672,-0.855,13.710,35.97
0.337490,-0.097,0.034,-0.797,-67.298,6.672,9.908,35.97
0.349520,-0.102,0.082,-0.653,-79.756,7.237,10.183,36.01
0.361628,0.340,-0.539,-3.342,-184.733,66.153,60.198,35.97
0.369453,-0.308,0.207,-3.887,27.466,94.412,51.908,36.01
0.381157,-0.503,0.165,-2.050,91.786,54.427,-13.099,36.06
0.388846,-0.041,-0.057,-1.058,64.336,-3.908,-20.565,35.97
0.400774,-0.082,0.002,-0.529,42.214,-44.931,5.588,35.92
0.407622,-0.123,0.098,-0.266,19.298,-37.542,13.603,36.06
0.420703,-0.176,0.081,-0.203,7.817,2.427,-3.817,36.01
0.428247,-0.107,0.039,-0.259,-5.267,26.305,-16.519,35.87
0.439903,-0.008,0.030,-0.457,-19.420,33.221,-14.198,35.97
0.451667,0.031,0.016,-0.736,-29.313,31.985,-9.359,35.92
0.459705,0.082,0.008,-0.988,-36.229,36.061,-9.527,36.06
0.471193,0.100,-0.062,-1.260,-32.687,39.710,-6.458,36.06
0.478417,0.101,-0.069,-1.438,-17.069,43.450,-3.450,36.01
0.490899,0.055,-0.040,-1.411,1.130,30.336,-1.573,35.97
0.498134,0.025,-0.040,-1.187,10.351,4.305,0.977,36.01
0.510637,0.007,0.004,-0.972,10.076,-17.863,4.580,35.97
