DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.042,-0.225,-0.232,-54.870,-27.237,-18.382,35.87
0.011831,0.117,-0.279,-0.207,-59.863,-30.092,-19.496,36.01
0.017434,0.158,-0.278,-0.149,-66.321,-22.626,-18.733,35.97
0.030733,0.198,-0.273,-0.136,-73.679,-14.687,-15.466,35.87
0.042375,0.163,-0.242,-0.148,-79.771,-6.855,-11.160,35.92
0.050178,0.196,-0.161,-0.147,-89.771,1.191,-9.924,35.97
0.061967,0.154,-0.151,-0.245,-98.198,5.450,-1.817,36.01
0.068976,0.112,-0.075,-0.348,-105.725,9.802,-5.588,35.87
0.081350,0.129,-0.065,-0.521,-110.687,10.137,-9.588,35.87
0.088389,0.117,-0.049,-0.656,-110.748,2.977,-10.962,35.82
0.100111,0.121,-0.044,-0.740,-111.084,-22.366,-6.748,35.97
0.112431,0.124,-0.041,-0.774,-112.321,-54.305,3.221,35.92
0.119642,0.064,-0.033,-0.768,-112.809,-70.092,10.641,36.01
0.132043,0.008,0.026,-0.767,-114.122,-62.931,8.321,35.87
0.139332,-0.018,0.015,-0.803,-113.649,-47.847,1.008,35.82
0.150832,0.035,0.072,-0.903,-114.870,-34.641,2.366,35.87
0.162989,0.027,0.064,-1.009,-112.321,-32.427,6.504,35.87
0.170144,-0.248,0.259,-0.811,-123.527,-38.290,-1.053,35.92
0.182204,0.007,-0.018,-1.031,-110.702,-27.710,14.672,35.97
0.189745,-0.075,0.153,-1.130,-110.382,-31.405,11.664,35.92
0.201146,-0.112,0.139,-1.228,-109.847,-29.435,-1.588,35.97
0.208594,-0.042,0.147,-1.356,-104.382,-28.977,-9.023,35.87
0.220455,-0.002,0.143,-1.447,-95.649,-34.168,-8.458,35.92
0.232975,0.014,0.161,-1.507,-87.573,-43.374,-6.901,35.97
0.239800,0.014,0.143,-1.549,-78.214,-50.931,-5.450,35.82
0.251749,0.038,0.113,-1.459,-69.603,-55.084,-2.137,35.87
0.259671,0.034,0.222,-1.388,-68.183,-53.298,-3.069,35.87
0.271773,0.060,0.106,-1.357,-67.588,-50.321,5.985,35.87
0.278964,-0.014,0.128,-1.401,-60.229,-41.008,4.290,35.97
0.290988,-0.012,0.149,-1.410,-53.817,-33.237,2.595,35.92
0.303068,-0.039,0.163,-1.470,-44.626,-29.817,4.489,35.87
0.310144,-0.046,0.203,-1.511,-37.481,-31.160,2.473,35.87
0.322273,-0.031,0.136,-1.551,-26.092,-37.145,3.221,35.92
0.329528,-0.058,0.162,-1.536,-18.733,-41.985,4.290,35.87
0.342068,-0.096,0.130,-1.560,-7.893,-47.466,4.015,35.92
0.349490,-0.044,0.140,-1.442,1.023,-47.496,3.786,35.82
0.361544,-0.022,0.158,-1.265,0.641,-42.748,4.595,35.97
0.368770,0.003,0.169,-1.144,-7.695,-36.076,8.427,35.92
0.382178,-0.008,0.168,-1.097,-16.031,-23.511,12.305,35.97
0.393091,-0.049,0.095,-1.185,-16.794,-2.076,13.466,35.87
0.400763,-0.062,0.096,-1.165,-11.603,21.588,14.000,35.87
0.412484,-0.067,0.113,-1.123,-11.130,43.725,13.908,35.97
0.419678,-0.099,0.131,-1.148,-10.962,55.420,13.008,35.92
0.431756,-0.142,0.098,-1.170,-9.344,55.695,10.931,35.92
0.439215,-0.154,0.113,-1.184,-9.038,42.427,6.229,35.97
0.451567,-0.157,0.110,-1.170,-6.687,25.634,0.092,35.92
0.458750,-0.142,0.117,-1.166,-5.328,10.321,-6.565,35.97
0.471446,-0.103,0.080,-1.182,-7.160,-5.527,-2.885,35.97
0.478442,-0.051,0.136,-1.225,-2.641,-21.328,-3.374,36.01
0.490816,-0.056,0.146,-1.175,-0.580,-34.901,-10.458,35.97
0.502711,0.016,0.100,-1.144,7.954,-36.015,-6.794,35.92
