DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.117,-0.388,-0.645,-5.237,10.748,5.496,36.11
0.007290,0.107,-0.383,-0.610,-6.534,8.458,5.985,36.15
0.019521,0.101,-0.385,-0.580,-8.244,6.748,5.756,36.20
0.026940,0.091,-0.374,-0.546,-10.092,8.000,5.328,36.15
0.039473,0.092,-0.368,-0.500,-13.740,8.473,4.840,36.15
0.046528,0.077,-0.364,-0.453,-16.626,11.924,4.382,36.20
0.059168,0.081,-0.355,-0.417,-19.542,17.847,1.008,36.15
0.066035,0.108,-0.350,-0.381,-23.023,20.840,-0.947,36.11
0.078109,0.139,-0.354,-0.316,-28.076,24.855,-3.573,36.11
0.085994,0.165,-0.365,-0.275,-34.580,28.809,-4.977,36.25
0.097969,0.219,-0.361,-0.253,-42.092,28.031,-4.000,36.11
0.109792,0.236,-0.380,-0.264,-48.336,23.573,-0.809,36.15
0.117319,0.235,-0.362,-0.293,-55.191,11.618,1.832,36.06
0.129391,0.224,-0.358,-0.303,-62.290,-6.229,6.092,36.20
0.136715,0.181,-0.352,-0.300,-68.458,-20.351,13.130,36.15
0.148395,0.116,-0.298,-0.333,-72.473,-27.008,15.084,36.11
0.155672,0.062,-0.255,-0.346,-78.901,-31.908,15.099,36.15
0.168012,-0.037,-0.226,-0.375,-83.130,-32.290,14.916,36.06
0.179862,-0.081,-0.161,-0.442,-90.061,-29.756,7.145,36.20
0.186741,-0.087,-0.123,-0.525,-95.420,-23.527,-2.198,36.15
0.198847,-0.045,-0.081,-0.641,-100.198,-17.191,-14.748,36.20
0.206312,0.027,-0.083,-0.754,-102.443,-12.855,-23.740,36.11
0.217601,0.087,-0.070,-0.851,-103.450,-14.031,-27.084,36.15
0.229685,0.146,-0.084,-0.918,-102.122,-17.664,-25.542,36.20
0.236489,0.318,-0.312,-1.222,-100.015,-12.489,-45.924,36.15
0.248327,0.369,-0.104,-0.953,-110.794,-32.870,-22.931,36.11
0.255306,0.158,-0.087,-1.007,-99.084,-29.740,-23.527,36.11
0.267794,0.250,-0.036,-1.052,-102.336,-36.305,-26.443,36.25
0.279479,0.301,-0.057,-1.083,-91.267,-8.763,-8.763,36.20
0.286675,0.286,-0.071,-1.138,-88.137,-5.908,0.397,36.15
0.299199,0.260,-0.044,-1.127,-85.511,-9.603,8.641,36.06
0.306732,0.238,-0.019,-1.070,-87.084,-15.603,17.954,36.11
0.318502,0.202,0.018,-1.039,-92.443,-19.466,24.321,36.15
0.325935,0.140,0.026,-1.055,-97.176,-18.870,24.336,36.20
0.337906,0.115,0.044,-1.087,-99.313,-15.221,24.626,36.11
0.343693,0.050,0.085,-1.170,-99.786,-14.229,20.840,36.25
0.357605,0.018,0.103,-1.235,-96.763,-16.092,15.969,36.11
0.369386,-0.010,0.122,-1.254,-93.221,-16.137,10.412,36.15
0.376457,-0.031,0.128,-1.271,-87.924,-14.519,6.122,36.15
0.388808,-0.027,0.161,-1.283,-84.840,-15.237,-2.916,36.11
0.395760,-0.006,0.138,-1.284,-79.542,-11.557,-7.924,36.15
0.407927,0.315,-0.058,-1.715,-71.115,-55.298,2.168,36.11
0.415861,0.111,0.171,-1.299,-53.954,-13.863,4.153,36.06
0.427465,0.156,0.134,-1.360,-42.519,-18.183,9.969,36.06
0.439668,0.275,0.058,-1.571,-32.550,-20.672,25.115,36.01
0.446763,1.000,-0.345,-4.000,-180.321,131.298,49.939,36.15
0.458841,0.145,0.646,-3.287,181.786,177.466,17.191,36.15
0.466461,-0.031,-0.303,-1.452,163.924,125.939,85.740,36.11
0.477967,-0.862,0.388,-0.667,100.443,-94.214,55.786,36.15
0.485784,-0.213,0.113,-0.250,82.321,-108.214,54.534,36.20
0.497647,-0.310,0.166,-0.170,48.687,-56.229,29.496,36.11
0.509268,-0.352,0.123,-0.297,28.412,-19.954,-5.740,36.15
