DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.122,-0.099,-0.474,-65.634,55.160,-16.275,29.33
0.006950,-0.129,-0.113,-0.579,-65.603,38.107,-25.832,29.33
0.018565,-0.092,-0.116,-0.529,-53.008,14.198,-33.786,29.28
0.030525,0.004,-0.088,-0.421,-43.847,5.832,-38.244,29.33
0.037466,0.091,-0.055,-0.383,-40.672,16.458,-37.145,29.24
0.049647,0.120,-0.040,-0.471,-50.534,54.046,-32.214,29.33
0.056634,0.110,0.006,-0.564,-50.305,73.145,-28.412,29.19
0.069257,0.139,0.019,-0.685,-53.878,78.076,-23.115,29.33
0.077074,0.036,0.008,-0.823,-58.672,79.832,-39.695,29.38
0.088297,0.103,0.011,-0.843,-49.634,59.420,-53.099,29.24
0.100509,0.149,-0.010,-0.887,-33.863,18.076,-56.626,29.28
0.107348,0.160,-0.016,-0.915,-31.053,-11.924,-59.527,29.24
0.119630,0.155,-0.033,-0.910,-30.107,-44.748,-59.939,29.28
0.126425,0.135,-0.023,-0.844,-26.565,-72.366,-61.771,29.19
0.138520,0.150,-0.020,-0.762,-26.382,-90.260,-63.542,29.24
0.145008,0.183,-0.026,-0.663,-38.000,-81.924,-59.786,29.28
0.157598,0.209,-0.013,-0.583,-40.656,-66.366,-54.031,29.24
0.169884,0.231,-0.034,-0.578,-46.015,-43.115,-45.985,29.28
0.177229,0.221,-0.044,-0.672,-48.061,-15.237,-39.603,29.24
0.188864,0.230,-0.011,-0.765,-43.832,21.252,-34.000,29.28
0.196358,0.189,-0.055,-0.921,-37.130,34.290,-28.962,29.24
0.208185,0.165,-0.052,-0.995,-28.870,40.870,-33.420,29.24
0.220445,0.146,-0.031,-0.967,-30.626,34.122,-36.519,29.28
0.227144,0.188,-0.012,-1.010,-55.740,16.977,-37.832,29.24
0.239574,0.228,-0.065,-0.911,-65.985,-20.443,-14.168,29.19
0.246421,0.166,-0.028,-0.717,-88.275,-36.107,-4.870,29.24
