DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,1.015000,0.330000,0.575000,28.092000,-58.718000,-9.145000,0.000000
0.000000,0.979000,0.296000,0.577000,24.595000,-58.641000,-16.366000,0.000000
0.000000,0.967000,0.209000,0.580000,26.794000,-59.542000,-21.985000,0.000000
0.001000,0.995000,0.177000,0.562000,32.626000,-58.214000,-22.992000,0.000000
0.001000,1.006000,0.225000,0.549000,32.733000,-53.344000,-12.290000,0.000000
0.001000,1.004000,0.255000,0.506000,29.176000,-49.389000,6.244000,0.000000
0.001000,1.091000,0.325000,0.532000,23.954000,-44.550000,22.458000,0.000000
0.002000,1.150000,0.352000,0.513000,21.588000,-38.840000,24.366000,0.000000
0.002000,1.123000,0.405000,0.504000,20.519000,-36.962000,15.969000,0.000000
0.002000,1.094000,0.406000,0.478000,18.840000,-38.031000,4.198000,0.000000
0.002000,1.103000,0.412000,0.493000,16.412000,-38.031000,-5.115000,0.000000
0.003000,1.070000,0.391000,0.475000,13.191000,-36.031000,-9.389000,0.000000
0.003000,1.051000,0.340000,0.470000,11.038000,-34.366000,-8.611000,0.000000
0.003000,1.101000,0.299000,0.471000,10.397000,-30.504000,-2.870000,0.000000
0.004000,1.117000,0.290000,0.452000,9.389000,-24.000000,6.718000,0.000000
0.004000,1.106000,0.309000,0.443000,8.092000,-19.542000,14.824000,0.000000
0.004000,1.101000,0.316000,0.434000,7.679000,-17.069000,14.794000,0.000000
0.004000,1.120000,0.340000,0.436000,8.137000,-15.496000,9.221000,0.000000
0.005000,1.127000,0.351000,0.432000,8.229000,-13.985000,-0.137000,0.000000
0.005000,1.096000,0.343000,0.417000,7.786000,-12.382000,-7.817000,0.000000
0.005000,1.062000,0.329000,0.407000,6.412000,-11.420000,-12.443000,0.000000
0.006000,1.032000,0.308000,0.376000,5.847000,-12.153000,-12.702000,0.000000
0.006000,1.070000,0.304000,0.390000,4.137000,-10.931000,-9.344000,0.000000
0.006000,1.084000,0.312000,0.404000,2.031000,-6.870000,-4.244000,0.000000
0.006000,1.043000,0.302000,0.396000,-0.779000,-3.893000,2.061000,0.000000
0.007000,1.054000,0.272000,0.397000,-0.947000,-2.000000,5.069000,0.000000
0.007000,1.056000,0.264000,0.398000,0.321000,-0.336000,3.618000,0.000000
0.007000,1.035000,0.272000,0.384000,1.176000,0.977000,0.137000,0.000000
0.007000,1.016000,0.273000,0.372000,1.649000,1.695000,-2.336000,0.000000
0.008000,0.995000,0.276000,0.378000,1.588000,2.931000,-5.099000,0.000000
0.008000,0.988000,0.265000,0.382000,1.038000,4.427000,-3.313000,0.000000
0.008000,0.978000,0.279000,0.365000,-0.611000,6.107000,0.122000,0.000000
0.009000,0.967000,0.314000,0.368000,-5.618000,8.305000,8.641000,0.000000
0.009000,0.979000,0.289000,0.359000,-9.328000,10.244000,12.473000,0.000000
0.009000,0.992000,0.298000,0.354000,-9.756000,10.718000,9.496000,0.000000
0.009000,0.990000,0.294000,0.358000,-9.496000,9.832000,3.008000,0.000000
0.010000,0.970000,0.300000,0.346000,-9.710000,7.863000,-2.046000,0.000000
0.010000,0.925000,0.284000,0.347000,-9.573000,4.718000,-3.466000,0.000000
0.010000,0.928000,0.270000,0.357000,-10.061000,1.344000,-1.573000,0.000000
0.010000,0.941000,0.235000,0.372000,-8.672000,-0.748000,1.344000,0.000000
