DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.011,-0.054,-0.871,-4.076,1.191,-1.496,31.40
0.012248,-0.015,-0.057,-0.879,-3.725,-0.382,-2.336,31.45
0.019842,-0.009,-0.060,-0.871,-3.466,-1.344,-2.366,31.40
0.031557,0.007,-0.058,-0.851,-3.313,-2.137,-1.954,31.35
0.038935,0.010,-0.061,-0.850,-3.328,-1.145,-1.191,31.40
0.050712,0.002,-0.054,-0.856,-3.359,1.053,-1.145,31.31
0.059594,-0.010,-0.054,-0.848,-3.496,2.321,-1.924,31.45
0.070430,-0.011,-0.050,-0.872,-3.344,1.191,-2.702,31.40
0.081753,-0.002,-0.058,-0.867,-3.664,-1.298,-2.824,31.35
0.089438,0.007,-0.058,-0.857,-3.969,-3.115,-2.687,31.31
0.101246,0.019,-0.052,-0.861,-3.969,-4.824,-2.275,31.35
0.109633,0.035,-0.053,-0.841,-3.740,-3.908,-0.931,31.31
0.120674,0.014,-0.051,-0.857,-3.344,-0.061,-0.626,31.35
0.128177,0.002,-0.050,-0.863,-3.634,3.130,-1.008,31.35
0.139975,-0.001,-0.053,-0.873,-3.206,3.084,-1.176,31.31
0.152100,-0.010,-0.053,-0.876,-2.626,2.366,-1.206,31.45
0.159623,-0.010,-0.055,-0.866,-2.656,0.366,-1.023,31.31
0.171598,-0.005,-0.054,-0.853,-2.489,-1.802,-1.359,31.35
0.178571,-0.006,-0.054,-0.846,-2.870,-1.511,-1.740,31.31
0.191056,-0.001,-0.053,-0.850,-2.977,0.137,-1.817,31.35
0.198338,0.009,-0.060,-0.857,-3.176,2.046,-1.863,31.40
0.209939,-0.003,-0.061,-0.856,-3.206,2.534,-2.305,31.35
0.216657,-0.005,-0.049,-0.859,-3.634,0.641,-2.977,31.40
0.230385,0.015,-0.049,-0.856,-3.939,-1.389,-2.183,31.40
0.242126,0.022,-0.060,-0.863,-3.542,-1.527,-0.885,31.40
0.249735,0.015,-0.058,-0.863,-3.252,-0.321,-0.977,31.40
0.261678,0.005,-0.057,-0.875,-2.977,0.977,-1.069,31.35
0.269200,0.002,-0.058,-0.872,-2.244,1.740,-1.145,31.31
0.280995,-0.002,-0.053,-0.870,-2.061,1.542,-1.191,31.26
0.288644,-0.000,-0.042,-0.856,-1.878,1.405,-1.099,31.40
0.300791,-0.006,-0.054,-0.859,-1.649,0.794,-1.023,31.35
0.312295,-0.020,-0.054,-0.851,-1.740,0.214,-1.481,31.49
0.320098,-0.012,-0.061,-0.853,-2.122,-0.718,-1.588,31.31
0.331879,-0.010,-0.056,-0.843,-2.321,-0.626,-1.573,31.45
0.339536,0.000,-0.060,-0.843,-2.489,-0.229,-1.725,31.40
0.351193,0.004,-0.054,-0.855,-2.611,0.489,-1.282,31.45
0.358942,0.003,-0.047,-0.853,-2.901,1.649,-1.176,31.40
0.370732,-0.011,-0.045,-0.860,-3.130,2.260,-1.374,31.35
0.378636,-0.013,-0.046,-0.855,-2.824,2.137,-1.832,31.31
0.390603,-0.015,-0.053,-0.861,-2.550,0.641,-2.214,31.40
0.401918,-0.010,-0.059,-0.851,-2.351,-1.863,-2.718,31.35
0.409651,0.006,-0.066,-0.839,-2.885,-2.458,-2.244,31.40
0.421474,0.013,-0.068,-0.838,-2.687,-0.031,-0.626,31.35
0.429551,0.005,-0.059,-0.824,-3.359,2.977,-0.366,31.40
0.440837,-0.018,-0.056,-0.820,-4.733,4.702,-0.611,31.35
0.450022,-0.029,-0.064,-0.833,-5.191,5.069,-1.450,31.40
0.460801,-0.018,-0.078,-0.850,-5.679,3.267,-2.153,31.35
0.472052,0.002,-0.090,-0.851,-6.443,0.046,-2.076,31.26
0.480443,0.006,-0.103,-0.830,-7.313,-1.267,-0.229,31.40
0.491838,0.002,-0.117,-0.820,-9.328,-0.366,0.351,31.35
0.499652,-0.024,-0.121,-0.816,-11.603,2.061,0.198,31.40
0.512191,-0.044,-0.118,-0.831,-13.679,4.382,-0.824,31.35
0.519216,-0.053,-0.134,-0.868,-15.115,6.015,-2.519,31.40
0.531621,-0.008,-0.142,-0.853,-20.885,5.298,-3.237,31.45
0.537652,-0.051,-0.202,-0.902,-21.176,4.382,-2.962,31.40
0.550082,-0.006,-0.241,-0.910,-25.817,7.237,-3.679,31.40
0.561870,-0.020,-0.291,-0.948,-24.061,5.008,-1.450,31.35
0.570043,-0.027,-0.331,-0.975,-25.756,7.740,-0.672,31.31
0.581250,-0.047,-0.348,-0.986,-28.290,11.802,-1.557,31.35
0.589063,-0.079,-0.373,-0.998,-30.901,13.511,-1.344,31.40
0.600286,-0.093,-0.397,-0.977,-31.527,9.863,-0.702,31.45
0.612166,-0.086,-0.431,-0.924,-31.817,3.756,-0.412,31.40
0.619760,-0.063,-0.463,-0.853,-32.733,-1.038,0.397,31.35
0.631645,-0.031,-0.467,-0.775,-36.397,-4.733,0.947,31.35
0.640478,-0.001,-0.435,-0.694,-44.702,-4.000,0.916,31.40
0.650822,0.031,-0.352,-0.613,-59.099,1.206,0.031,31.45
0.659309,0.055,-0.262,-0.668,-74.626,21.115,0.672,31.40
0.670307,0.019,-0.236,-0.901,-88.412,55.664,-0.947,31.35
0.682030,0.039,-0.179,-1.138,-79.756,80.702,-11.374,31.31
0.689741,-0.020,-0.199,-1.290,-50.397,73.115,-12.763,31.45
0.701648,-0.056,-0.207,-1.334,-10.641,41.221,-8.412,31.35
0.709781,-0.078,-0.210,-1.282,9.206,12.000,-4.122,31.40
0.720449,-0.074,-0.238,-1.174,12.855,-11.817,-1.969,31.35
0.732237,-0.100,-0.271,-1.040,20.519,-32.611,0.183,31.31
0.740063,-0.112,-0.308,-0.921,30.763,-49.176,0.244,31.35
0.751468,-0.091,-0.310,-0.786,54.183,-44.931,-2.366,31.49
0.759647,-0.040,-0.269,-0.645,38.534,-23.008,-5.618,31.45
0.771031,-0.051,-0.283,-0.604,18.840,-0.198,-9.618,31.40
0.779009,-0.002,-0.223,-0.599,5.603,16.076,-18.901,31.31
0.790324,0.070,-0.191,-0.653,0.519,28.901,-22.214,31.35
0.802034,0.142,-0.166,-0.757,0.718,43.450,-18.794,31.31
0.810482,0.184,-0.185,-0.823,-5.038,46.702,-5.130,31.35
0.821408,0.124,-0.102,-0.938,-3.893,37.008,-5.160,31.31
0.829679,0.102,-0.088,-0.942,8.122,23.038,-3.176,31.35
0.841551,0.095,-0.065,-0.862,21.985,0.000,5.496,31.31
0.849125,0.016,0.007,-0.764,25.313,-12.870,7.649,31.35
0.862042,-0.062,0.159,-0.615,27.603,-22.031,3.496,31.40
0.868459,-0.046,0.260,-0.516,23.328,-16.550,0.504,31.40
0.880470,-0.037,0.293,-0.588,7.725,1.634,-2.397,31.40
0.892267,0.002,0.256,-0.768,-13.695,18.733,-7.756,31.40
0.899966,0.045,0.285,-0.894,-20.473,34.000,-11.863,31.45
0.911682,0.113,0.249,-1.029,-12.458,46.519,-28.000,31.40
0.919722,0.221,0.244,-1.031,6.885,32.473,-24.748,31.45
0.931279,0.287,0.318,-0.942,22.458,21.405,-17.313,31.31
0.938861,0.377,0.377,-0.780,17.053,15.954,-7.954,31.45
0.951074,0.441,0.421,-0.608,8.580,-4.702,10.626,31.31
0.958686,0.389,0.458,-0.460,-7.313,-13.023,27.985,31.40
0.970204,0.277,0.462,-0.422,-26.443,-17.298,36.595,31.35
0.981984,0.110,0.505,-0.453,-43.313,-15.817,34.840,31.40
0.989752,-0.017,0.541,-0.557,-54.962,-3.450,27.924,31.35
1.001326,-0.094,0.594,-0.782,-56.092,15.435,6.763,31.31
