DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.015,-0.155,-0.831,-12.885,23.374,-6.489,31.31
0.007754,0.003,-0.169,-0.929,-10.809,22.382,-5.710,31.35
0.020464,0.006,-0.184,-0.927,-13.344,22.137,-7.145,31.40
0.027712,0.014,-0.202,-0.946,-9.176,15.695,-6.412,31.40
0.039226,0.034,-0.178,-0.876,-15.893,1.450,-6.504,31.31
0.046123,0.066,-0.210,-0.849,-1.221,-12.031,1.221,31.40
0.058479,0.038,-0.234,-0.816,-0.733,-9.878,2.031,31.26
0.066967,0.053,-0.239,-0.794,-0.092,-1.573,2.931,31.31
0.078343,0.041,-0.232,-0.757,-7.679,-3.160,4.076,31.35
0.087921,0.026,-0.192,-0.770,-7.084,5.481,8.260,31.40
0.098786,-0.041,-0.197,-0.759,-5.924,7.405,8.214,31.40
0.110090,-0.076,-0.199,-0.766,-11.298,1.939,-1.221,31.31
0.117517,-0.023,-0.114,-0.714,-13.969,1.053,-5.313,31.40
0.129389,-0.028,-0.102,-0.786,-11.817,4.733,-5.008,31.35
0.136812,-0.022,-0.119,-0.875,-7.420,10.641,-6.656,31.40
0.149263,-0.042,-0.148,-0.933,-2.427,15.634,-8.672,31.45
0.156306,-0.037,-0.163,-0.966,0.687,17.893,-7.695,31.31
0.168490,-0.068,-0.179,-0.936,9.282,9.160,-9.145,31.26
0.176370,-0.048,-0.108,-0.812,13.527,-0.656,-11.389,31.31
0.188050,-0.001,-0.088,-0.778,9.985,-0.687,-10.092,31.40
0.200076,-0.004,-0.089,-0.792,5.817,3.664,-7.328,31.26
0.207792,-0.021,-0.059,-0.754,1.084,12.168,-6.473,31.40
0.219610,-0.048,-0.079,-0.776,-4.824,16.794,-7.771,31.35
0.226770,-0.028,-0.091,-0.792,-10.519,15.374,-10.351,31.31
0.238606,0.029,-0.120,-0.811,-15.924,13.863,-10.687,31.35
0.246229,0.068,-0.131,-0.833,-14.947,14.763,-9.191,31.40
0.258204,0.091,-0.111,-0.834,-13.969,17.786,-6.519,31.31
0.270414,0.065,-0.118,-0.868,-12.855,22.290,-4.870,31.26
0.277830,0.051,-0.086,-0.871,-12.397,24.718,-5.435,31.40
0.289736,0.062,-0.048,-0.855,-14.794,21.878,-6.824,31.26
0.296996,0.074,-0.047,-0.880,-15.771,17.160,-4.504,31.40
0.309294,0.057,-0.041,-0.890,-17.389,14.748,-5.191,31.35
0.316559,0.073,-0.028,-0.907,-16.626,13.145,-6.000,31.40
0.328703,0.084,-0.052,-0.954,-11.176,12.672,-3.130,31.35
0.335776,0.068,-0.061,-0.956,-6.718,15.557,-2.565,31.40
0.350604,0.075,-0.066,-0.924,-2.031,15.267,-3.221,31.40
0.360456,0.093,-0.068,-0.887,2.916,9.405,-1.542,31.35
0.367929,0.096,-0.066,-0.831,3.893,3.023,-0.611,31.49
0.380150,0.096,-0.023,-0.729,-0.305,2.702,-2.244,31.26
0.387547,0.123,0.003,-0.692,-6.275,4.611,-0.504,31.31
0.399799,0.125,-0.009,-0.724,-14.031,12.046,2.092,31.45
0.407442,0.107,-0.013,-0.768,-20.534,20.580,0.885,31.40
0.419359,0.116,0.021,-0.801,-23.053,25.924,1.237,31.35
0.427765,0.082,0.022,-0.876,-25.069,26.534,1.939,31.45
