DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.961000,0.158000,0.188000,-0.794000,65.847000,-8.733000,0.000000
0.001000,0.997000,0.166000,0.251000,2.168000,65.359000,-14.473000,0.000000
0.001000,0.960000,0.202000,0.250000,3.878000,66.550000,-19.695000,0.000000
0.002000,0.896000,0.255000,0.228000,1.847000,66.916000,-21.038000,0.000000
0.002000,0.857000,0.306000,0.211000,-5.985000,66.672000,-16.168000,0.000000
0.003000,0.817000,0.309000,0.192000,-17.710000,62.641000,-9.176000,0.000000
0.003000,0.759000,0.222000,0.222000,-22.962000,55.466000,-3.389000,0.000000
0.006000,0.773000,0.197000,0.261000,-23.145000,49.130000,-6.198000,0.000000
0.006000,0.795000,0.204000,0.312000,-20.092000,47.771000,-10.214000,0.000000
0.007000,0.718000,0.165000,0.309000,-15.374000,46.076000,-14.779000,0.000000
0.007000,0.612000,0.109000,0.323000,-6.824000,41.573000,-16.947000,0.000000
0.008000,0.529000,0.098000,0.377000,3.496000,38.992000,-12.489000,0.000000
0.009000,0.387000,0.114000,0.307000,10.748000,33.160000,0.870000,0.000000
0.009000,0.362000,0.214000,0.268000,8.855000,21.115000,20.947000,0.000000
0.009000,0.493000,0.301000,0.247000,-5.740000,9.069000,38.962000,0.000000
0.010000,0.595000,0.184000,0.316000,-15.878000,0.855000,49.939000,0.000000
0.010000,0.772000,0.119000,0.409000,-14.427000,-2.107000,48.076000,0.000000
0.011000,0.903000,0.097000,0.441000,-6.198000,-0.870000,33.374000,0.000000
0.011000,0.972000,0.091000,0.475000,1.985000,5.939000,12.916000,0.000000
0.012000,0.924000,0.102000,0.457000,4.489000,12.015000,6.595000,0.000000
0.012000,0.875000,0.110000,0.410000,0.565000,13.298000,9.634000,0.000000
0.013000,0.907000,0.182000,0.404000,-7.389000,12.748000,16.824000,0.000000
0.013000,0.962000,0.172000,0.388000,-14.931000,12.748000,16.489000,0.000000
0.014000,0.980000,0.124000,0.430000,-17.725000,13.038000,11.481000,0.000000
0.014000,0.983000,0.098000,0.426000,-19.313000,14.214000,9.618000,0.000000
0.014000,1.014000,0.100000,0.439000,-19.664000,15.389000,6.366000,0.000000
0.015000,0.991000,0.077000,0.427000,-20.321000,16.550000,-0.718000,0.000000
0.015000,0.971000,0.056000,0.468000,-17.359000,16.351000,-6.718000,0.000000
0.016000,0.966000,0.074000,0.449000,-12.382000,15.160000,-22.031000,0.000000
0.016000,0.933000,0.099000,0.436000,-10.366000,13.115000,-31.145000,0.000000
0.017000,0.928000,0.093000,0.436000,-13.695000,12.015000,-29.176000,0.000000
0.017000,0.939000,0.057000,0.458000,-18.107000,12.947000,-21.679000,0.000000
0.017000,0.952000,0.047000,0.479000,-18.611000,15.374000,-14.687000,0.000000
0.018000,0.965000,0.043000,0.500000,-18.290000,18.031000,-12.595000,0.000000
0.018000,0.946000,0.042000,0.490000,-15.878000,20.641000,-18.122000,0.000000
0.019000,0.907000,0.083000,0.504000,-16.595000,21.374000,-20.931000,0.000000
0.019000,0.920000,0.087000,0.511000,-18.290000,21.786000,-24.870000,0.000000
0.019000,0.889000,0.055000,0.486000,-16.275000,22.122000,-35.756000,0.000000
0.020000,0.737000,-0.020000,0.416000,-11.221000,16.656000,-40.885000,0.000000
0.020000,0.647000,0.025000,0.404000,-7.160000,9.282000,-34.061000,0.000000
0.021000,0.680000,0.137000,0.412000,-10.397000,3.954000,-25.756000,0.000000
0.021000,0.708000,0.149000,0.429000,-17.008000,-0.992000,-17.771000,0.000000
0.021000,0.726000,0.135000,0.446000,-17.176000,-4.779000,-14.595000,0.000000
0.022000,0.758000,0.123000,0.445000,-17.679000,-8.550000,-11.069000,0.000000
0.022000,0.796000,0.119000,0.455000,-14.427000,-12.534000,-15.954000,0.000000
0.022000,0.855000,0.149000,0.451000,-14.473000,-13.908000,-17.588000,0.000000
0.023000,0.880000,0.135000,0.457000,-14.275000,-13.191000,-10.931000,0.000000
0.023000,0.916000,0.140000,0.470000,-14.107000,-12.153000,-11.359000,0.000000
0.023000,0.918000,0.117000,0.466000,-14.550000,-9.939000,-5.740000,0.000000
0.024000,0.915000,0.104000,0.471000,-15.145000,-8.779000,2.397000,0.000000
0.024000,0.937000,0.107000,0.471000,-14.931000,-6.473000,7.908000,0.000000
0.024000,0.953000,0.133000,0.479000,-14.626000,-4.183000,11.084000,0.000000
0.025000,0.986000,0.144000,0.496000,-13.603000,-2.595000,5.389000,0.000000
0.025000,-0.035000,0.218000,0.110000,-12.321000,5.557000,26.061000,0.000000
0.026000,-0.360000,0.167000,0.019000,-22.031000,1.527000,34.885000,0.000000
0.026000,-0.775000,0.055000,-0.081000,-31.634000,-9.389000,46.305000,0.000000
0.026000,-1.203000,-0.120000,-0.221000,-36.611000,-30.763000,58.214000,0.000000
0.027000,-1.452000,-0.241000,-0.319000,-35.450000,-59.496000,67.924000,0.000000
0.027000,-1.550000,-0.305000,-0.402000,-27.878000,-91.496000,74.595000,0.000000
0.027000,-1.487000,-0.230000,-0.478000,-22.382000,-123.450000,88.458000,0.000000
0.028000,-1.300000,-0.124000,-0.538000,-33.725000,-164.947000,102.336000,0.000000
0.028000,-0.930000,-0.337000,-0.473000,-34.260000,-200.962000,97.160000,0.000000
0.028000,-0.453000,-0.403000,-0.394000,-9.527000,-223.557000,72.168000,0.000000
0.029000,-0.007000,-0.348000,-0.463000,15.130000,-238.336000,39.221000,0.000000
0.029000,0.452000,-0.212000,-0.548000,32.427000,-238.107000,45.634000,0.000000
0.029000,1.048000,-0.084000,-0.562000,33.771000,-236.840000,52.183000,0.000000
0.030000,1.694000,0.050000,-0.514000,31.130000,-229.588000,54.641000,0.000000
0.030000,2.159000,0.052000,-0.422000,31.603000,-225.313000,45.939000,0.000000
0.030000,2.663000,0.024000,-0.253000,46.275000,-204.153000,41.252000,0.000000
0.031000,3.077000,0.100000,-0.079000,52.809000,-188.626000,7.328000,0.000000
0.031000,3.369000,0.165000,0.081000,60.534000,-160.748000,-19.252000,0.000000
0.031000,3.339000,0.208000,0.138000,70.519000,-132.641000,-46.565000,0.000000
0.032000,3.250000,0.278000,0.175000,71.420000,-112.031000,-52.840000,0.000000
0.032000,3.243000,0.377000,0.240000,68.321000,-91.863000,-57.969000,0.000000
0.032000,3.271000,0.441000,0.311000,57.252000,-66.092000,-64.687000,0.000000
0.033000,3.228000,0.387000,0.365000,48.321000,-40.458000,-72.779000,0.000000
0.033000,3.121000,0.384000,0.413000,42.656000,-13.176000,-76.656000,0.000000
0.033000,2.958000,0.396000,0.383000,33.237000,10.076000,-71.634000,0.000000
0.034000,2.776000,0.356000,0.351000,22.611000,27.344000,-67.191000,0.000000
0.034000,2.611000,0.323000,0.375000,15.344000,42.443000,-60.260000,0.000000
0.034000,2.473000,0.322000,0.350000,7.420000,54.870000,-48.366000,0.000000
0.035000,2.242000,0.274000,0.251000,-1.771000,57.954000,-26.351000,0.000000
0.035000,2.105000,0.241000,0.205000,-12.580000,55.786000,3.221000,0.000000
0.035000,2.100000,0.207000,0.210000,-21.450000,62.489000,16.580000,0.000000
0.035000,2.044000,0.104000,0.220000,-21.832000,73.740000,13.847000,0.000000
0.036000,1.885000,0.042000,0.180000,-13.405000,82.046000,2.260000,0.000000
0.036000,1.747000,0.066000,0.146000,-6.031000,86.611000,-9.298000,0.000000
0.036000,1.629000,0.100000,0.097000,-3.893000,93.084000,-11.969000,0.000000
0.037000,1.521000,0.069000,0.076000,-0.107000,95.847000,-13.344000,0.000000
0.037000,1.423000,0.086000,0.049000,5.344000,97.908000,-9.786000,0.000000
0.037000,1.356000,0.122000,0.032000,8.351000,98.000000,-5.573000,0.000000
0.038000,1.321000,0.156000,0.020000,11.053000,97.725000,-2.550000,0.000000
0.038000,1.312000,0.322000,0.013000,11.496000,99.344000,-4.763000,0.000000
0.038000,1.230000,0.201000,0.003000,17.939000,95.389000,-22.611000,0.000000
0.038000,1.271000,0.325000,-0.009000,16.366000,98.321000,-23.710000,0.000000
0.039000,1.179000,0.367000,-0.001000,10.153000,100.214000,-21.160000,0.000000
0.039000,1.160000,0.353000,-0.054000,4.336000,100.901000,-25.756000,0.000000
0.039000,1.055000,0.338000,-0.043000,2.931000,95.786000,-28.992000,0.000000
0.040000,1.059000,0.402000,-0.062000,0.336000,90.504000,-30.336000,0.000000
0.040000,1.117000,0.451000,0.013000,-7.359000,88.580000,-31.771000,0.000000
