DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.919000,0.329000,0.415000,-1.542000,2.183000,1.908000,0.000000
0.019000,0.925000,0.333000,0.423000,-0.885000,2.290000,1.924000,0.000000
0.039000,0.909000,0.321000,0.406000,-1.084000,2.122000,1.893000,0.000000
0.059000,0.923000,0.327000,0.415000,-0.763000,1.817000,2.260000,0.000000
0.090000,0.923000,0.312000,0.412000,-0.641000,2.321000,2.214000,0.000000
0.110000,0.909000,0.328000,0.407000,-1.099000,2.229000,2.321000,0.000000
0.130000,0.930000,0.330000,0.413000,-1.069000,1.878000,1.863000,0.000000
0.150000,0.914000,0.310000,0.413000,-0.351000,1.664000,1.924000,0.000000
0.170000,0.913000,0.325000,0.412000,-0.931000,2.076000,1.954000,0.000000
0.189000,0.918000,0.331000,0.407000,-0.763000,2.000000,1.725000,0.000000
0.202000,0.915000,0.322000,0.411000,-0.931000,1.817000,1.603000,0.000000
0.222000,0.919000,0.315000,0.400000,-0.489000,1.557000,1.756000,0.000000
0.242000,0.912000,0.320000,0.405000,-0.947000,2.473000,1.878000,0.000000
0.262000,0.920000,0.323000,0.406000,-1.466000,2.458000,1.832000,0.000000
0.282000,0.920000,0.312000,0.419000,-0.779000,1.832000,1.511000,0.000000
0.301000,0.916000,0.328000,0.411000,-1.084000,1.756000,1.206000,0.000000
0.321000,0.924000,0.323000,0.409000,-0.809000,1.664000,0.931000,0.000000
0.341000,0.913000,0.322000,0.413000,-1.221000,2.229000,2.076000,0.000000
0.361000,0.920000,0.330000,0.417000,-0.885000,2.275000,1.939000,0.000000
0.380000,0.911000,0.310000,0.402000,-0.901000,1.969000,1.908000,0.000000
0.400000,0.918000,0.324000,0.408000,-0.733000,2.534000,1.786000,0.000000
0.420000,0.910000,0.314000,0.401000,-0.992000,2.092000,1.511000,0.000000
0.440000,0.911000,0.321000,0.406000,-1.237000,2.656000,1.695000,0.000000
0.460000,0.915000,0.320000,0.419000,-0.947000,1.756000,1.863000,0.000000
0.482000,0.910000,0.318000,0.405000,-1.130000,2.076000,2.290000,0.000000
0.500000,0.922000,0.323000,0.413000,-0.809000,1.939000,1.466000,0.000000
0.520000,0.915000,0.320000,0.410000,-1.053000,2.076000,1.817000,0.000000
0.540000,0.921000,0.325000,0.405000,-0.427000,1.893000,1.893000,0.000000
0.559000,0.912000,0.324000,0.407000,-0.656000,2.076000,1.344000,0.000000
0.579000,0.919000,0.326000,0.407000,-0.718000,2.534000,1.985000,0.000000
0.599000,0.917000,0.325000,0.414000,-1.130000,2.244000,1.588000,0.000000
0.631000,0.917000,0.314000,0.400000,-0.931000,1.802000,2.275000,0.000000
0.639000,0.926000,0.317000,0.409000,-0.519000,2.198000,2.015000,0.000000
0.671000,0.923000,0.325000,0.415000,-1.023000,2.214000,1.634000,0.000000
0.691000,0.905000,0.325000,0.416000,-0.885000,2.015000,1.863000,0.000000
0.711000,0.925000,0.320000,0.410000,-0.916000,2.046000,2.153000,0.000000
0.730000,0.909000,0.322000,0.398000,-0.565000,1.817000,1.481000,0.000000
0.750000,0.913000,0.332000,0.397000,-1.405000,2.153000,1.328000,0.000000
0.759000,0.916000,0.318000,0.415000,-1.634000,1.878000,1.298000,0.000000
0.790000,0.923000,0.317000,0.404000,-0.748000,1.893000,1.466000,0.000000
0.810000,0.909000,0.322000,0.410000,-0.672000,1.740000,1.145000,0.000000
0.829000,0.925000,0.323000,0.404000,-0.534000,1.954000,1.328000,0.000000
0.842000,0.918000,0.321000,0.401000,-0.534000,2.031000,1.863000,0.000000
0.862000,0.922000,0.327000,0.408000,-1.038000,2.076000,1.786000,0.000000
0.882000,0.919000,0.317000,0.392000,-1.069000,2.015000,1.588000,0.000000
0.902000,0.920000,0.321000,0.410000,-0.992000,1.817000,1.618000,0.000000
0.922000,0.927000,0.327000,0.412000,-0.855000,1.786000,1.863000,0.000000
0.941000,0.917000,0.326000,0.398000,-1.313000,2.351000,2.198000,0.000000
0.961000,0.914000,0.320000,0.397000,-1.725000,2.580000,1.893000,0.000000
0.981000,0.922000,0.324000,0.410000,-1.374000,2.382000,1.405000,0.000000
1.001000,0.916000,0.312000,0.424000,-0.076000,2.046000,1.542000,0.000000
1.021000,0.911000,0.335000,0.408000,-1.084000,2.183000,1.389000,0.000000
1.040000,0.917000,0.328000,0.408000,-1.695000,1.924000,1.313000,0.000000
1.061000,0.912000,0.307000,0.404000,-1.603000,2.153000,1.618000,0.000000
1.080000,0.917000,0.313000,0.413000,-0.595000,1.573000,1.359000,0.000000
1.101000,0.914000,0.327000,0.409000,-0.550000,1.542000,0.534000,0.000000
1.120000,0.915000,0.323000,0.403000,-1.038000,1.893000,1.466000,0.000000
1.140000,0.920000,0.327000,0.403000,-0.901000,2.473000,1.908000,0.000000
1.159000,0.916000,0.327000,0.406000,-1.298000,2.290000,2.214000,0.000000
1.179000,0.914000,0.324000,0.407000,-1.878000,2.672000,1.832000,0.000000
1.199000,0.909000,0.305000,0.423000,-0.626000,0.794000,1.191000,0.000000
1.219000,0.911000,0.319000,0.399000,-0.473000,2.458000,1.985000,0.000000
1.239000,0.921000,0.348000,0.397000,-0.931000,2.336000,2.244000,0.000000
1.259000,0.913000,0.336000,0.408000,-1.847000,3.267000,3.099000,0.000000
1.291000,0.922000,0.317000,0.420000,-0.809000,3.435000,3.145000,0.000000
1.311000,0.909000,0.312000,0.413000,-0.580000,2.656000,2.046000,0.000000
1.331000,0.910000,0.328000,0.398000,-0.275000,2.076000,1.954000,0.000000
1.350000,0.920000,0.329000,0.406000,-0.198000,1.939000,2.168000,0.000000
1.370000,0.907000,0.326000,0.392000,-0.992000,2.992000,3.282000,0.000000
1.390000,0.917000,0.315000,0.416000,-0.748000,2.962000,3.191000,0.000000
1.410000,0.912000,0.316000,0.404000,-0.977000,3.130000,3.237000,0.000000
1.430000,0.919000,0.323000,0.397000,-0.916000,2.992000,2.626000,0.000000
1.450000,0.916000,0.332000,0.396000,-0.931000,2.840000,2.748000,0.000000
1.469000,0.913000,0.332000,0.413000,-0.702000,2.427000,2.015000,0.000000
1.490000,0.917000,0.329000,0.420000,-0.916000,2.779000,2.702000,0.000000
1.502000,0.915000,0.327000,0.401000,-1.298000,2.947000,3.069000,0.000000
1.522000,0.920000,0.321000,0.418000,-1.313000,2.809000,2.244000,0.000000
1.542000,0.914000,0.318000,0.407000,-0.397000,2.321000,2.000000,0.000000
1.562000,0.915000,0.329000,0.410000,-1.145000,2.641000,2.260000,0.000000
1.581000,0.920000,0.321000,0.411000,-0.611000,2.305000,2.748000,0.000000
1.602000,0.919000,0.323000,0.410000,-0.947000,2.733000,2.641000,0.000000
1.622000,0.915000,0.320000,0.414000,-1.053000,1.847000,2.458000,0.000000
1.641000,0.925000,0.314000,0.412000,-1.466000,2.565000,2.305000,0.000000
1.662000,0.910000,0.328000,0.400000,-1.786000,2.626000,2.153000,0.000000
1.681000,0.920000,0.312000,0.408000,-1.313000,2.595000,1.939000,0.000000
1.700000,0.909000,0.318000,0.407000,-1.252000,2.046000,2.412000,0.000000
1.720000,0.915000,0.323000,0.415000,-1.191000,1.969000,2.336000,0.000000
1.740000,0.922000,0.316000,0.413000,-0.504000,1.771000,2.046000,0.000000
1.760000,0.907000,0.327000,0.408000,-0.931000,2.351000,2.366000,0.000000
1.780000,0.921000,0.323000,0.408000,-1.053000,2.336000,2.489000,0.000000
1.800000,0.910000,0.318000,0.413000,-1.405000,2.412000,2.122000,0.000000
1.819000,0.914000,0.323000,0.416000,-1.053000,1.710000,1.969000,0.000000
1.839000,0.916000,0.321000,0.411000,-1.374000,2.214000,2.107000,0.000000
1.859000,0.918000,0.323000,0.417000,-1.160000,2.565000,2.687000,0.000000
1.892000,0.922000,0.331000,0.402000,-1.328000,2.809000,1.817000,0.000000
1.899000,0.913000,0.323000,0.406000,-1.603000,2.870000,2.382000,0.000000
1.931000,0.926000,0.313000,0.416000,-1.099000,1.908000,3.191000,0.000000
1.951000,0.913000,0.320000,0.414000,-1.038000,2.672000,2.290000,0.000000
1.971000,0.928000,0.327000,0.415000,-1.634000,2.809000,1.832000,0.000000
1.991000,0.909000,0.319000,0.400000,-1.725000,2.244000,2.214000,0.000000
