DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.897000,0.063000,0.344000,-10.290000,7.756000,-4.427000,0.000000
0.019000,0.864000,0.371000,0.458000,-63.893000,0.260000,-18.244000,0.000000
0.039000,0.820000,0.135000,0.544000,45.282000,-22.366000,10.382000,0.000000
0.059000,1.001000,0.052000,0.245000,5.405000,3.481000,-7.679000,0.000000
0.091000,1.042000,0.037000,0.247000,-5.145000,0.595000,2.885000,0.000000
0.111000,1.109000,-0.042000,0.291000,-1.985000,1.725000,2.260000,0.000000
0.131000,1.122000,-0.018000,0.267000,5.573000,7.344000,-6.580000,0.000000
0.150000,1.083000,0.038000,0.214000,10.595000,8.305000,-9.664000,0.000000
0.170000,0.997000,0.130000,0.161000,3.420000,6.290000,1.084000,0.000000
0.190000,1.132000,0.125000,0.240000,-8.046000,9.206000,4.870000,0.000000
0.202000,1.175000,0.107000,0.240000,-6.870000,11.802000,1.405000,0.000000
0.222000,1.132000,0.149000,0.210000,-2.534000,18.611000,-17.038000,0.000000
0.241000,1.016000,0.215000,0.153000,-7.969000,24.427000,-24.382000,0.000000
0.261000,1.016000,0.228000,0.100000,-13.466000,31.710000,-20.046000,0.000000
0.280000,0.919000,0.464000,-0.044000,-19.435000,32.351000,-28.931000,0.000000
0.311000,1.082000,0.241000,0.043000,-52.168000,17.679000,-65.893000,0.000000
0.330000,1.191000,-0.031000,0.024000,-56.427000,22.046000,-57.847000,0.000000
0.342000,1.268000,-0.123000,0.003000,-51.649000,30.244000,-45.908000,0.000000
0.361000,1.149000,0.028000,0.093000,-40.366000,46.412000,-33.542000,0.000000
0.381000,0.931000,0.169000,0.047000,-51.221000,35.527000,-26.626000,0.000000
0.399000,1.242000,-0.031000,0.108000,-51.023000,30.779000,-33.771000,0.000000
0.432000,1.420000,0.089000,0.039000,-20.809000,69.969000,-26.855000,0.000000
0.450000,1.022000,0.276000,0.131000,-33.924000,74.718000,-21.191000,0.000000
0.464000,0.885000,0.169000,0.211000,-31.038000,71.603000,-18.748000,0.000000
0.482000,0.988000,0.180000,0.197000,-18.473000,65.664000,-28.595000,0.000000
0.501000,0.918000,0.441000,0.175000,-26.137000,64.092000,-22.809000,0.000000
0.524000,0.788000,0.310000,0.373000,-62.489000,63.237000,27.206000,0.000000
0.542000,0.859000,0.013000,0.582000,-50.809000,62.229000,31.847000,0.000000
0.559000,0.882000,0.070000,0.607000,-25.527000,57.817000,12.763000,0.000000
0.590000,0.782000,0.053000,0.565000,-14.962000,50.824000,5.313000,0.000000
0.603000,0.559000,0.169000,0.614000,-18.840000,50.901000,1.710000,0.000000
0.622000,0.510000,-0.109000,0.923000,-11.695000,18.214000,4.992000,0.000000
0.641000,0.698000,-0.064000,0.986000,12.214000,13.450000,-3.634000,0.000000
0.661000,0.679000,0.115000,0.768000,16.794000,14.351000,9.206000,0.000000
0.681000,0.593000,0.182000,0.715000,9.847000,4.534000,18.290000,0.000000
0.700000,0.699000,-0.071000,0.830000,13.252000,-14.962000,8.641000,0.000000
0.720000,0.747000,-0.247000,0.841000,43.053000,-12.382000,-3.603000,0.000000
0.751000,0.705000,0.172000,0.685000,75.252000,-17.115000,-0.076000,0.000000
0.771000,0.726000,0.251000,0.767000,53.267000,-30.641000,11.466000,0.000000
0.783000,0.818000,0.093000,0.800000,55.176000,-29.588000,5.298000,0.000000
0.802000,0.805000,0.168000,0.823000,66.458000,-23.038000,17.756000,0.000000
0.822000,0.745000,0.339000,0.771000,66.565000,-25.802000,30.656000,0.000000
0.841000,0.844000,0.563000,0.824000,52.092000,-28.412000,19.908000,0.000000
0.860000,0.900000,0.283000,0.949000,35.359000,-26.702000,23.008000,0.000000
0.881000,0.963000,0.227000,1.133000,35.053000,-13.969000,33.069000,0.000000
0.899000,0.928000,0.575000,1.158000,17.328000,1.863000,45.817000,0.000000
0.931000,0.895000,0.473000,0.932000,-32.687000,10.244000,36.382000,0.000000
0.950000,0.854000,0.194000,0.777000,-34.885000,8.504000,22.443000,0.000000
0.966000,0.863000,0.100000,0.718000,-24.305000,13.756000,18.351000,0.000000
0.982000,0.718000,0.235000,0.483000,-19.725000,14.947000,19.344000,0.000000
1.001000,0.745000,0.257000,0.417000,-23.725000,7.267000,5.527000,0.000000
1.021000,0.732000,0.127000,0.423000,-25.496000,-3.527000,-9.282000,0.000000
1.040000,0.785000,-0.011000,0.466000,-22.550000,-7.618000,-10.901000,0.000000
1.059000,0.870000,-0.106000,0.518000,-9.618000,-8.061000,-9.450000,0.000000
1.091000,1.015000,-0.014000,0.560000,7.664000,2.366000,0.061000,0.000000
1.111000,0.958000,0.130000,0.544000,9.069000,7.053000,-0.183000,0.000000
1.131000,0.934000,0.221000,0.537000,1.237000,7.282000,1.466000,0.000000
1.151000,0.979000,0.182000,0.552000,-2.809000,8.885000,5.359000,0.000000
