DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.105,-0.401,-1.010,1.832,-1.985,-10.260,36.58
0.012536,0.139,-0.390,-1.014,4.061,-1.695,-7.359,36.53
0.019535,0.142,-0.371,-1.014,6.504,-3.435,-3.542,36.53
0.031927,0.134,-0.350,-1.006,8.198,-6.061,-0.046,36.58
0.039240,0.100,-0.342,-1.003,9.603,-7.176,2.580,36.62
0.051572,0.077,-0.311,-0.997,10.885,-8.168,3.725,36.62
0.059277,0.059,-0.294,-0.988,11.298,-9.176,2.580,36.53
0.071347,0.052,-0.301,-0.969,11.924,-8.137,1.221,36.44
0.078515,0.050,-0.292,-0.970,13.924,-3.221,-0.916,36.58
0.090885,0.054,-0.294,-0.955,16.519,2.992,-4.168,36.62
0.103232,0.053,-0.282,-0.915,19.603,8.565,-6.672,36.62
0.110628,0.068,-0.265,-0.883,20.229,12.473,-8.565,36.58
0.122789,0.085,-0.251,-0.838,19.160,13.328,-9.328,36.53
0.130259,0.116,-0.230,-0.813,17.191,13.725,-10.015,36.62
0.142458,0.129,-0.198,-0.793,13.298,15.176,-11.511,36.58
0.149972,0.167,-0.179,-0.798,8.229,12.611,-11.359,36.62
0.162101,0.207,-0.152,-0.819,3.160,4.687,-7.908,36.58
0.169168,0.212,-0.133,-0.854,-1.344,-6.305,-2.000,36.58
0.181559,0.177,-0.115,-0.906,-2.824,-18.183,3.023,36.53
0.189362,0.151,-0.082,-0.927,-1.924,-28.641,7.115,36.67
0.201861,0.123,-0.077,-0.925,-0.168,-31.603,9.893,36.53
0.213292,0.126,-0.028,-0.884,0.855,-24.702,11.664,36.62
0.220337,0.103,0.005,-0.869,-1.725,-13.924,11.435,36.67
0.232885,0.085,0.012,-0.858,-3.695,-1.908,10.397,36.62
0.240440,0.082,0.049,-0.847,-5.740,10.412,7.298,36.67
0.252701,0.086,0.068,-0.859,-8.809,18.214,4.397,36.53
0.260343,0.091,0.080,-0.875,-11.450,21.908,1.634,36.62
0.272441,0.093,0.091,-0.905,-13.023,24.504,-1.679,36.67
0.279547,0.124,0.119,-0.920,-14.305,20.626,-3.069,36.67
0.291999,0.128,0.110,-0.953,-14.397,10.458,-1.557,36.53
0.299760,0.141,0.110,-1.009,-11.786,-0.580,1.817,36.58
0.311525,0.130,0.115,-1.053,-7.710,-17.069,7.481,36.62
0.318838,0.113,0.111,-1.042,-2.458,-35.679,12.763,36.62
0.331541,0.089,0.134,-0.990,0.336,-41.847,14.962,36.58
0.338530,0.074,0.143,-0.941,0.672,-37.069,14.916,36.62
0.351060,0.048,0.136,-0.898,-1.893,-25.908,12.550,36.67
0.362960,0.040,0.143,-0.880,-3.924,-10.718,7.466,36.58
0.370794,0.054,0.138,-0.873,-6.046,3.069,1.221,36.62
0.383004,0.071,0.095,-0.868,-8.931,11.145,-3.893,36.67
0.390597,0.103,0.051,-0.857,-11.069,11.160,-4.763,36.58
0.402500,0.127,0.017,-0.852,-12.672,5.969,-2.611,36.62
0.409776,0.125,-0.013,-0.856,-13.939,-1.802,0.916,36.58
0.422279,0.128,-0.020,-0.844,-14.824,-8.275,4.061,36.62
0.429943,0.126,-0.027,-0.830,-16.107,-11.420,6.611,36.62
0.441553,0.103,-0.007,-0.819,-18.153,-6.687,7.313,36.62
0.449413,0.091,0.008,-0.837,-19.969,1.618,4.885,36.53
0.461310,0.083,0.009,-0.873,-21.191,8.168,2.504,36.58
0.469108,0.100,0.008,-0.902,-21.328,8.763,0.550,36.58
0.481098,0.122,0.006,-0.950,-20.244,6.809,1.206,36.62
0.488500,0.115,-0.017,-0.968,-16.672,4.183,1.954,36.48
0.501293,0.111,-0.009,-0.983,-12.366,-1.817,3.557,36.62
