DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.007,-0.562,-0.975,9.710,-11.924,-19.573,36.81
0.011365,0.040,-0.574,-0.917,10.855,-14.031,-22.137,36.86
0.023244,0.073,-0.586,-0.881,9.252,-13.695,-23.130,36.91
0.030662,0.097,-0.598,-0.891,8.214,-12.214,-23.099,36.77
0.042801,0.115,-0.598,-0.876,6.458,-11.710,-20.809,36.81
0.050338,0.104,-0.592,-0.895,6.260,-11.634,-17.160,36.81
0.061877,0.059,-0.567,-0.881,5.298,-7.756,-15.237,36.77
0.069910,0.020,-0.529,-0.876,5.221,-0.427,-15.313,36.81
0.081717,-0.035,-0.499,-0.865,4.092,6.779,-18.076,36.91
0.089379,-0.078,-0.475,-0.866,1.710,10.153,-21.618,36.77
0.101075,-0.098,-0.451,-0.839,-1.206,14.779,-28.015,36.81
0.112940,-0.091,-0.405,-0.827,-5.023,17.893,-35.649,36.67
0.120018,-0.048,-0.377,-0.872,-8.290,16.824,-41.313,36.77
0.132432,-0.000,-0.359,-0.900,-9.740,10.779,-44.076,36.62
0.139531,0.045,-0.327,-0.896,-10.397,1.405,-46.061,36.86
0.151735,0.094,-0.311,-0.866,-10.916,-6.504,-44.641,36.81
0.158655,0.151,-0.292,-0.866,-9.344,-7.038,-41.298,36.86
0.170733,0.212,-0.316,-0.819,-7.695,-0.687,-35.328,36.81
0.183171,0.227,-0.263,-0.790,-3.160,14.107,-30.137,36.62
0.190773,0.231,-0.186,-0.798,-2.809,23.954,-25.344,36.86
0.202764,0.252,-0.145,-0.812,-7.206,14.748,-13.435,36.81
0.209947,0.228,-0.124,-0.817,-12.275,-2.015,1.969,36.81
0.221729,0.163,-0.085,-0.821,-15.649,-18.672,13.786,36.77
0.229977,0.092,-0.036,-0.781,-20.626,-28.092,19.374,36.81
0.241393,0.060,0.020,-0.747,-26.305,-26.840,20.229,36.86
0.253337,0.037,0.063,-0.706,-32.427,-15.969,17.298,36.77
0.260751,0.037,0.126,-0.718,-37.954,2.305,9.725,36.81
0.273185,0.089,0.169,-0.751,-42.794,22.183,2.305,36.67
0.280769,0.153,0.176,-0.809,-45.496,33.053,1.130,36.81
0.292730,0.194,0.199,-0.868,-47.206,30.687,6.244,36.81
0.300517,0.222,0.212,-0.919,-50.779,16.992,18.489,36.72
0.312781,0.189,0.239,-0.948,-51.130,4.061,32.687,36.81
0.319798,0.134,0.259,-0.951,-48.748,1.939,41.847,36.86
0.331944,0.061,0.310,-0.948,-45.863,9.405,44.763,36.81
0.339138,-0.006,0.334,-0.933,-43.832,22.595,41.053,36.81
0.352088,-0.010,0.339,-0.937,-42.336,38.183,33.115,36.86
0.359271,-0.016,0.368,-0.938,-40.275,50.840,23.160,36.91
0.370721,0.014,0.333,-0.950,-39.282,54.061,12.519,36.86
0.383145,0.062,0.330,-0.982,-39.695,39.603,8.229,36.86
0.390975,0.121,0.298,-1.009,-41.649,12.611,12.626,36.81
0.402600,0.116,0.243,-1.058,-39.771,-13.191,20.122,36.86
0.409814,0.084,0.232,-1.066,-34.931,-28.885,24.595,36.72
0.422305,0.034,0.224,-1.036,-28.000,-30.595,23.237,36.81
0.429397,0.016,0.256,-0.984,-22.412,-20.580,15.954,36.77
0.441953,0.036,0.247,-0.950,-20.168,-5.374,8.824,36.91
0.449799,0.052,0.259,-0.970,-18.718,8.076,1.145,36.77
0.461597,0.112,0.261,-0.948,-19.008,13.084,-1.893,36.77
0.468630,0.145,0.142,-1.007,-12.122,12.015,0.672,36.81
0.481315,0.139,0.202,-1.051,-7.893,5.573,6.397,36.77
0.487651,0.115,0.197,-1.052,-4.168,-2.641,8.137,36.81
0.501357,0.092,0.177,-1.025,-0.031,-7.160,7.160,36.81
