DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.959000,-0.005000,0.068000,-3.267000,-4.473000,0.855000,0.000000
0.019000,0.983000,-0.013000,0.066000,-5.756000,-5.267000,-0.015000,0.000000
0.028000,0.987000,-0.007000,0.072000,-5.084000,-6.992000,-0.656000,0.000000
0.036000,1.010000,0.000000,0.074000,-4.656000,-5.664000,-0.656000,0.000000
0.044000,1.020000,0.030000,0.063000,-3.542000,-4.748000,-2.092000,0.000000
0.052000,1.024000,0.053000,0.082000,-4.565000,-4.702000,-3.847000,0.000000
0.066000,1.015000,0.054000,0.066000,-3.786000,-5.313000,-7.023000,0.000000
0.078000,1.013000,0.077000,0.043000,-5.084000,-6.947000,-10.809000,0.000000
0.089000,1.027000,0.101000,0.018000,-7.359000,-6.336000,-10.290000,0.000000
0.096000,1.019000,0.081000,0.041000,-10.443000,-4.962000,-9.084000,0.000000
0.108000,1.033000,0.073000,0.054000,-12.519000,-6.183000,-7.435000,0.000000
0.113000,1.064000,0.065000,0.066000,-14.214000,-4.931000,-8.305000,0.000000
0.121000,1.048000,0.063000,0.070000,-15.313000,-4.992000,-10.031000,0.000000
0.140000,1.051000,0.059000,0.079000,-14.290000,-4.748000,-12.321000,0.000000
0.159000,1.047000,0.051000,0.095000,-10.534000,-2.916000,-18.824000,0.000000
0.167000,1.010000,0.059000,0.077000,-8.351000,-4.366000,-21.191000,0.000000
0.177000,1.006000,0.090000,0.052000,-9.802000,-6.931000,-20.443000,0.000000
0.186000,1.007000,0.117000,0.040000,-11.939000,-8.931000,-18.168000,0.000000
0.195000,0.993000,0.079000,0.051000,-17.191000,-9.344000,-13.893000,0.000000
0.206000,0.997000,0.072000,0.038000,-16.290000,-9.695000,-11.145000,0.000000
0.211000,1.004000,0.060000,0.047000,-18.168000,-9.298000,-9.802000,0.000000
0.227000,0.988000,-0.029000,0.066000,-18.229000,-9.542000,-13.740000,0.000000
0.235000,1.019000,-0.076000,0.104000,-10.290000,-11.389000,-16.550000,0.000000
