DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,1.013000,0.302000,0.694000,-1.924000,-57.466000,19.939000,0.000000
0.001000,1.005000,0.265000,0.676000,-4.427000,-59.603000,19.527000,0.000000
0.001000,1.083000,0.180000,0.695000,1.328000,-60.168000,13.221000,0.000000
0.002000,1.108000,0.211000,0.675000,8.260000,-59.634000,3.206000,0.000000
0.002000,1.129000,0.283000,0.652000,6.321000,-56.000000,3.664000,0.000000
0.002000,1.146000,0.290000,0.651000,-0.244000,-49.328000,11.282000,0.000000
0.003000,1.128000,0.242000,0.640000,-4.458000,-44.031000,14.504000,0.000000
0.003000,1.139000,0.228000,0.624000,-4.443000,-42.031000,13.924000,0.000000
0.004000,1.168000,0.236000,0.616000,-5.344000,-38.443000,13.176000,0.000000
0.005000,1.186000,0.252000,0.607000,-7.206000,-33.069000,13.191000,0.000000
0.005000,1.191000,0.261000,0.590000,-8.076000,-27.634000,11.573000,0.000000
0.006000,1.163000,0.242000,0.583000,-7.481000,-21.771000,8.656000,0.000000
0.006000,1.141000,0.259000,0.557000,-6.580000,-18.031000,4.290000,0.000000
0.007000,1.106000,0.265000,0.534000,-7.206000,-15.145000,0.779000,0.000000
0.007000,1.078000,0.277000,0.513000,-9.176000,-12.702000,-1.130000,0.000000
0.008000,1.027000,0.246000,0.510000,-9.176000,-12.672000,3.191000,0.000000
0.008000,1.049000,0.242000,0.510000,-11.573000,-9.191000,4.366000,0.000000
0.009000,1.027000,0.223000,0.491000,-12.198000,-7.038000,6.336000,0.000000
0.009000,1.005000,0.216000,0.485000,-10.977000,-6.321000,5.389000,0.000000
0.010000,0.987000,0.215000,0.482000,-10.351000,-5.115000,4.885000,0.000000
0.010000,0.959000,0.205000,0.466000,-8.977000,-4.641000,3.695000,0.000000
0.011000,0.950000,0.209000,0.453000,-7.695000,-4.992000,3.985000,0.000000
0.011000,0.952000,0.227000,0.443000,-7.664000,-4.305000,4.351000,0.000000
0.011000,0.942000,0.233000,0.426000,-9.511000,-4.260000,6.504000,0.000000
0.012000,0.942000,0.213000,0.419000,-10.214000,-4.183000,6.916000,0.000000
0.012000,0.942000,0.203000,0.437000,-9.832000,-3.893000,6.611000,0.000000
0.013000,0.941000,0.203000,0.418000,-9.511000,-3.618000,5.115000,0.000000
0.014000,0.953000,0.207000,0.414000,-9.557000,-3.679000,3.924000,0.000000
0.014000,0.956000,0.199000,0.403000,-10.260000,-3.450000,3.038000,0.000000
0.014000,0.960000,0.171000,0.414000,-10.107000,-3.511000,1.557000,0.000000
0.015000,0.968000,0.145000,0.415000,-9.924000,-3.954000,2.000000,0.000000
0.015000,0.985000,0.111000,0.433000,-8.977000,-3.298000,2.656000,0.000000
0.015000,0.972000,0.076000,0.432000,-6.183000,-2.305000,3.267000,0.000000
0.016000,0.961000,0.071000,0.436000,-2.214000,-2.198000,5.679000,0.000000
0.016000,0.955000,0.103000,0.431000,0.321000,-1.786000,7.344000,0.000000
0.017000,0.940000,0.129000,0.423000,1.954000,-2.260000,7.099000,0.000000
0.017000,0.940000,0.156000,0.427000,3.145000,-3.115000,6.382000,0.000000
0.017000,0.947000,0.175000,0.433000,4.061000,-3.313000,4.840000,0.000000
0.018000,0.956000,0.189000,0.423000,5.511000,-4.031000,0.748000,0.000000
0.018000,0.961000,0.208000,0.429000,6.015000,-4.473000,-2.595000,0.000000
0.019000,0.946000,0.218000,0.430000,5.328000,-5.359000,-2.977000,0.000000
0.019000,0.975000,0.219000,0.449000,5.176000,-4.534000,-2.092000,0.000000
0.019000,0.967000,0.226000,0.439000,4.824000,-3.298000,-0.519000,0.000000
0.020000,0.980000,0.245000,0.448000,3.817000,-2.809000,-0.198000,0.000000
0.020000,0.972000,0.243000,0.436000,3.145000,-2.656000,-0.031000,0.000000
0.020000,0.980000,0.240000,0.444000,2.153000,-2.214000,0.290000,0.000000
0.021000,0.971000,0.242000,0.434000,1.038000,-1.420000,0.992000,0.000000
0.021000,0.962000,0.229000,0.440000,0.916000,-1.344000,1.237000,0.000000
0.021000,0.980000,0.227000,0.454000,0.824000,-0.855000,0.977000,0.000000
0.022000,0.982000,0.232000,0.445000,0.107000,-0.229000,-0.168000,0.000000
0.022000,0.971000,0.228000,0.448000,-0.397000,0.336000,-1.099000,0.000000
0.022000,0.971000,0.214000,0.437000,-0.305000,0.687000,-1.084000,0.000000
0.023000,0.958000,0.218000,0.437000,-0.992000,0.580000,-0.794000,0.000000
0.023000,0.947000,0.210000,0.427000,-1.954000,0.611000,0.198000,0.000000
0.023000,0.945000,0.194000,0.434000,-2.595000,0.412000,0.687000,0.000000
0.024000,4.000000,0.611000,1.816000,20.504000,225.344000,-5.740000,0.000000
0.024000,4.000000,1.096000,1.531000,-2.000000,345.802000,40.427000,0.000000
0.024000,4.000000,1.260000,1.052000,-29.863000,432.260000,30.931000,0.000000
0.025000,4.000000,1.172000,0.562000,-59.573000,496.885000,14.458000,0.000000
0.025000,3.178000,0.853000,-0.003000,-83.496000,500.260000,14.290000,0.000000
0.026000,2.191000,0.496000,-0.615000,-94.718000,500.260000,44.290000,0.000000
0.026000,1.208000,0.168000,-1.145000,-87.893000,500.260000,81.710000,0.000000
0.027000,0.266000,-0.076000,-1.523000,-69.420000,500.260000,119.313000,0.000000
0.027000,-0.097000,-0.038000,-1.618000,-37.557000,500.260000,137.969000,0.000000
0.027000,-0.557000,0.189000,-1.664000,-13.847000,484.137000,127.542000,0.000000
0.027000,-1.102000,0.382000,-1.647000,-0.962000,439.328000,106.870000,0.000000
0.028000,-1.543000,0.498000,-1.541000,6.137000,370.901000,75.450000,0.000000
0.028000,-1.881000,0.708000,-1.378000,1.160000,291.405000,39.359000,0.000000
0.028000,-1.974000,0.772000,-1.215000,-14.779000,210.595000,3.893000,0.000000
0.029000,-1.983000,0.679000,-1.095000,-35.038000,134.595000,-25.206000,0.000000
0.029000,-1.932000,0.449000,-0.931000,-48.092000,69.634000,-42.229000,0.000000
0.029000,-1.893000,0.307000,-0.787000,-57.557000,8.305000,-48.885000,0.000000
0.030000,-1.748000,0.178000,-0.612000,-63.634000,-45.618000,-50.595000,0.000000
0.030000,-1.616000,0.037000,-0.511000,-65.313000,-92.550000,-46.916000,0.000000
0.030000,-1.482000,-0.065000,-0.423000,-64.366000,-136.901000,-40.412000,0.000000
0.031000,-1.218000,-0.136000,-0.321000,-64.107000,-177.252000,-33.527000,0.000000
0.031000,-0.935000,-0.178000,-0.233000,-63.282000,-212.214000,-25.069000,0.000000
0.031000,-0.601000,-0.272000,-0.164000,-58.916000,-238.656000,-29.679000,0.000000
0.032000,-0.299000,-0.370000,-0.065000,-44.656000,-261.969000,-39.481000,0.000000
0.032000,-0.003000,-0.396000,0.041000,-22.275000,-274.672000,-50.931000,0.000000
0.032000,0.230000,-0.374000,0.146000,1.695000,-280.702000,-56.275000,0.000000
0.033000,0.378000,-0.332000,0.212000,22.275000,-279.557000,-46.931000,0.000000
0.033000,0.516000,-0.215000,0.228000,37.954000,-277.313000,-30.901000,0.000000
0.033000,0.685000,-0.078000,0.276000,46.473000,-276.290000,-19.115000,0.000000
0.034000,0.935000,0.066000,0.341000,50.092000,-273.145000,-17.786000,0.000000
0.034000,1.084000,0.158000,0.404000,51.084000,-265.237000,-26.672000,0.000000
0.034000,1.108000,0.222000,0.427000,50.947000,-259.985000,-35.664000,0.000000
0.034000,1.176000,0.235000,0.448000,52.794000,-258.168000,-46.489000,0.000000
0.035000,1.301000,0.263000,0.499000,56.504000,-252.947000,-55.084000,0.000000
0.035000,1.407000,0.273000,0.490000,58.076000,-243.176000,-50.153000,0.000000
0.035000,1.574000,0.360000,0.499000,52.382000,-228.412000,-24.092000,0.000000
0.036000,1.772000,0.449000,0.589000,36.183000,-207.405000,13.145000,0.000000
0.036000,1.958000,0.308000,0.675000,20.840000,-181.420000,13.237000,0.000000
0.036000,1.940000,0.286000,0.800000,30.031000,-160.244000,20.000000,0.000000
0.036000,1.878000,0.373000,0.790000,33.038000,-145.115000,18.260000,0.000000
0.037000,1.769000,0.399000,0.753000,34.565000,-135.969000,6.397000,0.000000
0.037000,1.758000,0.404000,0.738000,36.504000,-126.366000,-15.344000,0.000000
0.037000,1.656000,0.406000,0.732000,36.168000,-115.374000,-31.634000,0.000000
0.038000,1.568000,0.397000,0.679000,34.931000,-106.687000,-36.061000,0.000000
0.038000,1.541000,0.432000,0.653000,25.740000,-95.588000,-25.908000,0.000000
