DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.015,0.265,-1.158,-23.817,67.008,10.244,29.47
0.007611,-0.021,0.284,-1.153,-20.275,50.672,5.725,29.47
0.019103,-0.045,0.297,-1.134,-12.718,30.015,-1.176,29.42
0.031106,-0.032,0.302,-1.113,-10.244,17.450,-7.695,29.42
0.038569,0.042,0.324,-1.036,-5.527,15.985,-12.153,29.42
0.050902,0.134,0.306,-0.992,0.137,21.267,-11.145,29.47
0.058124,0.177,0.306,-1.012,-0.336,37.130,-6.336,29.42
0.070712,0.155,0.312,-1.068,-11.954,55.038,-0.321,29.38
0.078018,0.157,0.309,-1.138,-15.618,58.580,0.901,29.42
0.089960,0.169,0.311,-1.189,-15.649,62.351,-7.053,29.38
0.098125,0.204,0.304,-1.237,-11.817,58.580,-7.420,29.42
0.109525,0.242,0.325,-1.310,-5.466,45.237,-10.305,29.38
0.116962,0.264,0.327,-1.357,-2.962,35.130,-9.832,29.52
0.129213,0.250,0.342,-1.373,0.198,22.794,-7.924,29.47
0.136887,0.228,0.320,-1.397,8.458,5.038,-4.855,29.52
0.149581,0.205,0.307,-1.371,23.954,-1.023,2.092,29.38
0.157199,0.164,0.321,-1.290,42.931,2.580,8.366,29.42
0.169280,0.056,0.258,-1.261,64.137,10.107,7.969,29.38
0.175217,0.094,0.321,-1.190,66.931,24.260,19.328,29.33
0.188772,0.051,0.285,-1.167,64.626,40.168,12.901,29.52
0.201367,0.014,0.293,-1.111,64.275,54.000,6.122,29.47
0.208772,0.038,0.282,-1.069,61.908,57.924,2.198,29.42
0.221302,0.066,0.256,-1.015,54.382,58.672,-2.794,29.38
0.228630,0.089,0.244,-0.964,48.321,55.634,-7.237,29.33
0.240962,0.107,0.217,-0.953,41.145,50.947,-8.473,29.47
0.248371,0.138,0.241,-0.948,33.237,45.405,-11.832,29.33
0.260517,0.186,0.209,-1.043,24.519,40.977,-14.595,29.38
0.267897,0.206,0.191,-1.153,19.695,39.420,-15.466,29.42
0.280047,0.217,0.179,-1.227,22.366,32.702,-17.908,29.47
0.287245,0.250,0.167,-1.231,35.176,18.061,-17.618,29.47
0.299234,0.253,0.148,-1.208,53.481,-1.847,-17.802,29.42
0.305775,0.269,0.129,-1.143,66.305,-14.092,-15.954,29.47
0.318799,0.291,0.100,-1.021,85.771,-23.435,-12.260,29.42
0.331085,0.338,0.072,-0.889,99.252,-27.130,-6.626,29.38
0.338335,0.344,0.052,-0.807,98.061,-15.924,3.069,29.33
0.350694,0.315,0.047,-0.798,81.634,8.885,11.786,29.38
0.358144,0.290,0.041,-0.816,67.328,30.885,19.252,29.52
0.370515,0.265,0.031,-0.874,62.901,39.221,24.687,29.28
0.377834,0.234,0.036,-0.917,65.069,33.450,26.351,29.42
0.390570,0.182,0.041,-0.904,68.260,22.931,25.924,29.47
0.397989,0.137,0.049,-0.905,73.969,8.748,23.359,29.42
0.410225,0.093,0.042,-0.869,74.916,-1.359,19.023,29.42
0.418433,0.104,0.032,-0.848,78.092,-13.252,13.588,29.38
0.429546,0.122,0.006,-0.818,74.183,-18.595,10.397,29.33
0.436728,0.160,-0.032,-0.786,73.435,-24.229,8.076,29.47
0.449431,0.203,-0.056,-0.731,71.313,-19.573,9.160,29.33
0.461130,0.265,-0.076,-0.709,66.382,-9.099,14.000,29.38
0.468619,0.323,-0.097,-0.731,62.733,1.908,21.313,29.42
0.480912,0.333,-0.131,-0.818,60.763,14.382,30.397,29.38
0.488100,0.309,-0.163,-0.904,59.130,17.695,37.511,29.33
0.500649,0.302,-0.185,-0.922,60.412,18.870,40.626,29.47
0.507878,0.276,-0.190,-0.908,65.740,13.786,40.504,29.42
0.519998,0.231,-0.146,-0.849,70.977,6.168,38.962,29.38
0.527652,0.178,-0.096,-0.812,67.435,-5.069,36.779,29.38
0.540061,0.178,-0.089,-0.806,58.611,-20.641,31.359,29.42
0.547529,0.208,-0.091,-0.813,54.489,-35.664,29.389,29.42
0.558795,0.229,-0.135,-0.838,52.122,-45.802,30.046,29.42
0.570958,0.238,-0.152,-0.850,55.160,-45.847,31.237,29.38
0.578146,0.241,-0.140,-0.847,60.092,-39.618,33.221,29.42
0.590770,0.267,-0.144,-0.842,67.557,-33.863,34.351,29.47
0.598051,0.269,-0.148,-0.826,75.878,-29.374,36.718,29.42
0.610300,0.245,-0.134,-0.814,79.267,-33.313,38.840,29.38
0.617138,0.198,-0.113,-0.783,78.198,-46.351,43.374,29.33
0.629446,0.149,-0.123,-0.723,77.511,-65.176,45.588,29.38
0.641529,0.145,-0.131,-0.678,82.779,-80.443,46.107,29.33
0.649312,0.155,-0.177,-0.666,92.977,-92.107,49.863,29.42
0.661985,0.110,-0.156,-0.629,101.053,-89.389,53.527,29.38
0.667922,0.093,-0.127,-0.601,98.977,-79.832,59.160,29.52
0.680234,0.010,-0.149,-0.622,90.947,-58.611,56.382,29.38
0.687706,-0.036,-0.085,-0.621,91.756,-52.519,51.313,29.33
0.699558,-0.065,-0.072,-0.625,91.359,-71.405,56.076,29.28
0.711548,-0.125,-0.085,-0.675,90.015,-80.382,43.420,29.42
0.718682,-0.104,-0.119,-0.626,89.802,-105.786,43.053,29.38
0.730456,-0.073,-0.159,-0.543,104.870,-132.153,40.397,29.42
0.737491,-0.043,-0.216,-0.494,110.656,-143.099,42.916,29.38
0.749303,-0.080,-0.225,-0.439,108.092,-127.725,46.458,29.42
0.761216,-0.152,-0.219,-0.432,101.191,-98.794,44.748,29.47
0.768367,-0.213,-0.240,-0.489,75.634,-72.840,37.267,29.42
0.780648,-0.189,-0.252,-0.517,63.588,-62.382,28.931,29.42
0.787649,-0.158,-0.279,-0.522,62.672,-69.939,26.260,29.38
0.799882,-0.157,-0.304,-0.471,65.420,-83.664,27.435,29.24
0.806692,-0.196,-0.311,-0.365,67.588,-98.672,29.466,29.38
0.818825,-0.229,-0.354,-0.274,74.885,-112.977,26.443,29.33
0.831089,-0.231,-0.357,-0.183,82.382,-110.427,27.038,29.38
0.837874,-0.290,-0.345,-0.126,79.313,-92.763,28.656,29.33
0.850192,-0.348,-0.358,-0.100,72.626,-68.611,18.794,29.38
0.857789,-0.371,-0.337,-0.023,63.511,-49.023,8.198,29.42
0.869646,-0.271,-0.371,-0.040,43.664,-40.718,4.656,29.38
0.876701,-0.226,-0.408,-0.046,31.802,-32.473,5.374,29.42
0.889005,-0.196,-0.418,-0.079,24.992,-12.550,5.863,29.38
0.901181,-0.233,-0.426,-0.186,26.031,3.053,7.481,29.33
0.908340,-0.255,-0.415,-0.221,20.443,16.840,9.328,29.42
0.920893,-0.314,-0.412,-0.297,15.893,19.282,9.389,29.33
0.928114,-0.311,-0.430,-0.312,6.092,16.305,7.695,29.33
0.940548,-0.275,-0.434,-0.300,-3.282,13.542,5.359,29.28
0.947388,-0.259,-0.439,-0.313,-11.328,19.252,2.962,29.24
0.960281,-0.258,-0.433,-0.345,-15.847,26.779,1.191,29.28
0.967119,-0.277,-0.410,-0.379,-20.366,35.878,-2.992,29.33
0.978813,-0.276,-0.423,-0.429,-23.634,40.366,-6.733,29.38
0.991038,-0.280,-0.454,-0.464,-27.130,38.733,-9.053,29.33
0.998107,-0.251,-0.480,-0.465,-30.779,35.695,-13.221,29.38
1.009997,-0.212,-0.487,-0.487,-33.084,30.763,-13.099,29.33
