DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.066,0.014,-1.849,-65.298,7.328,-70.504,32.25
0.011260,0.365,0.127,-1.621,-46.489,-23.649,-66.244,32.20
0.018796,0.610,0.224,-1.511,-43.969,-24.534,-41.435,32.15
0.030745,0.716,0.302,-1.498,-38.336,-17.206,-1.420,32.25
0.037828,0.563,0.326,-1.563,-19.618,14.153,29.221,32.20
0.050043,0.309,0.479,-1.536,-9.038,34.809,43.328,32.25
0.057256,0.077,0.619,-1.562,-5.939,39.542,45.496,32.20
0.069390,-0.138,0.740,-1.590,-3.282,31.908,37.893,32.11
0.076622,-0.317,0.811,-1.626,1.359,17.389,17.847,32.20
0.089239,-0.377,0.843,-1.690,8.290,-3.420,-7.740,32.20
0.101108,-0.274,0.829,-1.749,20.489,-17.237,-29.618,32.25
0.108625,-0.029,0.780,-1.734,36.931,-33.832,-41.252,32.20
0.120463,0.253,0.734,-1.655,55.588,-37.252,-33.939,32.11
0.127329,0.411,0.700,-1.554,76.901,-29.328,-15.221,32.15
0.139418,0.395,0.707,-1.421,97.847,-17.679,3.573,32.20
0.147433,0.328,0.716,-1.288,114.397,2.076,16.565,32.20
0.159235,0.187,0.715,-1.193,126.122,16.489,29.603,32.15
0.171076,-0.002,0.697,-1.154,135.725,17.756,35.603,32.20
0.178254,-0.151,0.680,-1.110,144.733,10.824,33.634,32.15
0.190400,-0.286,0.638,-1.036,148.702,-2.198,32.519,32.15
0.197242,-0.412,0.613,-0.967,153.725,-15.695,23.802,32.20
0.210021,-0.496,0.585,-0.846,158.061,-30.046,8.595,32.15
0.215831,-0.472,0.533,-0.741,157.237,-45.634,-6.763,32.11
0.228407,-0.366,0.399,-0.695,152.824,-53.649,-16.809,32.20
0.240554,-0.226,0.248,-0.627,151.344,-47.878,-26.229,32.25
0.247804,-0.014,0.067,-0.573,150.000,-38.382,-27.099,32.11
0.259123,0.159,-0.083,-0.581,151.771,-27.679,-19.435,32.15
0.271282,0.275,-0.118,-0.533,153.573,-15.710,-8.687,32.20
0.278777,0.265,-0.167,-0.478,153.771,-4.031,5.374,32.20
0.290777,0.213,-0.152,-0.446,150.275,-1.069,10.947,32.25
0.298383,0.177,-0.206,-0.410,142.427,-7.389,15.939,32.11
0.309717,0.103,-0.223,-0.389,135.786,-14.992,18.489,32.20
0.316961,0.042,-0.139,-0.345,131.954,-28.305,17.511,32.15
0.328760,-0.025,-0.305,-0.366,127.573,-29.573,18.366,32.20
0.340612,-0.118,-0.218,-0.250,122.000,-38.977,15.527,32.15
0.347723,-0.199,-0.238,-0.189,114.748,-53.069,6.153,32.25
0.359685,-0.217,-0.239,-0.050,100.153,-69.023,-8.015,32.11
0.366624,-0.071,-0.231,-0.021,90.015,-71.710,-12.198,32.15
0.378840,0.067,-0.316,0.093,79.817,-93.160,-6.443,32.20
0.391142,0.133,-0.354,0.163,67.389,-96.580,5.756,32.20
0.398231,0.140,-0.354,0.147,53.160,-100.183,19.649,32.15
0.410758,0.003,-0.345,0.151,54.260,-66.733,28.916,32.20
0.417633,-0.315,-0.458,0.056,37.313,-35.527,57.740,32.20
0.429829,-0.212,-0.263,0.000,10.000,9.252,30.183,32.15
0.436811,-0.225,-0.196,-0.106,-7.176,21.527,26.779,32.11
0.449302,-0.328,-0.273,-0.243,-27.664,35.588,18.443,32.25
0.460852,-0.291,-0.293,-0.322,-34.855,31.924,11.115,32.20
0.468003,-0.219,-0.295,-0.427,-36.687,30.702,5.084,32.20
0.480268,-0.148,-0.297,-0.445,-36.382,27.221,2.794,32.15
0.487319,-0.137,-0.290,-0.514,-34.962,28.260,4.489,32.20
0.499721,-0.170,-0.299,-0.635,-37.405,32.076,1.710,32.29
0.511236,-0.145,-0.300,-0.743,-44.595,36.824,-5.817,32.15
0.518432,-0.093,-0.335,-0.811,-45.893,30.977,-9.954,32.20
0.530426,-0.033,-0.385,-0.832,-17.221,-8.962,-9.832,32.15
0.537503,0.018,-0.423,-0.771,-12.656,-12.656,-6.183,32.25
0.549918,0.019,-0.420,-0.691,-5.389,-7.069,-3.176,32.20
0.557507,0.012,-0.417,-0.604,7.893,-7.313,0.641,32.15
0.569154,-0.021,-0.390,-0.550,12.366,2.351,5.908,32.20
0.576558,-0.105,-0.388,-0.479,8.305,13.771,6.092,32.29
0.588855,-0.142,-0.363,-0.512,-5.374,32.366,5.298,32.25
0.600975,-0.145,-0.380,-0.586,-20.687,41.359,3.069,32.20
0.608056,-0.142,-0.382,-0.641,-29.267,40.107,2.733,32.20
0.620152,-0.139,-0.366,-0.674,-36.290,37.664,3.206,32.15
0.627395,-0.139,-0.338,-0.698,-34.534,26.962,-1.878,32.20
0.639462,-0.112,-0.333,-0.742,-30.351,9.908,-3.664,32.25
0.651237,-0.104,-0.342,-0.776,-31.695,2.275,-3.023,32.20
0.658740,-0.095,-0.337,-0.800,-31.740,0.046,-3.496,32.20
0.670888,-0.085,-0.321,-0.815,-29.374,2.794,-7.221,32.15
0.677548,-0.047,-0.316,-0.841,-27.374,4.794,-7.740,32.29
0.689909,-0.049,-0.309,-0.868,-24.153,5.893,-5.237,32.20
0.696928,-0.070,-0.306,-0.889,-19.664,6.870,-4.504,32.25
0.708951,-0.077,-0.326,-0.889,-15.252,5.053,-4.321,32.20
0.721146,-0.077,-0.338,-0.858,-10.275,6.198,-4.626,32.15
0.728683,-0.026,-0.326,-0.825,-6.290,6.992,-3.084,32.25
0.740470,-0.020,-0.314,-0.795,-4.168,10.855,0.580,32.20
