DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.050,0.024,-0.831,-3.053,8.198,-1.130,30.22
0.007754,-0.052,0.026,-0.861,-4.336,4.046,-0.443,30.27
0.019369,-0.063,0.034,-0.864,-4.702,-0.977,0.504,30.22
0.027652,-0.062,0.035,-0.859,-4.458,-3.145,0.626,30.18
0.039313,-0.057,0.041,-0.864,-4.015,-1.420,0.458,30.22
0.045152,-0.072,0.037,-0.869,-3.313,2.031,-0.153,30.18
0.058815,-0.078,0.040,-0.874,-2.427,5.130,-0.748,30.22
0.070231,-0.083,0.039,-0.865,-2.214,4.885,-1.359,30.27
0.077858,-0.086,0.045,-0.875,-2.214,2.534,-1.603,30.22
0.089944,-0.071,0.039,-0.881,-2.382,1.130,-1.511,30.27
0.097326,-0.056,0.034,-0.877,-1.725,0.885,-1.496,30.22
0.109332,-0.066,0.031,-0.878,-0.947,1.832,-1.695,30.18
0.116737,-0.059,0.032,-0.866,-1.099,1.786,-2.122,30.22
0.128948,-0.060,0.022,-0.856,-1.115,0.473,-2.076,30.27
0.137003,-0.052,0.010,-0.848,-0.809,-0.656,-1.710,30.27
0.148136,-0.047,0.006,-0.832,-0.458,0.260,-1.847,30.22
0.160477,-0.040,0.011,-0.807,-1.023,2.656,-1.740,30.18
0.168152,-0.038,0.016,-0.815,-2.687,4.626,-1.893,30.18
0.180035,-0.043,0.020,-0.838,-4.076,4.382,-1.817,30.18
0.187451,-0.036,0.021,-0.874,-4.168,2.626,-1.771,30.22
0.199526,-0.033,0.012,-0.880,-3.053,0.718,-1.435,30.27
0.207112,-0.019,0.031,-0.880,-1.985,0.962,-0.794,30.22
0.219403,-0.032,0.042,-0.876,-1.267,3.115,-0.473,30.27
0.226812,-0.042,0.062,-0.866,-0.550,4.962,-0.504,30.22
0.238660,-0.059,0.061,-0.874,0.214,5.557,-0.214,30.18
0.246711,-0.084,0.059,-0.874,1.847,4.794,-0.733,30.13
0.258554,-0.073,0.083,-0.831,2.641,4.534,-1.664,30.27
0.266232,-0.060,0.092,-0.810,2.397,4.855,-1.771,30.13
0.278535,-0.062,0.087,-0.813,1.740,6.183,-2.397,30.27
0.290454,-0.053,0.084,-0.812,2.305,8.687,-3.313,30.22
0.297775,-0.042,0.095,-0.810,2.824,10.351,-4.489,30.22
0.310097,-0.015,0.122,-0.797,2.336,11.450,-4.519,30.27
0.317213,-0.008,0.159,-0.804,1.420,12.321,-3.817,30.18
0.329635,-0.020,0.203,-0.852,0.916,10.107,0.611,30.27
0.336754,-0.042,0.229,-0.894,2.931,12.626,-4.107,30.22
0.349214,-0.011,0.267,-0.886,6.107,15.481,-8.504,30.27
0.357045,0.081,0.319,-0.797,2.168,11.924,-5.679,30.32
0.368964,-0.023,0.335,-0.832,2.382,19.756,-6.733,30.18
0.376126,-0.035,0.411,-0.845,4.504,21.924,-11.405,30.22
0.388457,-0.016,0.469,-0.849,3.481,28.382,-15.206,30.18
0.400203,-0.035,0.472,-0.903,3.618,37.908,-18.489,30.22
0.407745,-0.038,0.454,-0.956,7.298,35.466,-21.252,30.18
0.419731,0.028,0.491,-0.935,12.626,28.519,-24.214,30.13
0.427055,0.088,0.557,-0.847,15.832,28.321,-26.031,30.27
0.439135,0.124,0.594,-0.825,16.244,32.550,-25.527,30.22
0.446375,0.072,0.565,-0.841,18.519,38.183,-24.779,30.18
0.458485,-0.001,0.561,-0.811,22.015,43.191,-31.649,30.22
0.470511,-0.020,0.599,-0.742,22.443,47.496,-39.145,30.18
0.477720,-0.084,0.643,-0.642,19.740,43.298,-47.695,30.32
0.490066,-0.102,0.636,-0.704,14.260,35.542,-52.656,30.27
0.497078,-0.022,0.641,-0.727,9.145,16.412,-57.863,30.22
0.509173,0.120,0.718,-0.693,5.527,8.351,-59.573,30.18
0.517319,0.202,0.629,-0.750,1.557,8.489,-58.519,30.22
0.528819,0.205,0.653,-0.885,9.099,21.573,-72.183,30.22
0.536893,0.104,0.668,-0.934,14.702,37.389,-75.374,30.18
0.548286,0.122,0.473,-1.124,15.374,61.939,-72.122,30.27
0.560251,0.177,0.357,-1.130,39.847,45.573,-57.511,30.27
0.567843,0.250,0.218,-1.075,40.489,31.435,-38.718,30.22
0.579810,0.301,0.163,-0.915,61.038,1.618,-21.053,30.27
0.587827,0.200,0.230,-0.703,55.802,-9.328,-7.557,30.22
0.599574,0.107,0.205,-0.512,26.809,12.031,1.802,30.18
0.607085,-0.015,0.039,-0.571,13.786,6.000,18.382,30.13
0.618848,-0.174,-0.057,-0.572,0.305,4.351,23.511,30.27
0.626443,-0.269,-0.406,-0.811,0.702,14.763,17.115,30.22
0.638381,-0.241,-0.687,-1.032,10.840,8.031,9.863,30.27
0.650544,-0.172,-0.720,-0.954,21.511,-11.237,-2.992,30.32
0.657966,-0.048,-0.792,-0.879,31.847,-32.168,-9.954,30.27
0.669793,0.081,-0.943,-0.856,56.046,-74.275,-16.901,30.22
0.677167,0.135,-1.240,-0.740,58.687,-109.954,-27.893,30.27
0.688731,0.437,-1.063,-0.514,55.206,-105.878,8.992,30.22
0.696197,0.513,-1.046,-0.373,27.038,-78.183,4.733,30.18
0.708162,0.618,-1.045,-0.304,17.924,-58.229,13.069,30.22
0.720121,0.572,-0.997,-0.339,-0.443,-20.962,12.855,30.18
0.727775,0.521,-1.031,-0.767,11.206,-2.092,11.237,30.22
0.739771,0.338,-0.946,-0.653,-48.595,30.107,60.198,30.18
0.746957,0.005,-0.798,-1.081,-52.092,39.817,28.901,30.22
0.758640,0.042,-0.895,-1.316,-24.794,33.954,10.321,30.13
0.764735,0.025,-0.653,-1.268,-4.336,31.099,10.366,30.18
0.778339,-0.006,-0.569,-1.363,7.496,16.351,15.878,30.27
0.790101,-0.063,-0.506,-1.323,15.374,15.115,25.344,30.27
0.797437,-0.145,-0.435,-1.256,20.214,7.466,32.779,30.22
0.809378,-0.246,-0.403,-1.177,26.611,-0.305,31.756,30.18
0.816359,-0.276,-0.367,-0.992,29.145,-11.969,33.496,30.32
0.828725,-0.292,-0.270,-0.821,26.656,-22.840,42.260,30.18
0.840363,-0.212,-0.202,-0.668,19.618,-36.198,24.947,30.22
0.847894,-0.218,-0.191,-0.585,9.679,-24.153,23.099,30.27
0.859764,-0.233,-0.204,-0.647,1.893,-0.611,26.443,30.22
0.867204,-0.240,-0.142,-0.765,-4.168,10.855,8.198,30.18
