DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.001,0.044,-0.838,-6.473,-3.038,-0.168,31.26
0.010632,-0.001,0.048,-0.830,-7.725,-3.756,-0.107,31.17
0.019477,-0.010,0.052,-0.839,-8.305,-3.206,-0.565,31.12
0.030386,-0.007,0.056,-0.863,-7.664,-1.695,-0.580,31.26
0.038427,0.015,0.059,-0.870,-7.557,-0.641,3.756,31.21
0.050150,-0.002,0.044,-0.872,-7.206,0.534,4.824,31.26
0.058167,-0.020,0.060,-0.873,-6.366,3.115,1.542,31.21
0.069973,-0.006,0.058,-0.873,-4.550,3.756,-1.389,31.17
0.078105,0.014,0.057,-0.867,-5.008,2.565,-0.779,31.21
0.090107,0.015,0.059,-0.885,-6.092,1.832,-0.214,31.26
0.098902,0.002,0.063,-0.885,-5.420,0.947,-0.198,31.12
0.109650,-0.006,0.067,-0.881,-4.687,-0.916,-0.366,31.12
0.118383,-0.017,0.062,-0.879,-4.458,-2.687,-0.412,31.02
0.130079,-0.027,0.058,-0.875,-4.198,-3.985,-0.718,31.12
0.137635,-0.027,0.069,-0.871,-3.252,-2.779,-1.634,31.17
0.149627,-0.012,0.072,-0.870,-2.840,-0.046,-2.092,31.12
0.160770,-0.006,0.062,-0.860,-2.656,4.458,-2.076,31.17
0.169010,-0.010,0.065,-0.868,-2.748,7.206,-2.214,31.12
0.180848,-0.016,0.070,-0.865,-2.473,6.809,-3.649,31.17
0.188696,0.008,0.067,-0.867,-2.458,4.168,-3.023,31.12
0.200695,0.007,0.070,-0.866,-2.626,0.580,-2.763,31.17
0.208379,0.001,0.075,-0.860,-2.641,-0.809,-3.115,31.12
0.220587,0.015,0.076,-0.862,-2.260,-0.702,-2.550,31.12
0.228695,0.008,0.082,-0.864,-1.908,1.908,-2.122,31.17
0.240919,0.003,0.084,-0.869,-1.450,3.542,-2.046,31.12
0.248534,0.002,0.091,-0.873,-0.977,3.802,-2.183,31.07
0.260269,0.016,0.112,-0.867,-0.779,4.718,-1.298,31.21
0.268532,0.018,0.114,-0.866,-1.053,6.473,-0.824,31.17
0.280239,-0.020,0.106,-0.869,-0.901,8.046,-0.122,31.12
0.287788,-0.042,0.109,-0.874,0.244,11.481,-1.832,31.17
0.299798,-0.027,0.115,-0.868,0.122,13.298,-2.183,31.12
0.308575,-0.029,0.109,-0.864,-0.412,15.130,-2.687,31.26
0.319288,-0.031,0.111,-0.874,-0.061,15.481,-3.618,31.17
0.331108,-0.007,0.126,-0.851,-0.229,14.458,-5.252,31.21
0.339192,0.025,0.133,-0.855,-1.695,11.908,-4.321,31.21
0.350883,0.043,0.141,-0.845,-0.214,9.756,-2.229,31.21
0.358763,0.037,0.160,-0.826,-3.282,10.885,-3.710,31.17
0.370689,0.038,0.172,-0.827,-5.160,15.313,-3.389,31.12
0.378583,0.053,0.156,-0.858,-5.832,17.267,-2.519,31.17
0.390198,0.048,0.149,-0.868,-6.122,17.725,-3.221,31.21
0.399052,0.070,0.189,-0.834,-6.595,20.718,-4.031,31.07
0.409983,0.066,0.199,-0.833,-7.084,21.420,-3.405,31.12
0.418706,0.064,0.221,-0.818,-8.229,19.130,-4.000,31.17
0.430202,0.049,0.243,-0.805,-9.359,18.397,-4.809,31.17
0.437711,0.039,0.250,-0.819,-10.244,17.359,-5.237,31.21
0.450138,0.043,0.239,-0.840,-9.969,13.496,-5.298,31.17
0.457687,0.063,0.239,-0.847,-8.748,11.298,-6.031,31.12
0.469441,0.104,0.256,-0.829,-7.969,12.137,-5.160,31.07
0.476363,0.134,0.287,-0.818,-7.832,14.473,-3.664,31.21
0.489054,0.128,0.326,-0.805,-8.626,22.122,-2.779,31.17
0.500967,0.111,0.340,-0.847,-9.099,31.038,-1.939,31.12
0.508769,0.064,0.296,-0.910,-7.038,36.550,-0.687,31.17
0.520675,0.021,0.276,-0.956,-0.672,34.366,-3.939,31.12
0.528939,0.017,0.307,-0.899,6.336,24.809,-8.550,31.12
0.540413,0.047,0.282,-0.880,11.450,12.504,-7.710,31.17
0.548292,0.072,0.247,-0.838,14.397,0.672,-8.397,31.21
0.560283,0.123,0.275,-0.756,14.305,-3.740,-10.809,31.21
0.568876,0.179,0.252,-0.706,12.641,0.611,-7.847,31.21
0.580389,0.175,0.208,-0.725,10.840,5.771,-6.107,31.17
0.588512,0.156,0.260,-0.673,5.145,12.000,-8.840,31.12
0.600185,0.140,0.261,-0.688,-1.099,18.809,-6.962,31.17
0.607880,0.104,0.212,-0.773,-4.092,15.985,-6.641,31.21
0.619818,0.073,0.207,-0.763,-5.527,10.122,-8.336,31.17
0.627639,0.051,0.156,-0.818,-3.679,9.496,-9.023,31.12
0.640144,0.039,0.101,-0.871,1.221,4.351,-12.458,31.21
0.648483,0.105,0.129,-0.843,2.366,-1.847,-16.473,31.17
0.659727,0.146,0.157,-0.791,3.435,-2.809,-14.412,31.12
0.666544,0.130,0.146,-0.803,2.458,-4.198,-11.832,31.07
0.679126,0.107,0.159,-0.799,0.092,-9.038,-15.679,31.21
0.690728,0.119,0.152,-0.805,2.550,-8.779,-11.023,31.26
