DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.070,0.026,-0.847,-3.115,2.046,-1.130,30.22
0.007321,-0.075,0.035,-0.854,-3.374,1.771,-1.908,30.08
0.019531,-0.069,0.027,-0.852,-3.634,0.885,-2.718,30.13
0.030707,-0.062,0.020,-0.867,-3.252,-0.198,-3.023,30.08
0.038829,-0.051,0.016,-0.861,-2.718,-0.214,-3.221,30.04
0.050765,-0.020,0.019,-0.864,-2.046,0.427,-2.916,30.08
0.059269,-0.020,0.007,-0.868,-1.206,2.000,-2.290,30.08
0.070352,-0.019,0.016,-0.853,-0.901,4.092,-2.107,30.18
0.078662,-0.031,0.016,-0.851,-1.542,3.344,-1.679,30.22
0.090146,-0.041,0.016,-0.852,-2.443,0.916,-1.527,30.08
0.098160,-0.042,0.019,-0.838,-2.885,-0.565,-1.908,30.22
0.110325,-0.030,0.022,-0.850,-3.374,-1.221,-1.817,30.18
0.117829,-0.033,0.017,-0.844,-3.664,-0.992,-1.389,30.13
0.129483,-0.024,0.010,-0.864,-3.206,-0.031,-1.420,30.18
0.138418,-0.031,0.012,-0.868,-2.244,2.229,-1.450,30.13
0.149409,-0.032,0.013,-0.863,-1.252,3.038,-1.313,30.18
0.155692,-0.039,0.025,-0.853,-1.267,3.359,-0.962,30.13
0.168844,-0.044,0.026,-0.854,-1.710,2.992,-0.870,30.08
0.180666,-0.049,0.020,-0.858,-2.000,2.336,-1.237,30.13
0.188936,-0.049,0.022,-0.859,-2.443,1.405,-1.115,30.18
0.200476,-0.057,0.012,-0.855,-2.626,0.702,-1.496,30.13
0.208984,-0.049,0.015,-0.847,-2.489,0.336,-1.863,30.18
0.221495,-0.032,0.009,-0.843,-2.672,0.397,-1.252,30.13
0.228285,-0.029,0.016,-0.843,-2.779,2.046,-0.931,30.13
0.240114,-0.040,0.010,-0.859,-2.183,4.092,-0.931,29.99
0.248322,-0.042,0.020,-0.854,-1.603,5.206,-1.008,30.04
0.260063,-0.055,0.028,-0.851,-1.588,4.366,-1.145,30.08
0.267611,-0.051,0.035,-0.849,-2.427,1.344,-1.282,30.04
0.279661,-0.054,0.026,-0.849,-2.794,0.061,-1.389,30.08
0.288063,-0.040,0.021,-0.851,-2.321,0.580,-1.573,30.18
0.299225,-0.032,0.020,-0.866,-1.282,1.344,-1.939,30.08
0.307090,-0.017,0.032,-0.850,-0.870,2.901,-1.466,30.13
0.319311,-0.036,0.042,-0.849,-0.626,4.351,-1.053,30.18
0.330924,-0.035,0.051,-0.863,-0.687,5.374,-1.313,30.13
0.338895,-0.055,0.054,-0.880,0.565,7.282,-1.771,30.18
0.350618,-0.053,0.066,-0.874,1.496,6.870,-2.763,30.22
0.359938,-0.053,0.079,-0.876,2.076,5.160,-3.634,30.18
0.370592,-0.035,0.105,-0.848,1.405,5.389,-4.122,30.13
0.378748,-0.020,0.119,-0.875,0.229,7.725,-3.863,30.18
0.390404,-0.026,0.161,-0.850,-1.084,6.931,-4.489,30.13
0.398811,-0.013,0.126,-0.905,-0.641,3.267,-1.908,30.18
0.410536,-0.040,0.144,-0.934,1.023,5.176,-4.840,30.13
0.418510,0.012,0.158,-0.928,3.908,4.504,-5.695,30.18
0.430500,0.073,0.171,-0.912,5.817,5.084,-4.443,30.04
0.438350,0.088,0.218,-0.881,7.527,14.305,-5.450,30.18
0.450215,0.120,0.245,-0.909,7.740,18.962,-4.214,30.13
0.459331,0.113,0.298,-0.914,10.031,22.641,-3.725,30.13
0.469892,0.074,0.375,-0.901,8.550,28.153,-3.786,30.08
0.478246,-0.010,0.432,-0.922,4.809,25.191,-0.748,30.13
0.489696,-0.100,0.502,-0.953,3.099,16.687,-4.580,30.18
0.497876,-0.129,0.513,-0.960,3.573,10.153,-9.756,30.22
0.509550,-0.133,0.516,-0.950,3.924,9.115,-15.221,30.08
0.517533,-0.094,0.522,-0.943,6.336,12.046,-20.290,30.18
0.529877,-0.025,0.514,-0.938,10.229,21.206,-24.061,30.18
0.540931,0.043,0.532,-0.935,16.366,33.115,-26.183,30.13
0.548848,0.107,0.539,-0.924,22.672,41.130,-28.443,30.18
0.560783,0.181,0.581,-0.885,24.382,44.443,-29.008,30.13
0.568251,0.207,0.631,-0.844,22.015,43.954,-28.672,30.08
0.580545,0.224,0.624,-0.850,16.305,34.702,-24.656,30.22
0.588478,0.205,0.594,-0.864,15.939,18.626,-21.328,30.08
0.599360,0.183,0.558,-0.845,15.802,8.809,-21.099,30.13
0.606797,0.171,0.376,-0.873,15.267,-2.168,-17.527,30.18
0.619954,0.161,0.365,-0.777,15.252,-12.427,-19.328,30.22
0.626546,0.217,0.310,-0.619,11.252,-4.718,-17.191,30.08
0.639189,0.215,0.259,-0.620,6.519,2.672,-8.137,30.22
0.646733,0.208,0.361,-0.491,3.053,20.916,-7.908,30.18
0.658902,0.091,0.320,-0.543,-8.580,42.198,-2.321,30.08
0.670475,-0.021,0.353,-0.611,-22.229,60.870,-3.008,30.18
0.678501,-0.139,0.397,-0.708,-36.366,69.328,-7.878,30.27
0.689882,-0.210,0.174,-0.997,-27.130,46.840,-17.634,30.13
0.696911,-0.155,-0.053,-1.286,-17.282,26.412,-11.802,30.27
0.709132,-0.055,-0.234,-1.361,11.756,14.947,-7.405,30.04
0.716793,0.089,-0.380,-1.380,43.160,2.611,-2.504,30.18
0.728688,0.190,-0.330,-1.166,72.260,-12.809,4.794,30.13
0.740596,0.216,-0.266,-0.802,89.863,-20.458,19.450,30.08
0.748229,0.093,-0.142,-0.508,87.038,-17.053,25.802,30.22
0.760683,-0.145,0.002,-0.234,72.519,5.527,2.519,30.18
0.767860,-0.197,-0.047,-0.312,41.313,13.924,-7.206,30.13
0.779783,-0.244,-0.063,-0.415,19.511,39.771,-10.977,30.18
0.787546,-0.315,-0.370,-0.828,-4.397,46.687,0.305,30.13
0.799162,-0.328,-0.568,-1.211,20.702,-0.443,-5.313,30.18
0.806898,-0.292,-0.830,-1.422,34.229,-40.824,-5.069,30.13
0.818833,-0.195,-0.925,-1.434,61.053,-76.916,-4.290,30.18
0.830308,-0.166,-0.937,-1.256,83.069,-119.038,-13.573,30.13
0.838214,-0.109,-1.015,-1.044,100.504,-163.145,3.313,30.18
0.849509,0.000,-1.029,-0.709,112.046,-186.611,0.168,30.22
0.857586,0.167,-1.046,-0.384,114.641,-180.901,-13.664,30.18
0.868618,0.451,-0.989,-0.002,100.672,-153.511,-27.405,30.13
0.880646,0.615,-1.031,0.235,85.908,-102.947,-34.229,30.18
0.888052,0.666,-1.155,0.311,61.130,-43.817,-22.534,30.04
0.900135,0.448,-0.994,0.240,29.939,13.939,-14.122,30.18
0.907548,0.250,-0.889,0.021,-1.817,43.527,-11.053,30.18
0.919579,0.126,-0.824,-0.270,-25.786,49.573,-4.443,30.13
0.927596,0.014,-0.737,-0.536,-33.863,46.931,2.107,30.18
