DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.947000,0.182000,0.701000,-28.855000,10.595000,42.214000,0.000000
0.000000,0.863000,0.146000,0.777000,-27.267000,-6.092000,39.176000,0.000000
0.001000,0.978000,0.069000,0.734000,-12.885000,-12.885000,19.710000,0.000000
0.001000,0.958000,0.088000,0.733000,0.092000,14.168000,38.443000,0.000000
0.003000,0.956000,0.215000,0.625000,7.130000,16.489000,31.664000,0.000000
0.003000,0.823000,0.228000,0.647000,8.565000,8.122000,18.489000,0.000000
0.004000,0.888000,0.246000,0.650000,7.450000,11.267000,24.107000,0.000000
0.004000,0.823000,0.247000,0.650000,6.046000,12.290000,29.466000,0.000000
0.005000,0.853000,0.295000,0.668000,4.885000,14.122000,36.412000,0.000000
0.006000,0.841000,0.271000,0.682000,7.344000,14.015000,38.137000,0.000000
0.006000,0.847000,0.257000,0.656000,16.656000,12.519000,28.870000,0.000000
0.006000,0.844000,0.337000,0.657000,23.817000,10.672000,16.076000,0.000000
0.007000,0.788000,0.427000,0.611000,25.328000,7.664000,7.542000,0.000000
0.007000,0.809000,0.502000,0.629000,20.092000,5.954000,7.954000,0.000000
0.008000,0.786000,0.525000,0.633000,15.069000,5.710000,10.260000,0.000000
0.008000,0.792000,0.566000,0.615000,7.725000,4.885000,10.244000,0.000000
0.008000,0.822000,0.551000,0.645000,1.924000,4.198000,11.191000,0.000000
0.009000,0.839000,0.453000,0.661000,3.084000,5.389000,8.962000,0.000000
0.009000,0.819000,0.460000,0.662000,6.733000,8.229000,7.542000,0.000000
0.009000,0.810000,0.489000,0.639000,6.916000,8.824000,7.298000,0.000000
0.010000,0.793000,0.494000,0.646000,6.015000,9.298000,6.519000,0.000000
0.011000,0.782000,0.469000,0.649000,7.649000,9.618000,4.702000,0.000000
0.011000,0.764000,0.516000,0.635000,6.855000,9.573000,4.290000,0.000000
0.011000,0.760000,0.529000,0.628000,4.443000,9.481000,5.267000,0.000000
