DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.290,0.367,-0.940,-0.427,-6.550,10.198,32.15
0.011259,-0.222,0.346,-0.900,3.603,-3.344,10.473,32.25
0.018974,-0.171,0.322,-0.875,9.145,10.214,14.260,32.01
0.030261,-0.234,0.344,-0.875,14.595,28.672,13.359,32.06
0.037850,-0.308,0.349,-0.892,18.718,36.733,2.656,32.11
0.049443,-0.267,0.349,-0.898,18.718,27.450,-11.084,32.11
0.057405,-0.110,0.323,-0.907,6.076,7.008,-15.405,32.15
0.068874,-0.010,0.238,-0.841,0.321,-16.763,-11.023,32.20
0.081137,0.058,0.179,-0.806,-1.328,-26.443,-11.023,32.15
0.088169,0.110,0.119,-0.751,-0.855,-18.733,-8.580,32.06
0.100284,0.184,0.061,-0.701,-2.626,-10.321,-6.061,32.20
0.107934,0.243,0.000,-0.679,-3.924,4.931,1.756,32.06
0.120054,0.232,-0.033,-0.646,-3.710,16.809,7.939,32.20
0.127252,0.218,-0.023,-0.628,-4.794,29.359,7.649,32.11
0.139831,0.212,-0.000,-0.640,-7.573,33.405,6.443,32.06
0.147277,0.222,0.006,-0.717,-11.466,27.695,5.328,32.11
0.159600,0.230,0.013,-0.744,-14.290,15.588,6.519,32.11
0.167386,0.246,-0.003,-0.759,-14.382,4.718,8.870,32.11
0.178647,0.250,0.069,-0.721,-12.443,1.221,8.809,32.11
0.191315,0.248,0.140,-0.674,-13.740,0.275,9.832,32.15
0.198583,0.281,0.159,-0.660,-18.733,0.870,15.176,32.15
0.210700,0.237,0.154,-0.694,-23.115,5.939,25.038,32.01
0.217760,0.128,0.183,-0.755,-21.466,9.267,25.069,32.15
0.230118,0.103,0.172,-0.844,-22.305,14.366,26.901,32.11
0.237771,0.001,0.276,-0.872,-22.168,21.099,30.901,32.11
0.249660,-0.169,0.429,-0.878,-19.634,14.031,34.290,32.15
0.257326,-0.320,0.631,-0.940,-21.649,0.870,43.344,32.20
0.268844,-0.673,0.857,-0.980,-22.092,-18.489,57.878,32.06
0.280602,-1.049,0.963,-1.161,-14.412,-20.107,72.519,32.06
0.287714,-1.608,0.961,-1.198,-2.061,-23.313,82.519,32.20
0.300507,-2.298,1.271,-1.354,6.840,-8.931,64.458,32.15
0.308472,-2.749,1.427,-1.205,45.542,29.954,22.137,32.06
0.319497,-3.018,1.600,-1.089,102.122,79.863,-46.046,32.20
0.331164,-3.031,1.659,-0.820,136.397,107.313,-133.130,32.15
0.338447,-2.495,1.595,-0.593,135.405,76.550,-212.168,32.20
0.349825,-1.826,1.449,-0.423,121.221,34.580,-267.221,32.20
0.357596,-0.966,1.245,-0.287,99.985,25.176,-314.321,32.15
0.369466,0.222,0.835,-0.227,73.985,48.962,-331.725,32.20
