DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.057,0.142,-0.817,-27.206,-23.511,70.198,32.11
0.011657,-0.172,0.133,-0.856,-44.580,-44.656,88.397,32.15
0.018583,-0.387,0.328,-0.800,-44.931,-51.298,109.664,32.20
0.031020,-0.760,0.678,-0.713,-47.603,-68.321,127.237,32.01
0.038150,-1.291,1.065,-0.708,-44.198,-101.664,142.198,32.15
0.050137,-2.126,1.626,-0.510,-38.824,-99.893,142.534,32.11
0.061600,-3.075,2.152,-0.383,-45.313,-72.214,109.069,32.15
0.069213,-3.901,2.464,-0.382,-19.298,15.267,30.214,31.97
0.081162,-4.000,2.615,-0.472,37.481,108.672,-94.244,32.11
0.088630,-3.675,2.429,-0.564,81.603,142.733,-216.168,32.15
0.100019,-2.700,2.254,-0.475,84.809,105.115,-293.954,32.01
0.107848,-1.727,1.882,-0.322,51.969,44.611,-342.977,32.11
0.119003,-0.456,1.329,-0.286,-11.313,-45.252,-368.198,32.06
0.131136,0.911,0.495,-0.545,-29.176,67.206,-339.969,32.01
0.138807,1.546,-0.116,-0.588,1.237,89.832,-281.237,32.06
0.150681,1.461,-0.197,-0.874,51.298,126.366,-214.626,32.06
0.157960,0.881,-0.010,-0.969,84.489,151.511,-178.168,32.11
0.169449,0.552,0.252,-0.804,78.763,110.443,-194.061,32.06
0.175470,0.795,0.311,-0.696,56.000,45.511,-210.244,32.11
0.189404,1.209,0.276,-0.538,33.939,1.130,-212.427,32.01
0.201494,1.561,0.155,-0.493,7.863,-8.779,-207.130,32.06
0.209128,1.847,0.013,-0.625,-10.992,1.450,-190.687,32.11
0.220511,1.933,-0.095,-0.841,-20.840,10.107,-157.985,32.20
0.227938,1.855,-0.154,-1.074,-25.863,34.229,-119.542,32.06
0.240010,1.604,-0.281,-1.123,-8.672,30.061,-91.695,32.11
0.246926,1.331,-0.191,-1.221,14.504,29.756,-80.901,32.06
0.259373,1.203,-0.095,-1.108,28.458,11.053,-80.046,32.06
0.271120,1.198,-0.069,-0.975,24.351,-14.351,-73.695,32.01
0.278338,1.135,-0.094,-0.868,20.198,-26.275,-67.466,32.06
0.290678,1.150,-0.016,-0.796,20.977,-23.557,-63.771,32.11
0.298243,1.211,-0.073,-0.781,13.679,-28.137,-49.481,32.11
0.310126,1.087,-0.049,-0.768,9.740,-11.893,-33.115,32.15
0.317457,0.897,-0.030,-0.781,21.756,1.313,-34.458,32.11
0.329338,0.948,0.023,-1.070,26.947,7.557,-31.008,32.11
0.341777,0.922,-0.236,-0.900,29.298,21.618,-12.962,32.06
0.349230,0.893,-0.161,-0.892,39.679,34.824,-4.061,32.01
0.361164,0.723,-0.049,-0.740,34.855,35.954,-1.374,32.06
0.368795,0.587,-0.021,-0.726,29.435,30.443,-2.092,32.01
0.380825,0.496,-0.007,-0.669,17.023,9.969,-5.466,32.11
0.388359,0.488,-0.007,-0.592,-2.763,-6.962,-10.519,32.15
0.400001,0.602,-0.065,-0.627,-13.695,-5.420,-10.702,32.11
0.407910,0.736,-0.150,-0.710,-15.863,8.916,0.870,32.11
0.419827,0.635,-0.165,-0.829,-13.053,25.679,18.901,32.06
0.426038,0.426,-0.089,-0.903,-6.168,30.824,26.901,32.20
0.439390,0.216,0.011,-0.887,-0.443,28.427,27.878,32.06
0.451373,0.073,0.085,-0.869,-0.458,10.611,21.863,31.97
0.458778,0.014,0.075,-0.765,-1.817,-6.015,16.855,32.11
0.471134,-0.071,0.159,-0.670,-6.534,-26.076,9.740,31.97
0.478393,-0.024,0.182,-0.692,-18.534,-18.656,8.366,32.01
0.490891,0.017,0.147,-0.768,-22.244,-9.359,4.733,32.11
0.498416,0.055,0.105,-0.856,-21.221,-3.588,4.214,32.06
0.510564,0.091,0.068,-0.910,-18.183,5.405,4.351,32.11
0.517560,0.092,0.047,-0.960,-12.931,10.122,6.046,32.06
0.530199,0.037,0.065,-0.983,-8.840,8.550,4.595,32.06
0.537763,0.057,0.092,-0.945,-6.916,2.885,-1.420,32.11
0.550264,0.101,0.081,-0.932,-6.580,-0.260,-1.725,32.15
0.557950,0.114,0.071,-0.919,-8.336,-5.069,0.122,32.11
0.569832,0.085,0.056,-0.913,-8.595,-7.450,0.824,32.01
0.577198,0.022,0.074,-0.894,-8.763,-8.656,0.580,32.06
0.589546,-0.016,0.098,-0.846,-7.985,-8.519,-1.603,32.11
0.601621,-0.011,0.103,-0.846,-9.618,-12.992,-2.794,32.11
0.609408,0.019,0.099,-0.833,-8.504,-6.931,-5.359,31.97
0.621355,0.060,0.092,-0.860,-3.023,3.573,-6.046,32.11
0.628817,0.055,0.101,-0.849,-0.015,10.824,-5.328,32.06
0.641318,0.033,0.133,-0.856,0.244,11.160,-8.260,32.06
0.649454,0.044,0.114,-0.863,1.008,9.221,-11.069,32.11
0.661145,0.095,0.089,-0.842,-2.244,1.450,-8.763,32.15
0.668547,0.077,0.084,-0.838,-5.359,1.817,-6.962,31.97
0.680922,0.061,0.073,-0.850,-4.504,4.046,-7.588,32.11
0.688836,0.040,0.063,-0.855,-3.084,9.053,-10.351,32.15
0.700816,0.038,0.089,-0.839,-2.443,8.351,-12.550,32.11
0.707842,0.060,0.069,-0.834,-4.382,6.718,-12.947,32.11
0.720197,0.127,0.052,-0.857,-5.603,4.565,-13.405,32.15
0.727973,0.152,0.025,-0.869,-4.672,5.985,-11.985,32.11
0.740040,0.170,0.010,-0.872,-2.550,10.260,-9.786,32.06
0.747888,0.157,0.025,-0.878,-0.046,12.321,-8.824,32.01
0.760450,0.144,0.036,-0.858,-2.107,7.038,-7.252,32.11
