DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.193,0.086,-0.955,-54.260,-36.687,97.038,30.69
0.005643,-0.320,0.137,-0.911,-44.718,-44.366,84.718,30.65
0.018725,-0.372,0.158,-0.868,-46.076,-53.939,76.489,30.79
0.031038,-0.475,0.183,-0.829,-41.908,-64.473,72.885,30.74
0.038040,-0.447,0.254,-0.771,-71.893,-53.649,58.580,30.65
0.050141,-0.435,0.234,-0.674,-114.473,-72.626,55.176,30.69
0.057081,-0.387,0.249,-0.633,-124.244,-101.267,52.366,30.65
0.069610,-0.261,0.224,-0.702,-116.275,-84.779,48.779,30.79
0.081201,-0.205,0.255,-0.833,-87.832,-33.679,54.748,30.65
0.088249,-0.325,0.295,-1.093,-59.176,34.672,67.160,30.65
0.100565,-0.437,0.338,-1.329,-53.191,103.924,59.710,30.69
0.107636,-0.407,0.357,-1.390,-45.802,134.962,41.496,30.65
0.119677,-0.271,0.315,-1.299,-5.969,126.397,22.580,30.69
0.126828,-0.165,0.288,-1.196,13.618,106.473,14.947,30.65
0.139520,-0.016,0.250,-1.045,22.534,59.542,6.015,30.69
0.147498,0.062,0.194,-0.849,25.527,1.420,3.481,30.60
0.159320,0.182,0.135,-0.679,28.031,-41.939,-0.168,30.65
0.171403,0.240,0.109,-0.572,23.374,-54.061,8.275,30.69
0.179167,0.168,0.093,-0.563,2.366,-18.473,17.588,30.65
0.191209,0.045,0.106,-0.593,-6.718,24.672,6.275,30.60
0.199062,0.026,0.112,-0.593,-11.527,42.809,-11.496,30.65
0.210820,0.080,0.111,-0.536,-19.359,35.359,-22.046,30.65
0.217862,0.041,0.122,-0.514,-29.603,24.137,-27.603,30.69
0.231397,0.131,0.113,-0.548,-43.725,3.374,-27.023,30.74
0.237911,0.168,0.111,-0.616,-58.656,-18.122,-15.924,30.79
0.249395,0.046,0.120,-0.787,-58.489,-22.168,-5.084,30.65
0.261612,-0.038,0.174,-0.885,-44.214,-6.504,-7.191,30.60
0.268939,-0.092,0.224,-0.944,-27.542,18.580,-14.198,30.65
0.280775,-0.182,0.323,-0.979,-14.137,41.435,-20.870,30.65
0.288313,-0.252,0.390,-0.966,-1.328,49.344,-29.847,30.69
0.300136,-0.240,0.419,-0.930,3.038,47.878,-42.824,30.65
0.307370,-0.215,0.422,-0.905,4.656,46.443,-58.718,30.69
0.320002,-0.132,0.404,-0.887,4.855,39.985,-67.573,30.65
0.327511,0.051,0.362,-0.866,10.168,40.031,-74.794,30.65
0.339209,0.206,0.304,-0.868,7.466,42.672,-67.282,30.65
0.351553,0.205,0.283,-0.896,11.282,52.702,-52.931,30.74
0.359329,0.198,0.287,-0.980,10.702,69.191,-49.023,30.69
0.371087,0.244,0.275,-1.010,15.939,67.298,-44.962,30.65
0.378504,0.201,0.281,-1.003,20.153,45.954,-42.443,30.65
0.390766,0.095,0.295,-0.981,22.962,26.443,-47.496,30.60
0.398358,0.052,0.305,-0.935,31.160,9.802,-59.603,30.65
0.410388,0.088,0.290,-0.875,36.382,-0.885,-70.321,30.60
0.417383,0.181,0.278,-0.810,36.076,-11.359,-75.603,30.74
0.430007,0.272,0.285,-0.755,29.267,-14.824,-78.718,30.69
0.437541,0.408,0.243,-0.753,15.756,-14.198,-75.023,30.60
0.449042,0.486,0.206,-0.768,11.450,-9.863,-64.641,30.74
0.461384,0.433,0.194,-0.832,15.740,10.214,-58.260,30.51
0.469167,0.379,0.225,-0.878,24.687,30.916,-59.511,30.65
0.481356,0.354,0.209,-0.865,27.634,35.206,-56.870,30.60
0.488027,0.241,0.230,-0.863,24.824,29.649,-56.641,30.65
0.500400,0.176,0.249,-0.861,25.206,32.076,-66.931,30.74
0.508051,0.270,0.241,-0.811,21.450,22.931,-76.519,30.69
0.520036,0.401,0.212,-0.799,15.191,5.786,-73.084,30.65
0.527647,0.402,0.194,-0.809,12.992,-1.099,-64.687,30.69
0.539720,0.413,0.208,-0.809,10.427,-4.580,-65.573,30.65
0.546979,0.413,0.213,-0.805,10.092,-5.847,-60.687,30.65
0.559050,0.375,0.220,-0.860,10.229,-3.496,-62.168,30.69
0.571441,0.346,0.212,-0.896,15.756,5.191,-66.031,30.74
0.579052,0.323,0.200,-0.893,19.099,11.374,-66.443,30.69
0.591296,0.288,0.162,-0.896,18.916,8.947,-63.756,30.74
0.598680,0.202,0.122,-0.905,20.718,2.855,-59.496,30.69
0.610944,0.125,0.115,-0.864,24.916,-3.344,-60.458,30.74
0.617974,0.101,0.115,-0.768,28.794,-5.405,-63.328,30.65
0.630649,0.169,0.137,-0.738,31.466,5.115,-64.397,30.69
0.637768,0.138,-0.012,-0.850,23.710,30.458,-63.679,30.65
0.649750,0.248,0.245,-0.837,33.405,31.847,-52.443,30.60
0.657138,0.308,0.208,-0.930,9.023,40.092,-55.313,30.74
0.669232,0.213,0.228,-1.021,13.267,35.405,-52.290,30.65
0.681553,0.121,0.266,-1.032,22.260,31.573,-69.191,30.69
0.688774,0.230,0.305,-0.930,23.160,20.137,-77.420,30.65
0.701173,0.284,0.324,-0.859,22.672,0.305,-72.931,30.69
0.708610,0.323,0.349,-0.771,17.924,-5.771,-76.855,30.74
0.720997,0.372,0.225,-0.747,16.519,0.046,-83.557,30.65
0.728148,0.379,0.287,-0.762,21.328,-4.443,-60.000,30.69
0.740404,0.198,0.325,-0.719,7.573,15.145,-86.840,30.74
0.748426,0.296,0.226,-0.850,6.260,25.939,-90.748,30.69
0.760439,0.290,0.201,-0.874,8.763,8.580,-77.878,30.74
0.767426,0.216,0.243,-0.811,16.305,-6.550,-76.611,30.74
0.779984,0.281,0.215,-0.764,18.412,-5.099,-83.649,30.69
0.787633,0.359,0.228,-0.707,20.397,2.519,-80.382,30.65
0.799555,0.364,0.240,-0.688,19.282,8.305,-76.992,30.69
0.811639,0.350,0.232,-0.683,13.573,15.863,-75.756,30.65
0.819086,0.272,0.241,-0.721,13.206,21.435,-76.366,30.69
