window_id,timestamp_ms,label,ax,ay,az,gx,gy,gz
1777651121633,1777651121916,Left,1.004,0.018,0.06,15.008,-8.733,-6.962
1777651121633,1777651121928,Left,0.986,0.039,0.061,14.137,-6.611,-0.748
1777651121633,1777651121940,Left,0.982,0.051,0.073,12.702,-3.603,4.427
1777651121633,1777651121948,Left,0.999,0.073,0.068,10.122,0.29,8.275
1777651121633,1777651121960,Left,1.007,0.094,0.06,5.115,4.351,10.962
1777651121633,1777651121968,Left,1.056,0.086,0.072,0.855,9.786,10.855
1777651121633,1777651121980,Left,1.063,0.07,0.093,0.183,15.496,6.29
1777651121633,1777651121988,Left,1.041,0.057,0.088,2.733,17.053,0.076
1777651121633,1777651121996,Left,1.015,0.131,0.063,2.504,19.435,4.321
1777651121633,1777651122004,Left,0.92,0.012,0.066,6.656,14.275,-2.794
1777651121633,1777651122020,Left,0.857,-0.005,0.029,12.122,5.053,-6.519
1777651121633,1777651122026,Left,0.863,0.004,0.063,15.267,-2.137,-4.962
1777651121633,1777651122037,Left,0.894,0.017,0.07,16.534,-5.221,1.542
1777651121633,1777651122044,Left,0.931,0.056,0.07,14.595,-4.366,8.458
1777651121633,1777651122057,Left,0.949,0.041,0.084,12.779,-5.13,9.878
1777651121633,1777651122078,Left,0.966,0.068,0.07,11.267,-6.794,2.137
1777651121633,1777651122098,Left,1.007,0.032,0.109,17.176,-14.763,-11.847
1777651121633,1777651122110,Left,1.036,0.022,0.115,20.855,-16.779,-16.076
1777651121633,1777651122128,Left,1.012,0.032,0.108,26.565,-15.405,-15.176
1777651121633,1777651122136,Left,1.005,0.047,0.103,26.031,-14.183,-7.634
1777651121633,1777651122149,Left,0.997,0.04,0.081,26.183,-11.893,-0.611
1777651121633,1777651122155,Left,1.02,0.076,0.053,24.076,-10.763,8.992
1777651121633,1777651122168,Left,1.029,0.063,0.051,23.511,-8.779,10.672
1777651121633,1777651122179,Left,1.074,0.081,0.065,20.611,-8.29,12.489
1777651121633,1777651122187,Left,1.104,0.069,0.094,21.847,-7.038,8.763
1777651121633,1777651122199,Left,1.138,0.076,0.085,24.137,-5.756,3.771
1777651121633,1777651122208,Left,1.133,0.078,0.091,26.229,-4.84,0.122
1777651121633,1777651122219,Left,1.101,0.102,0.059,28.55,-4.366,-2.321
1777651121633,1777651122226,Left,1.087,0.125,0.028,27.832,-3.45,-1.145
1777651121633,1777651122240,Left,1.081,0.132,0.017,25.374,-2.015,1.664
1777651121633,1777651122242,Left,1.089,0.135,0.021,22.901,-1.053,4.641
1777651121633,1777651122259,Left,1.102,0.136,0.031,20.885,0.519,8.504
1777651121633,1777651122266,Left,1.11,0.149,0.028,18.885,3.557,9.695
1777651121633,1777651122279,Left,1.097,0.204,0.005,12.183,4.794,13.099
1777651121633,1777651122286,Left,1.057,0.163,0.006,7.557,5.573,10.595
1777651121633,1777651122298,Left,1.061,0.162,0.009,2.443,5.924,10.794
1777651121633,1777651122306,Left,1.066,0.105,0.042,1.542,5.664,5.496
1777651121633,1777651122318,Left,1.049,0.047,0.073,3.557,3.191,1.389
1777651121633,1777651122327,Left,1.055,0.03,0.081,6.84,0.611,-1.725
1777651121633,1777651122339,Left,1.031,0.028,0.072,8.473,-0.702,0.733
1777651121633,1777651122346,Left,1.029,0.033,0.067,9.069,1.542,7.282
1777651121633,1777651122359,Left,1.018,0.027,0.067,9.802,3.71,14.824
1777651121633,1777651122367,Left,1.03,0.054,0.053,9.863,5.252,20.214
1777651121633,1777651122379,Left,1.047,0.032,0.065,9.863,6.443,22.87
1777651121633,1777651122386,Left,1.052,0.059,0.041,10.611,6.733,22.626
1777651121633,1777651122399,Left,1.039,0.052,0.067,10.107,7.527,20.183
1777651121633,1777651122411,Left,1.052,0.059,0.068,10.336,7.893,16.366
1777651121633,1777651122431,Left,0.999,0.016,0.066,11.939,5.008,7.313
1777651121633,1777651122439,Left,0.973,-0.004,0.068,13.359,1.191,5.573
1777651121633,1777651122450,Left,0.97,-0.005,0.068,16.122,-0.855,7.374
1777651121633,1777651122458,Left,0.976,0.021,0.048,15.145,-1.74,15.74
1777651121633,1777651122470,Left,0.971,0.015,0.064,15.634,-0.901,18.687
1777651121633,1777651122477,Left,0.99,0.039,0.039,13.252,-1.008,24.885
1777651121633,1777651122488,Left,1.006,0.045,0.043,11.969,-0.626,25.344
1777651121633,1777651122496,Left,1.025,0.064,0.035,11.023,-0.244,26.137
1777651121633,1777651122507,Left,1.032,0.065,0.013,8.443,0.733,26.061
1777651121633,1777651122512,Left,1.036,0.059,0.025,6.687,2.351,25.634
1777651121633,1777651122529,Left,1.051,0.034,0.047,5.053,0.595,21.878
1777651121633,1777651122537,Left,1.065,0.004,0.066,5.038,1.588,17.328
1777651121633,1777651122543,Left,1.073,-0.012,0.089,6.534,4.656,13.527
1777651121633,1777651122560,Left,1.064,-0.016,0.077,9.695,4.702,10.947
1777651121633,1777651122568,Left,1.039,0.005,0.056,10.137,5.282,11.252
1777651121633,1777651122577,Left,1.015,0.017,0.029,9.74,5.084,13.481
1777651121633,1777651122585,Left,1.0,0.032,0.025,7.847,5.313,15.42
1777651121633,1777651122600,Left,0.979,0.013,0.021,5.695,4.366,17.145
1777651121633,1777651122607,Left,1.021,0.029,0.051,2.427,3.939,17.786
1777651121633,1777651122618,Left,0.993,-0.044,0.067,4.031,2.443,10.901
1777651121633,1777651122626,Left,1.01,-0.066,0.089,5.939,1.71,8.382
1777651121633,1777651122636,Left,1.015,-0.094,0.12,9.695,2.122,6.672
1777651121633,1777651122642,Left,1.021,-0.085,0.127,14.122,2.26,5.435
1777651121633,1777651122657,Left,1.019,-0.045,0.107,16.779,4.473,6.962
1777651121633,1777651122666,Left,1.02,-0.029,0.103,17.527,6.382,7.939
1777651121633,1777651122677,Left,0.989,0.039,0.048,17.634,6.321,8.672
1777651121633,1777651122682,Left,0.966,0.041,0.029,15.802,3.237,6.992
1777651121633,1777651122699,Left,0.938,0.034,0.02,12.672,-1.71,8.779
1777651121633,1777651122719,Left,0.948,-0.019,0.045,9.389,-4.519,12.916
1777651124665,1777651124679,Left,0.987,0.141,0.181,-2.947,-3.13,3.817
1777651124665,1777651124692,Left,0.942,0.143,0.165,-5.771,-3.863,5.679
1777651124665,1777651124716,Left,0.921,0.147,0.156,-10.916,-4.412,13.756
1777651124665,1777651124730,Left,0.959,0.129,0.167,-12.977,-4.015,17.42
1777651124665,1777651124738,Left,1.014,0.088,0.195,-11.908,-4.87,15.771
1777651124665,1777651124749,Left,1.025,0.065,0.219,-8.321,-4.305,11.252
1777651124665,1777651124756,Left,1.021,0.07,0.202,-5.71,-3.939,8.0
1777651124665,1777651124768,Left,1.006,0.076,0.191,-5.084,-5.176,4.595
1777651124665,1777651124790,Left,1.025,0.091,0.205,-3.786,-1.252,4.183
1777651124665,1777651124806,Left,1.002,0.071,0.182,-3.405,0.107,5.176
1777651124665,1777651124817,Left,0.985,0.084,0.163,-4.931,0.672,7.16
1777651124665,1777651124829,Left,0.964,0.065,0.175,-7.389,0.26,9.466
1777651124665,1777651124835,Left,0.953,0.055,0.173,-8.977,-0.183,11.74
1777651124665,1777651124848,Left,0.976,0.057,0.159,-10.916,-0.84,14.214
1777651124665,1777651124861,Left,0.987,0.056,0.162,-14.55,-0.244,16.687
1777651124665,1777651124878,Left,1.015,-0.014,0.195,-16.595,-0.489,12.84
1777651124665,1777651124887,Left,1.017,-0.058,0.197,-15.771,-1.16,10.87
1777651124665,1777651124897,Left,0.989,-0.086,0.198,-13.069,-1.191,9.649
1777651124665,1777651124907,Left,0.979,-0.083,0.194,-10.214,-1.053,10.29
1777651124665,1777651124919,Left,0.97,-0.07,0.165,-8.931,-2.229,11.786
1777651124665,1777651124927,Left,0.963,-0.072,0.158,-7.573,-1.878,13.374
1777651124665,1777651124938,Left,0.976,-0.057,0.142,-7.481,-2.107,14.29
1777651124665,1777651124948,Left,0.984,-0.062,0.138,-8.336,-2.87,15.313
1777651124665,1777651124956,Left,0.977,-0.071,0.151,-7.618,-2.748,16.55
1777651124665,1777651124969,Left,0.986,-0.081,0.152,-6.702,-2.443,17.695
1777651124665,1777651124977,Left,0.986,-0.083,0.153,-4.962,-2.046,18.534
1777651124665,1777651124989,Left,0.998,-0.074,0.146,-2.26,-2.122,17.847
1777651124665,1777651124997,Left,1.022,-0.077,0.151,0.519,-2.443,16.855
1777651124665,1777651125003,Left,1.039,-0.044,0.139,1.618,-1.863,17.802
1777651124665,1777651125018,Left,1.024,-0.055,0.133,1.954,-2.733,18.397
1777651124665,1777651125026,Left,1.014,-0.052,0.125,1.71,-3.008,19.786
1777651124665,1777651125040,Left,1.025,-0.046,0.138,1.13,-3.008,20.901
1777651124665,1777651125046,Left,1.036,-0.04,0.124,1.038,-2.534,20.198
1777651124665,1777651125060,Left,1.045,-0.035,0.13,3.573,-1.817,20.153
1777651124665,1777651125066,Left,1.042,-0.045,0.135,5.374,-1.878,17.496
1777651124665,1777651125078,Left,1.05,-0.045,0.15,8.702,-1.71,15.115
1777651124665,1777651125084,Left,1.045,-0.052,0.146,11.206,-0.718,14.779
1777651124665,1777651125099,Left,1.023,-0.048,0.149,11.985,0.351,18.092
1777651124665,1777651125106,Left,0.991,-0.025,0.123,10.733,1.023,25.74
1777651124665,1777651125118,Left,0.979,-0.034,0.124,9.786,1.649,31.282
1777651124665,1777651125130,Left,0.984,-0.028,0.108,9.023,1.145,34.473
1777651124665,1777651125138,Left,1.0,-0.025,0.132,9.466,-1.527,33.664
1777651124665,1777651125147,Left,1.03,-0.019,0.142,10.168,-2.092,30.901
1777651124665,1777651125158,Left,1.037,-0.023,0.153,9.954,-1.176,27.695
1777651124665,1777651125169,Left,1.027,-0.028,0.149,9.359,-0.687,24.55
1777651124665,1777651125177,Left,1.028,-0.036,0.144,8.702,-0.58,21.588
1777651124665,1777651125189,Left,1.033,-0.04,0.139,7.313,-1.008,17.832
1777651124665,1777651125197,Left,1.04,-0.048,0.152,7.191,-2.321,15.359
1777651124665,1777651125209,Left,1.037,-0.068,0.163,7.786,-2.366,14.473
1777651124665,1777651125217,Left,1.028,-0.09,0.154,9.42,-1.756,13.771
1777651124665,1777651125228,Left,1.007,-0.082,0.172,10.733,-0.58,16.122
1777651124665,1777651125241,Left,0.995,-0.081,0.165,13.221,0.626,19.725
1777651124665,1777651125261,Left,0.993,-0.057,0.154,15.649,1.71,23.145
1777651124665,1777651125277,Left,0.979,-0.02,0.137,16.26,0.763,20.87
1777651124665,1777651125286,Left,0.993,-0.029,0.145,14.58,-0.122,17.45
1777651124665,1777651125293,Left,1.001,-0.027,0.14,12.58,-0.092,16.031
1777651124665,1777651125306,Left,1.005,-0.016,0.146,10.748,-0.092,12.992
1777651124665,1777651125317,Left,1.009,-0.017,0.163,9.618,-0.366,10.504
1777651124665,1777651125326,Left,1.013,-0.031,0.165,9.725,0.29,9.756
1777651124665,1777651125339,Left,0.995,-0.049,0.157,10.641,0.626,7.344
1777651124665,1777651125351,Left,1.0,-0.05,0.166,10.962,0.489,7.618
1777651124665,1777651125357,Left,1.0,-0.053,0.172,11.573,0.427,7.878
1777651124665,1777651125368,Left,0.992,-0.058,0.161,12.641,1.038,6.061
1777651124665,1777651125376,Left,0.981,-0.042,0.157,12.015,-0.275,4.427
1777651124665,1777651125389,Left,0.97,-0.039,0.164,10.351,-1.664,4.443
1777651124665,1777651125397,Left,0.971,-0.048,0.156,9.191,-1.893,3.252
1777651124665,1777651125406,Left,0.982,-0.034,0.162,8.351,-1.954,2.351
1777651124665,1777651125417,Left,0.983,-0.03,0.159,6.061,-1.908,4.55
1777651124665,1777651125430,Left,0.964,-0.037,0.162,5.573,-1.267,6.901
1777651124665,1777651125439,Left,0.968,-0.036,0.153,4.229,-0.198,10.794
1777651124665,1777651125447,Left,0.958,-0.03,0.147,3.252,-0.153,12.931
1777651124665,1777651125457,Left,0.967,-0.04,0.154,3.053,-2.122,13.405
1777651124665,1777651125481,Left,1.021,-0.04,0.162,5.313,-2.321,4.275
1777651124665,1777651125497,Left,1.014,-0.035,0.14,4.183,-1.344,-2.305
1777651124665,1777651125508,Left,1.006,-0.041,0.128,2.733,0.137,-1.588
1777651124665,1777651125520,Left,0.964,-0.06,0.109,0.565,-1.313,1.45
1777651124665,1777651125523,Left,0.979,-0.081,0.122,-0.229,-1.969,5.756
1777651124665,1777651125541,Left,0.989,-0.096,0.14,-0.244,-1.496,10.458
1777651124665,1777651125545,Left,1.007,-0.103,0.157,0.977,-0.412,14.641
1777651124665,1777651125559,Left,1.008,-0.115,0.157,2.305,0.595,16.031
1777651124665,1777651125562,Left,1.003,-0.108,0.157,4.687,-0.046,15.618
1777651124665,1777651125578,Left,1.019,-0.1,0.164,6.244,0.458,14.198
1777651124665,1777651125589,Left,1.047,-0.08,0.153,6.733,0.87,12.489
1777651124665,1777651125597,Left,1.03,-0.074,0.139,5.969,2.031,9.069
1777651124665,1777651125609,Left,1.038,-0.069,0.135,4.29,0.977,4.626
1777651124665,1777651125614,Left,1.037,-0.089,0.149,3.389,0.656,0.824
1777651124665,1777651125630,Left,1.036,-0.085,0.169,2.122,0.29,-2.809
1777651124665,1777651125639,Left,1.011,-0.13,0.172,3.145,0.092,-5.863
1777651124665,1777651125647,Left,0.989,-0.149,0.184,5.817,0.885,-5.878
1777651124665,1777651125656,Left,0.99,-0.153,0.188,7.435,1.985,-2.748
1777651124665,1777651125679,Left,1.01,-0.153,0.207,12.504,5.969,7.206
1777651124665,1777651125689,Left,0.999,-0.141,0.171,15.771,7.359,5.817
1777651124665,1777651125705,Left,0.961,-0.096,0.136,13.985,3.389,6.779
1777651124665,1777651125717,Left,0.968,-0.083,0.143,11.634,1.649,5.542
1777651124665,1777651125729,Left,1.003,-0.07,0.153,9.817,0.947,2.748
1777651124665,1777651125749,Left,1.0,-0.051,0.15,6.534,-0.214,-11.13
1777651124665,1777651125756,Left,0.988,-0.07,0.144,5.557,-1.069,-17.405
1777651124665,1777651125762,Left,0.976,-0.091,0.152,3.725,-1.511,-21.374
1777651124665,1777651125778,Left,0.975,-0.117,0.161,2.931,-0.092,-22.977
1777651124665,1777651125786,Left,0.979,-0.123,0.158,3.542,0.962,-23.176
1777651127878,1777651127897,Left,1.019,-0.013,0.144,-7.756,4.046,-6.412
1777651127878,1777651127909,Left,1.01,-0.027,0.142,-7.954,4.702,-6.397
1777651127878,1777651127921,Left,0.984,-0.035,0.135,-8.107,4.794,-6.26
1777651127878,1777651127939,Left,0.97,-0.057,0.119,-8.473,3.237,-4.611
1777651127878,1777651127958,Left,0.985,-0.082,0.114,-11.42,2.137,-2.489
1777651127878,1777651127962,Left,0.987,-0.088,0.116,-12.275,1.878,-2.229
1777651127878,1777651127979,Left,1.0,-0.111,0.121,-12.763,1.954,-3.664
1777651127878,1777651127987,Left,0.997,-0.12,0.122,-12.595,1.069,-4.412
1777651127878,1777651127999,Left,1.0,-0.151,0.136,-11.42,1.344,-5.237
1777651127878,1777651128010,Left,0.987,-0.162,0.135,-10.26,1.588,-5.924
1777651127878,1777651128030,Left,0.969,-0.19,0.127,-7.45,0.885,-2.382
1777651127878,1777651128050,Left,0.944,-0.193,0.116,-5.71,-1.145,5.298
1777651127878,1777651128057,Left,0.956,-0.187,0.121,-5.771,-1.832,9.328
1777651127878,1777651128064,Left,0.972,-0.173,0.12,-6.595,-1.832,12.168
1777651127878,1777651128076,Left,0.975,-0.185,0.121,-4.076,-1.832,13.206
1777651127878,1777651128089,Left,0.998,-0.175,0.132,-1.878,-1.832,12.992
1777651127878,1777651128096,Left,1.007,-0.155,0.114,-0.443,-1.282,11.344
1777651127878,1777651128104,Left,1.0,-0.146,0.105,-0.076,-1.74,10.061
1777651127878,1777651128120,Left,0.997,-0.155,0.108,0.29,-2.733,7.466
1777651127878,1777651128137,Left,1.011,-0.165,0.115,-0.641,-4.015,5.435
1777651127878,1777651128154,Left,0.994,-0.179,0.117,-1.099,-3.466,11.511
1777651127878,1777651128160,Left,0.975,-0.18,0.107,-0.153,-3.313,15.695
1777651127878,1777651128177,Left,0.984,-0.172,0.109,-0.092,-4.0,18.962
1777651127878,1777651128185,Left,0.996,-0.185,0.115,1.344,-4.84,19.206
1777651127878,1777651128195,Left,1.0,-0.181,0.121,1.893,-6.107,17.725
1777651127878,1777651128208,Left,0.998,-0.182,0.123,3.832,-6.641,15.282
1777651127878,1777651128225,Left,0.994,-0.154,0.105,3.954,-7.45,11.206
1777651127878,1777651128237,Left,1.0,-0.158,0.089,3.221,-6.29,10.198
1777651127878,1777651128250,Left,0.98,-0.165,0.087,3.588,-7.45,11.252
1777651127878,1777651128269,Left,0.997,-0.199,0.106,4.626,-7.863,17.206
1777651127878,1777651128277,Left,1.003,-0.178,0.101,6.26,-8.626,20.992
1777651127878,1777651128288,Left,0.985,-0.193,0.088,6.015,-10.489,22.763
1777651127878,1777651128299,Left,1.015,-0.187,0.115,6.855,-11.466,24.916
1777651127878,1777651128307,Left,1.041,-0.191,0.133,10.443,-10.733,22.641
1777651127878,1777651128319,Left,1.051,-0.178,0.103,12.168,-10.275,21.802
1777651127878,1777651128325,Left,1.029,-0.181,0.103,12.275,-10.061,21.71
1777651127878,1777651128337,Left,1.043,-0.159,0.102,10.611,-8.26,24.061
1777651127878,1777651128342,Left,1.043,-0.174,0.114,12.153,-6.901,22.489
1777651127878,1777651128354,Left,1.038,-0.171,0.119,13.954,-5.756,20.443
1777651127878,1777651128371,Left,1.058,-0.167,0.129,16.58,-5.725,15.756
1777651127878,1777651128389,Left,1.05,-0.145,0.093,19.16,-6.366,8.015
1777651127878,1777651128398,Left,1.046,-0.14,0.086,19.573,-5.863,6.397
1777651127878,1777651128410,Left,1.022,-0.138,0.08,20.427,-6.321,4.947
1777651127878,1777651128418,Left,1.034,-0.123,0.082,21.008,-6.229,4.809
1777651127878,1777651128425,Left,1.047,-0.113,0.105,20.061,-4.809,4.275
1777651127878,1777651128433,Left,1.05,-0.116,0.105,19.023,-3.176,3.618
1777651127878,1777651128450,Left,1.03,-0.112,0.102,19.878,-3.511,-1.466
1777651127878,1777651128454,Left,0.993,-0.127,0.104,20.183,-4.382,-3.115
1777651127878,1777651128466,Left,1.001,-0.133,0.118,21.847,-4.595,-3.496
1777651127878,1777651128478,Left,1.006,-0.122,0.111,22.092,-3.527,-2.595
1777651127878,1777651128487,Left,0.992,-0.131,0.12,25.176,-3.74,-3.42
1777651127878,1777651128500,Left,0.984,-0.123,0.107,25.634,-2.397,-1.313
1777651127878,1777651128506,Left,1.0,-0.114,0.099,25.74,-1.603,-0.534
1777651127878,1777651128519,Left,1.052,-0.073,0.117,26.198,0.504,-1.481
1777651127878,1777651128527,Left,1.095,-0.035,0.108,23.756,3.969,-7.374
1777651127878,1777651128537,Left,1.076,-0.017,0.095,23.252,4.321,-16.58
1777651127878,1777651128551,Left,1.047,-0.01,0.092,21.481,3.053,-22.794
1777651127878,1777651128570,Left,1.0,-0.031,0.104,14.458,0.87,-34.901
1777651127878,1777651128578,Left,0.974,-0.068,0.115,12.275,-0.565,-38.29
1777651127878,1777651128587,Left,0.944,-0.104,0.117,10.992,-2.992,-37.695
1777651127878,1777651128597,Left,0.926,-0.153,0.139,12.397,-2.656,-30.489
1777651127878,1777651128610,Left,0.895,-0.202,0.159,17.115,-2.611,-18.84
1777651127878,1777651128621,Left,0.892,-0.222,0.165,21.053,-1.573,-1.527
1777651127878,1777651128627,Left,0.909,-0.23,0.169,23.863,0.412,18.198
1777651127878,1777651128639,Left,0.932,-0.193,0.157,30.55,0.122,28.611
1777651127878,1777651128648,Left,0.997,-0.131,0.15,32.962,-0.458,34.168
1777651127878,1777651128659,Left,1.038,-0.066,0.137,34.931,0.076,32.26
1777651127878,1777651128667,Left,1.076,0.004,0.11,32.443,2.443,29.618
1777651127878,1777651128680,Left,1.053,0.005,0.094,30.504,2.046,20.397
1777651127878,1777651128687,Left,1.054,0.013,0.078,26.794,0.214,11.252
1777651127878,1777651128692,Left,1.049,0.0,0.087,23.863,-1.954,-0.198
1777651127878,1777651128719,Left,1.009,-0.083,0.136,21.832,-3.267,-8.748
1777651127878,1777651128737,Left,0.966,-0.125,0.144,23.542,-2.305,5.344
1777651127878,1777651128749,Left,1.034,-0.067,0.129,23.939,0.733,9.954
1777651127878,1777651128770,Left,1.082,0.037,0.088,20.229,6.458,4.733
1777651127878,1777651128788,Left,0.991,0.029,0.047,9.42,0.473,-13.267
1777651127878,1777651128790,Left,0.958,-0.02,0.074,6.992,-6.015,-20.382
1777651127878,1777651128807,Left,0.959,-0.045,0.117,4.076,-5.573,-19.771
1777651127878,1777651128815,Left,0.917,-0.107,0.126,4.321,-6.275,-13.893
1777651127878,1777651128823,Left,0.903,-0.132,0.142,6.122,-5.298,-4.153
1777651127878,1777651128840,Left,0.897,-0.152,0.135,10.0,-5.344,3.618
1777651127878,1777651128849,Left,0.944,-0.132,0.136,13.038,-4.122,12.824
1777651127878,1777651128856,Left,0.99,-0.091,0.124,14.947,0.412,20.137
1777651127878,1777651128867,Left,1.046,-0.034,0.116,12.687,4.885,25.969
1777651127878,1777651128880,Left,1.03,0.002,0.085,9.45,7.42,23.145
1777651127878,1777651128887,Left,1.009,0.001,0.077,7.893,1.802,14.687
1777651127878,1777651128895,Left,0.991,0.004,0.073,5.313,-0.656,2.58
1777651127878,1777651128903,Left,0.973,-0.006,0.099,3.099,-3.496,-4.168
1777651127878,1777651128915,Left,0.904,-0.058,0.08,-0.046,-5.618,-4.183
1777651127878,1777651128921,Left,0.82,-0.156,0.113,-1.099,-10.061,7.099
1777651127878,1777651128940,Left,0.776,-0.253,0.136,3.496,-13.023,23.481
1777651127878,1777651128951,Left,0.765,-0.308,0.151,10.901,-12.87,48.122
1777651127878,1777651128971,Left,1.038,-0.101,0.092,13.435,-3.008,89.878
1777651127878,1777651128978,Left,1.179,0.005,0.083,9.252,-0.443,85.191
1777651127878,1777651128990,Left,1.281,0.084,0.066,6.656,-0.076,56.855
1777651127878,1777651128997,Left,1.342,0.166,0.063,1.405,-0.183,23.664
1777651127878,1777651129010,Left,1.274,0.146,0.034,-5.405,0.931,-7.756
1777651127878,1777651129019,Left,1.178,0.104,0.023,-13.954,3.939,-33.252
1777651127878,1777651129027,Left,1.013,-0.036,0.021,-19.191,2.412,-45.649
1777651127878,1777651129038,Left,0.908,-0.138,0.028,-20.885,-0.702,-45.924
1777651132175,1777651132191,Left,0.94,-0.002,0.167,-3.374,-2.473,-2.198
1777651132175,1777651132208,Left,0.966,-0.02,0.175,-3.954,-4.0,-3.282
1777651132175,1777651132221,Left,0.964,-0.043,0.184,-3.405,-4.885,-2.656
1777651132175,1777651132229,Left,0.976,-0.051,0.203,-1.863,-4.855,-0.443
1777651132175,1777651132241,Left,0.971,-0.052,0.208,0.718,-4.992,2.58
1777651132175,1777651132249,Left,0.98,-0.057,0.208,3.466,-4.656,5.71
1777651132175,1777651132260,Left,0.97,-0.044,0.183,4.855,-4.305,9.511
1777651132175,1777651132269,Left,0.959,-0.024,0.157,3.817,-4.977,11.802
1777651132175,1777651132280,Left,0.958,-0.015,0.161,3.13,-5.679,13.359
1777651132175,1777651132288,Left,0.98,-0.0,0.154,1.298,-6.412,12.137
1777651132175,1777651132297,Left,1.005,-0.008,0.156,-2.229,-7.237,10.534
1777651132175,1777651132306,Left,1.009,-0.017,0.156,-3.969,-6.656,8.855
1777651132175,1777651132319,Left,1.007,-0.02,0.151,-5.176,-6.763,7.542
1777651132175,1777651132331,Left,1.013,-0.038,0.137,-6.137,-8.26,6.076
1777651132175,1777651132352,Left,1.025,-0.042,0.143,-6.092,-8.427,8.748
1777651132175,1777651132369,Left,1.015,-0.073,0.155,-2.84,-8.244,11.389
1777651132175,1777651132378,Left,1.026,-0.064,0.159,-2.534,-5.954,14.0
1777651132175,1777651132390,Left,1.043,-0.081,0.166,-1.573,-3.908,13.191
1777651132175,1777651132396,Left,1.055,-0.063,0.164,1.45,-2.672,12.244
1777651132175,1777651132405,Left,1.071,-0.03,0.152,3.16,-0.779,10.824
1777651132175,1777651132419,Left,1.075,-0.019,0.137,5.344,0.168,8.916
1777651132175,1777651132429,Left,1.074,0.011,0.128,6.183,1.13,7.191
1777651132175,1777651132437,Left,1.059,0.04,0.115,6.061,1.328,6.855
1777651132175,1777651132448,Left,1.059,0.067,0.112,4.855,3.405,7.176
1777651132175,1777651132456,Left,1.059,0.089,0.117,3.969,5.481,6.962
1777651132175,1777651132463,Left,1.055,0.125,0.107,2.733,5.16,4.687
1777651132175,1777651132476,Left,1.066,0.152,0.114,2.84,4.855,-1.069
1777651132175,1777651132488,Left,1.077,0.184,0.128,1.969,6.809,-7.756
1777651132175,1777651132498,Left,1.063,0.218,0.119,-1.237,9.71,-13.603
1777651132175,1777651132505,Left,1.032,0.226,0.109,-5.603,11.13,-19.893
1777651132175,1777651132520,Left,1.018,0.232,0.09,-12.809,11.786,-24.473
1777651132175,1777651132528,Left,0.996,0.191,0.09,-20.046,11.344,-28.168
1777651132175,1777651132538,Left,0.993,0.139,0.119,-25.527,10.305,-32.824
1777651132175,1777651132547,Left,0.999,0.089,0.148,-28.26,9.786,-36.168
1777651132175,1777651132559,Left,0.989,0.037,0.181,-28.947,10.84,-38.336
1777651132175,1777651132569,Left,0.968,-0.003,0.196,-27.847,11.664,-39.328
1777651132175,1777651132576,Left,0.929,-0.048,0.2,-26.947,11.145,-39.038
1777651132175,1777651132586,Left,0.905,-0.08,0.184,-25.634,9.069,-36.733
1777651132175,1777651132592,Left,0.875,-0.131,0.202,-23.557,5.679,-32.519
1777651132175,1777651132609,Left,0.878,-0.168,0.203,-21.756,4.26,-25.817
1777651132175,1777651132615,Left,0.873,-0.208,0.2,-20.595,2.779,-17.832
1777651132175,1777651132626,Left,0.889,-0.228,0.214,-18.427,2.489,-10.275
1777651132175,1777651132637,Left,0.903,-0.259,0.226,-13.969,1.649,-6.382
1777651132175,1777651132659,Left,0.921,-0.244,0.22,-4.168,-0.611,-3.221
1777651132175,1777651132680,Left,0.95,-0.235,0.19,2.55,-4.427,-3.023
1777651132175,1777651132693,Left,0.938,-0.218,0.148,7.496,-7.466,-4.397
1777651132175,1777651132711,Left,0.956,-0.207,0.136,7.542,-8.122,-1.328
1777651132175,1777651132731,Left,0.99,-0.206,0.136,11.008,-8.58,5.038
1777651132175,1777651132739,Left,1.007,-0.189,0.14,13.939,-7.267,9.206
1777651132175,1777651132751,Left,1.009,-0.168,0.116,16.702,-6.962,13.466
1777651132175,1777651132768,Left,1.005,-0.108,0.083,17.008,-8.611,19.527
1777651132175,1777651132775,Left,1.015,-0.082,0.084,15.573,-10.153,21.191
1777651132175,1777651132784,Left,1.029,-0.055,0.085,12.382,-11.038,20.611
1777651132175,1777651132801,Left,1.053,-0.046,0.095,9.817,-11.542,18.153
1777651132175,1777651132809,Left,1.053,-0.045,0.103,7.374,-10.656,13.756
1777651132175,1777651132818,Left,1.051,-0.047,0.119,4.947,-10.153,8.718
1777651132175,1777651132825,Left,1.034,-0.078,0.138,4.641,-9.282,3.328
1777651132175,1777651132834,Left,1.024,-0.107,0.144,5.893,-9.374,-0.687
1777651132175,1777651132860,Left,1.007,-0.131,0.138,9.588,-10.626,-1.603
1777651132175,1777651132877,Left,1.006,-0.128,0.112,11.252,-11.45,8.687
1777651132175,1777651132890,Left,1.019,-0.131,0.114,11.13,-11.13,14.305
1777651132175,1777651132910,Left,1.062,-0.112,0.139,11.115,-10.061,19.954
1777651132175,1777651132929,Left,1.078,-0.072,0.135,13.13,-6.702,15.191
1777651132175,1777651132937,Left,1.082,-0.069,0.14,15.725,-4.214,11.588
1777651132175,1777651132948,Left,1.083,-0.063,0.126,17.206,-1.679,8.595
1777651132175,1777651132956,Left,1.08,-0.057,0.114,18.107,0.305,5.573
