DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.252,-0.244,-0.692,6.290,-37.130,-95.023,35.59
0.007431,-0.286,-0.217,-0.686,2.519,-13.160,-110.412,35.64
0.018926,-0.247,-0.215,-0.752,0.824,12.275,-131.298,35.59
0.031070,-0.105,-0.249,-0.816,0.443,20.595,-144.137,35.54
0.038828,0.009,-0.271,-0.835,0.779,14.412,-146.183,35.49
0.050810,0.090,-0.286,-0.836,0.260,-4.687,-138.122,35.68
0.057917,0.116,-0.283,-0.787,-1.450,-25.221,-125.481,35.73
0.069603,0.073,-0.256,-0.720,-2.962,-30.519,-116.412,35.68
0.076550,0.005,-0.190,-0.688,-7.191,-20.580,-119.634,35.64
0.088400,-0.006,-0.174,-0.781,-11.878,-9.282,-129.969,35.68
0.100496,0.059,-0.189,-0.871,-11.725,-3.313,-137.481,35.68
0.108003,0.102,-0.173,-0.948,-11.023,-7.191,-139.237,35.54
0.119590,0.136,-0.178,-0.977,-10.427,-13.389,-141.542,35.59
0.126493,0.207,-0.197,-1.002,-7.847,-22.412,-139.756,35.54
0.139108,0.248,-0.203,-0.971,-5.191,-29.878,-132.214,35.68
0.150571,0.259,-0.177,-0.936,-6.076,-32.153,-127.817,35.59
0.158290,0.292,-0.202,-0.947,-5.771,-29.695,-125.206,35.68
0.169670,0.327,-0.210,-0.962,-2.290,-26.489,-118.244,35.68
0.176823,0.319,-0.182,-0.964,-0.336,-24.305,-113.847,35.64
0.189025,0.342,-0.165,-0.975,-0.794,-21.496,-111.145,35.68
0.200723,0.333,-0.180,-1.027,-0.443,-24.137,-103.649,35.68
0.207901,0.288,-0.187,-1.047,4.733,-25.939,-99.511,35.64
0.220224,0.268,-0.165,-1.037,7.511,-31.878,-94.855,35.68
0.227799,0.205,-0.136,-1.002,7.084,-43.206,-89.374,35.64
0.239847,0.151,-0.132,-0.988,5.725,-45.893,-92.809,35.59
0.246856,0.193,-0.133,-0.970,5.328,-41.282,-99.557,35.49
0.258887,0.273,-0.126,-0.985,3.328,-35.664,-100.901,35.73
0.271128,0.267,-0.191,-0.977,6.595,-35.511,-99.344,35.59
0.278607,0.313,-0.160,-0.982,7.130,-33.313,-94.214,35.64
0.290459,0.311,-0.206,-1.010,8.641,-33.435,-88.489,35.59
0.298092,0.300,-0.219,-1.017,11.328,-38.565,-80.321,35.73
0.309835,0.262,-0.217,-0.989,11.878,-44.122,-73.282,35.54
0.316942,0.219,-0.198,-0.977,11.435,-40.656,-71.420,35.59
0.329473,0.174,-0.206,-0.961,14.046,-34.840,-71.985,35.64
0.341156,0.186,-0.202,-0.973,15.023,-33.405,-72.336,35.68
0.348752,0.180,-0.202,-0.924,15.160,-34.763,-69.771,35.64
0.360096,0.170,-0.205,-0.910,17.374,-30.534,-70.137,35.59
0.367377,0.154,-0.191,-0.904,18.336,-26.702,-70.305,35.68
0.379328,0.141,-0.171,-0.880,18.885,-24.382,-71.832,35.64
0.387149,0.125,-0.151,-0.899,19.038,-24.122,-75.771,35.59
0.398625,0.141,-0.151,-0.875,16.763,-26.137,-79.756,35.54
0.410900,0.197,-0.121,-0.854,10.916,-29.466,-81.588,35.64
0.417943,0.202,-0.145,-0.834,4.824,-31.252,-84.031,35.59
0.430246,0.236,-0.163,-0.861,0.412,-32.702,-84.489,35.54
0.437812,0.239,-0.163,-0.892,-0.870,-36.260,-81.863,35.59
0.449360,0.256,-0.173,-0.881,-2.168,-33.924,-82.947,35.64
0.455880,0.280,-0.177,-0.854,-2.076,-25.206,-84.733,35.54
0.468386,0.321,-0.127,-0.848,-4.244,-14.168,-87.359,35.59
0.480861,0.337,-0.161,-0.879,-4.565,-5.328,-89.496,35.64
0.488372,0.392,-0.167,-0.922,-3.038,-2.046,-88.214,35.68
0.500036,0.426,-0.200,-0.936,-2.351,-7.450,-81.237,35.64
