DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,1.016000,0.077000,-0.208000,-0.595000,0.641000,1.542000,0.000000
0.019000,1.654000,0.191000,-0.339000,-50.290000,-11.237000,32.214000,0.000000
0.039000,0.463000,-0.147000,0.187000,32.702000,46.580000,70.611000,0.000000
0.064000,1.013000,-0.374000,0.384000,6.260000,0.626000,-0.107000,0.000000
0.084000,0.917000,-0.373000,0.375000,4.031000,2.092000,-1.557000,0.000000
0.104000,0.887000,-0.370000,0.376000,0.992000,-3.405000,1.695000,0.000000
0.123000,0.938000,-0.397000,0.368000,-2.046000,-7.038000,2.672000,0.000000
0.143000,0.955000,-0.405000,0.341000,-2.702000,-4.366000,-0.473000,0.000000
0.162000,0.938000,-0.427000,0.323000,-4.183000,-2.305000,2.519000,0.000000
0.182000,0.954000,-0.493000,0.341000,0.397000,-0.229000,2.061000,0.000000
0.202000,0.902000,-0.413000,0.313000,2.458000,-0.061000,1.008000,0.000000
0.221000,0.887000,-0.391000,0.324000,-0.198000,-0.092000,1.221000,0.000000
0.241000,0.885000,-0.394000,0.332000,-1.664000,0.443000,1.893000,0.000000
0.266000,0.890000,-0.421000,0.302000,-2.260000,6.733000,0.305000,0.000000
0.286000,0.789000,-0.416000,0.339000,1.053000,1.740000,-4.427000,0.000000
0.306000,0.711000,-0.369000,0.307000,0.244000,-1.588000,-7.802000,0.000000
0.325000,0.688000,-0.387000,0.324000,-3.145000,-5.588000,-8.137000,0.000000
0.344000,0.669000,-0.358000,0.307000,-4.015000,-8.122000,-12.519000,0.000000
0.363000,0.644000,-0.362000,0.292000,-5.771000,-9.847000,-14.641000,0.000000
0.382000,0.607000,-0.359000,0.311000,-6.000000,-9.099000,-23.725000,0.000000
0.401000,0.551000,-0.409000,0.292000,-9.527000,-13.160000,-26.275000,0.000000
0.425000,0.498000,-0.458000,0.282000,-4.641000,-20.214000,-35.069000,0.000000
0.445000,0.518000,-0.395000,0.268000,1.557000,-26.321000,-35.023000,0.000000
0.464000,0.583000,-0.244000,0.284000,4.321000,-25.924000,-39.710000,0.000000
0.483000,0.542000,-0.180000,0.250000,-3.679000,-28.794000,-50.076000,0.000000
0.502000,0.543000,-0.233000,0.265000,-7.374000,-31.863000,-56.992000,0.000000
0.526000,0.535000,-0.227000,0.226000,-7.130000,-33.878000,-60.046000,0.000000
0.545000,0.498000,-0.259000,0.190000,-4.947000,-40.366000,-64.870000,0.000000
0.564000,0.546000,-0.275000,0.159000,-1.954000,-50.595000,-61.939000,0.000000
0.584000,0.543000,-0.213000,0.110000,5.924000,-62.473000,-64.458000,0.000000
0.602000,0.548000,-0.121000,0.049000,11.252000,-72.611000,-64.641000,0.000000
0.622000,0.455000,-0.116000,-0.055000,13.954000,-92.656000,-54.977000,0.000000
0.645000,0.712000,-0.082000,-0.133000,8.107000,-112.382000,-39.206000,0.000000
0.664000,0.930000,-0.159000,-0.122000,13.176000,-111.802000,-48.748000,0.000000
0.683000,0.991000,-0.077000,-0.250000,26.244000,-108.214000,-58.565000,0.000000
0.702000,1.183000,0.120000,-0.243000,22.458000,-102.290000,-41.618000,0.000000
0.726000,1.277000,0.151000,-0.284000,18.015000,-97.466000,-48.779000,0.000000
0.745000,1.336000,0.240000,-0.230000,14.840000,-93.206000,-61.053000,0.000000
0.764000,1.368000,0.245000,-0.253000,11.008000,-91.664000,-62.565000,0.000000
0.785000,1.599000,0.122000,-0.375000,4.031000,-79.695000,-47.053000,0.000000
0.802000,1.507000,0.202000,-0.197000,-1.817000,-65.252000,-51.405000,0.000000
0.821000,1.381000,0.255000,-0.163000,-5.817000,-56.443000,-50.550000,0.000000
0.845000,1.538000,-0.038000,-0.329000,1.847000,-41.145000,-39.542000,0.000000
0.865000,1.399000,0.064000,-0.289000,-1.893000,-52.565000,-28.244000,0.000000
0.884000,1.568000,0.132000,-0.245000,-8.427000,-41.954000,-21.053000,0.000000
0.902000,1.660000,0.107000,-0.227000,-10.595000,-19.969000,-30.611000,0.000000
0.921000,1.476000,-0.077000,-0.221000,-6.198000,-10.061000,-42.489000,0.000000
0.945000,1.368000,-0.019000,-0.261000,-0.947000,-8.794000,-30.092000,0.000000
0.965000,1.329000,0.054000,-0.307000,0.641000,-8.672000,-15.008000,0.000000
0.984000,1.295000,0.155000,-0.310000,-6.916000,-13.557000,-9.802000,0.000000
1.003000,1.298000,0.093000,-0.323000,-10.947000,-19.053000,-9.817000,0.000000
1.021000,1.275000,-0.008000,-0.287000,-6.718000,-14.412000,-3.267000,0.000000
1.046000,1.298000,0.064000,-0.293000,-5.053000,-9.206000,-1.527000,0.000000
1.065000,1.229000,0.046000,-0.290000,-3.832000,-2.992000,-5.191000,0.000000
1.085000,1.166000,0.037000,-0.303000,-2.183000,0.397000,-3.435000,0.000000
1.104000,1.148000,0.057000,-0.286000,-1.496000,1.710000,1.115000,0.000000
1.124000,1.082000,0.061000,-0.276000,0.809000,2.550000,3.405000,0.000000
