DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.177,0.115,-0.885,-6.382,4.382,3.679,30.41
0.012019,0.159,0.135,-0.867,-8.092,-1.863,6.382,30.37
0.019861,0.106,0.119,-0.882,-9.420,-2.076,6.198,30.41
0.031600,0.082,0.147,-0.847,-9.023,-2.489,8.092,30.41
0.039542,0.023,0.161,-0.850,-11.282,-1.221,10.168,30.46
0.051139,-0.030,0.176,-0.857,-14.534,0.855,12.931,30.32
0.058310,-0.125,0.201,-0.884,-18.870,-1.450,12.458,30.37
0.070716,-0.198,0.196,-0.899,-16.901,-2.321,4.565,30.41
0.078258,-0.226,0.195,-0.905,-12.473,-3.863,-5.206,30.46
0.090228,-0.228,0.194,-0.884,-6.031,-2.489,-13.771,30.46
0.102395,-0.215,0.210,-0.863,-3.282,-1.008,-25.817,30.41
0.109499,-0.151,0.198,-0.882,-2.229,3.313,-35.527,30.37
0.121834,-0.056,0.159,-0.916,0.305,6.229,-40.183,30.41
0.129273,0.014,0.145,-0.920,4.992,8.336,-41.313,30.37
0.141642,0.064,0.163,-0.896,7.252,7.527,-38.595,30.46
0.149014,0.039,0.169,-0.890,6.977,7.588,-38.763,30.37
0.161898,0.015,0.175,-0.903,7.939,7.649,-40.244,30.37
0.169336,-0.010,0.178,-0.902,11.221,8.168,-41.954,30.41
0.181177,-0.034,0.193,-0.889,15.145,8.641,-45.282,30.46
0.188343,-0.026,0.197,-0.874,16.611,10.947,-49.954,30.46
0.200600,-0.020,0.193,-0.842,15.527,12.000,-52.229,30.41
0.207657,-0.029,0.201,-0.831,14.076,13.267,-53.145,30.46
0.220435,-0.043,0.207,-0.816,12.641,15.038,-54.992,30.41
0.232193,0.000,0.167,-0.857,15.008,15.710,-56.916,30.46
0.239838,-0.045,0.201,-0.814,17.634,15.450,-57.008,30.41
0.251369,-0.068,0.220,-0.803,16.672,17.679,-60.015,30.41
0.259033,-0.065,0.231,-0.772,13.664,21.344,-65.252,30.37
0.270918,-0.043,0.231,-0.815,20.076,21.725,-69.878,30.32
0.278718,0.008,0.248,-0.808,20.763,23.328,-77.191,30.46
0.290797,0.066,0.229,-0.830,19.618,27.282,-80.565,30.41
0.297642,0.096,0.221,-0.860,21.084,27.710,-81.557,30.41
0.309983,0.122,0.216,-0.887,22.244,23.832,-85.481,30.37
0.322228,0.189,0.229,-0.841,24.473,14.214,-88.168,30.41
0.329657,0.264,0.215,-0.787,22.458,4.351,-84.473,30.37
0.342087,0.333,0.192,-0.765,11.344,-3.023,-75.527,30.41
0.349596,0.292,0.202,-0.768,4.366,-5.863,-70.137,30.37
0.361392,0.233,0.227,-0.758,1.374,-3.832,-68.382,30.46
0.369481,0.211,0.204,-0.815,2.687,-2.015,-71.252,30.41
0.381196,0.195,0.227,-0.795,5.298,-0.092,-73.969,30.37
0.388648,0.207,0.250,-0.783,9.130,5.649,-79.405,30.32
0.400964,0.255,0.233,-0.765,7.420,5.893,-82.305,30.46
0.408800,0.308,0.238,-0.743,-0.031,-2.748,-80.382,30.51
0.420742,0.355,0.194,-0.732,-4.275,-7.954,-78.718,30.46
0.427768,0.371,0.173,-0.743,-13.160,-18.275,-73.420,30.37
0.440418,0.371,0.167,-0.758,-17.221,-21.817,-69.435,30.41
0.451927,0.427,0.153,-0.763,-15.237,-25.710,-63.344,30.37
0.459101,0.411,0.144,-0.766,-23.145,-25.099,-56.153,30.41
0.471155,0.354,0.198,-0.782,-20.198,-17.267,-54.107,30.41
0.479002,0.370,0.168,-0.825,-12.366,-2.214,-57.023,30.37
0.490461,0.423,0.198,-0.826,-3.344,11.542,-61.389,30.41
0.497926,0.464,0.197,-0.864,-4.092,13.710,-59.802,30.37
0.510331,0.500,0.162,-0.955,-9.359,3.893,-55.573,30.51
0.522339,0.538,0.147,-0.966,-10.885,-13.069,-50.550,30.37
0.529355,0.542,0.103,-0.978,-11.145,-30.244,-41.542,30.46
0.541667,0.513,0.113,-0.955,-4.855,-41.069,-35.069,30.32
