DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.676,0.337,-1.085,-22.916,99.527,-12.321,30.69
0.012025,-0.676,0.427,-1.008,-24.977,67.511,-24.672,30.74
0.019192,-0.622,0.453,-0.948,-19.450,39.374,-34.595,30.60
0.031352,-0.537,0.470,-0.931,-27.527,20.962,-41.359,30.65
0.038900,-0.465,0.486,-0.957,-30.550,21.450,-37.206,30.74
0.050431,-0.346,0.509,-0.973,-34.290,54.901,-41.313,30.69
0.057437,-0.252,0.476,-1.101,-34.290,103.679,-49.847,30.74
0.069576,-0.028,0.469,-1.228,-29.893,148.458,-55.573,30.69
0.081366,-0.009,0.502,-1.283,-27.573,164.992,-38.702,30.65
0.088829,-0.100,0.205,-1.268,-18.198,150.992,-25.649,30.74
0.100647,0.004,0.512,-1.271,19.557,106.855,-31.832,30.79
0.107899,-0.039,0.396,-1.084,36.702,74.015,-44.137,30.74
0.120206,0.055,0.370,-0.932,46.687,27.939,-58.260,30.79
0.127392,0.171,0.350,-0.761,58.137,-24.061,-70.840,30.74
0.139482,0.233,0.259,-0.644,56.779,-43.725,-70.168,30.79
0.151585,0.303,0.204,-0.571,42.458,-44.580,-59.313,30.74
0.158745,0.379,0.182,-0.461,29.634,-33.542,-65.924,30.74
0.171429,0.470,0.202,-0.440,25.420,2.321,-54.595,30.60
0.179347,0.353,0.068,-0.447,28.733,34.718,-32.534,30.65
0.190714,0.212,0.127,-0.524,29.328,64.107,-18.901,30.79
0.197855,-0.072,0.125,-0.675,26.672,96.672,-35.832,30.74
0.209931,-0.086,0.233,-0.843,17.985,115.634,-50.733,30.74
0.217119,-0.067,0.260,-0.887,49.099,70.840,-74.198,30.74
0.229824,0.072,0.271,-0.810,54.763,41.237,-97.542,30.74
0.241824,0.280,0.248,-0.735,52.198,9.634,-105.313,30.69
0.249351,0.424,0.206,-0.688,44.153,-15.206,-101.756,30.65
0.261119,0.571,0.167,-0.714,41.511,-20.733,-93.756,30.74
0.269156,0.643,0.160,-0.690,42.580,-4.779,-82.107,30.69
0.280849,0.639,0.135,-0.704,47.115,31.084,-66.687,30.74
0.288456,0.466,0.167,-0.778,49.023,54.000,-55.374,30.69
0.300187,0.305,0.204,-0.848,50.870,57.603,-56.748,30.65
0.307400,0.199,0.217,-0.869,53.542,42.779,-66.198,30.74
0.320098,0.179,0.207,-0.858,53.725,15.389,-77.756,30.69
0.331925,0.231,0.210,-0.802,51.618,-20.137,-87.466,30.65
0.339475,0.379,0.170,-0.730,44.977,-48.382,-91.023,30.69
0.351131,0.499,0.124,-0.665,41.145,-55.847,-81.985,30.84
0.358290,0.511,0.099,-0.606,42.427,-30.351,-67.863,30.65
0.370885,0.442,0.104,-0.618,45.679,5.344,-54.473,30.79
0.378618,0.276,0.145,-0.640,45.588,31.420,-53.557,30.65
0.390185,0.181,0.199,-0.662,44.473,42.092,-62.809,30.69
0.397665,0.112,0.228,-0.689,35.191,35.435,-76.672,30.74
0.410251,0.141,0.255,-0.724,28.489,14.397,-86.641,30.69
0.417549,0.251,0.231,-0.755,27.221,-6.351,-93.481,30.74
0.429242,0.381,0.200,-0.729,27.634,-14.977,-92.107,30.74
0.441606,0.446,0.213,-0.675,22.290,-6.763,-91.450,30.60
0.449265,0.643,0.289,-0.885,27.664,-8.504,-68.137,30.74
0.461439,0.324,0.236,-0.736,32.779,26.748,-66.916,30.79
0.468472,0.184,0.205,-0.760,46.397,76.458,-101.527,30.65
0.480652,0.345,0.331,-0.699,62.198,78.992,-88.122,30.74
0.487888,0.320,0.349,-0.702,39.771,73.191,-96.046,30.69
0.499965,0.389,0.324,-0.781,40.519,65.725,-104.733,30.74
0.507148,0.480,0.292,-0.751,36.443,52.855,-103.282,30.69
0.519533,0.571,0.276,-0.736,31.695,35.679,-92.901,30.65
0.531865,0.566,0.250,-0.762,39.954,27.573,-78.427,30.65
0.539073,0.408,0.284,-0.756,57.786,40.412,-69.053,30.69
0.551283,0.275,0.327,-0.763,60.595,63.908,-71.450,30.74
0.558581,0.178,0.484,-0.761,60.672,78.733,-78.702,30.69
0.570778,0.121,0.517,-0.781,59.267,74.672,-89.557,30.74
