DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.723000,0.600000,0.471000,-1.221000,1.786000,1.145000,0.000000
0.000000,0.731000,0.607000,0.462000,-1.267000,1.679000,0.992000,0.000000
0.001000,0.728000,0.609000,0.472000,-1.878000,2.015000,2.015000,0.000000
0.001000,0.731000,0.591000,0.476000,-1.786000,1.939000,2.992000,0.000000
0.002000,0.730000,0.580000,0.474000,-1.221000,2.061000,2.931000,0.000000
0.002000,0.740000,0.591000,0.475000,-1.191000,2.214000,2.321000,0.000000
0.003000,0.737000,0.600000,0.486000,-1.893000,2.229000,2.824000,0.000000
0.004000,0.730000,0.582000,0.471000,-1.237000,1.954000,2.687000,0.000000
0.005000,0.727000,0.587000,0.469000,-0.244000,1.557000,1.710000,0.000000
0.005000,0.740000,0.605000,0.481000,-0.321000,1.679000,1.405000,0.000000
0.006000,0.740000,0.596000,0.476000,-1.374000,1.985000,2.198000,0.000000
0.006000,0.728000,0.589000,0.469000,-1.527000,1.496000,2.992000,0.000000
0.007000,0.721000,0.580000,0.467000,-0.733000,1.466000,2.168000,0.000000
0.007000,0.738000,0.589000,0.472000,-0.656000,1.985000,1.481000,0.000000
0.008000,0.740000,0.592000,0.479000,-0.794000,2.092000,1.908000,0.000000
0.008000,0.739000,0.595000,0.478000,-0.916000,2.092000,2.382000,0.000000
0.008000,0.732000,0.587000,0.470000,-1.115000,1.985000,2.977000,0.000000
0.008000,0.741000,0.593000,0.491000,-1.038000,2.076000,2.840000,0.000000
0.009000,0.746000,0.590000,0.479000,-0.885000,2.519000,2.382000,0.000000
0.009000,0.736000,0.593000,0.478000,-0.687000,2.611000,1.969000,0.000000
0.009000,0.721000,0.596000,0.474000,-0.519000,1.924000,2.473000,0.000000
0.009000,0.739000,0.593000,0.471000,-0.656000,1.817000,2.092000,0.000000
0.010000,0.735000,0.592000,0.473000,-0.550000,1.771000,1.588000,0.000000
0.010000,0.729000,0.592000,0.484000,-1.176000,1.832000,1.695000,0.000000
0.010000,0.731000,0.592000,0.483000,-1.053000,1.954000,1.969000,0.000000
0.011000,0.735000,0.592000,0.467000,-1.038000,2.000000,1.389000,0.000000
0.011000,0.731000,0.597000,0.471000,-1.344000,2.137000,1.206000,0.000000
0.012000,0.738000,0.595000,0.471000,-1.466000,1.985000,1.893000,0.000000
0.012000,0.743000,0.592000,0.476000,-1.160000,2.168000,2.092000,0.000000
0.013000,0.734000,0.588000,0.475000,-0.824000,2.229000,2.137000,0.000000
0.014000,0.727000,0.600000,0.472000,-0.931000,1.802000,1.817000,0.000000
0.014000,0.734000,0.594000,0.461000,-0.931000,1.115000,2.092000,0.000000
0.015000,0.742000,0.583000,0.471000,-0.748000,1.466000,2.107000,0.000000
0.015000,0.744000,0.579000,0.473000,-0.519000,2.122000,1.832000,0.000000
0.016000,0.731000,0.584000,0.479000,-0.611000,2.656000,1.939000,0.000000
0.016000,0.735000,0.595000,0.479000,-1.267000,2.931000,1.756000,0.000000
0.016000,0.733000,0.594000,0.476000,-1.618000,2.809000,1.420000,0.000000
