DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.214,-0.145,-0.715,-49.832,-38.611,-2.809,25.09
0.008119,0.253,-0.107,-0.689,-47.191,-39.282,0.092,25.05
0.018691,0.273,-0.104,-0.630,-47.160,-29.756,5.328,25.09
0.026493,0.231,-0.107,-0.573,-51.725,-19.679,5.374,25.05
0.038895,0.182,-0.121,-0.510,-56.595,-9.817,5.573,25.09
0.049321,0.130,-0.146,-0.462,-61.084,-1.221,2.061,25.05
0.056933,0.105,-0.153,-0.427,-65.557,0.107,-0.550,25.05
0.069360,0.026,-0.155,-0.354,-68.366,0.458,-3.542,25.09
0.076318,-0.000,-0.137,-0.308,-73.695,-1.069,-10.992,25.05
0.089111,0.032,-0.110,-0.281,-78.763,-10.244,-17.099,25.09
0.095724,0.044,-0.019,-0.212,-85.252,-22.382,-22.092,25.05
0.107454,0.021,0.093,-0.128,-99.328,-37.099,-23.588,25.14
0.119521,-0.021,0.136,-0.142,-116.855,-48.962,-27.359,25.00
0.126690,-0.013,0.177,-0.245,-138.840,-56.107,-41.267,25.05
0.138536,-0.000,0.208,-0.392,-161.267,-56.977,-48.916,25.00
0.145662,-0.050,0.227,-0.536,-167.328,-55.847,-53.527,25.05
0.158376,0.036,0.274,-0.760,-168.092,-53.542,-57.649,25.09
0.169371,0.098,0.162,-1.007,-163.832,-59.679,-62.977,25.09
0.176593,0.142,0.371,-1.163,-154.183,-50.458,-50.870,25.05
0.189278,0.289,0.370,-1.280,-127.435,-53.863,-60.885,25.00
0.195824,0.323,0.376,-1.302,-117.282,-40.672,-59.802,25.05
0.207539,0.268,0.329,-1.293,-108.718,-36.718,-54.168,25.05
0.219910,0.297,0.344,-1.413,-97.298,-31.756,-39.145,25.09
0.226790,0.231,0.283,-1.670,-93.847,-32.000,-25.511,25.05
0.239119,0.213,0.253,-1.681,-72.595,-46.275,-18.489,25.00
0.246312,0.116,0.188,-1.610,-29.221,-51.725,-13.756,25.05
0.257958,0.046,0.159,-1.655,-10.794,-44.366,-4.427,25.09
0.265661,0.035,0.162,-1.593,-0.885,-27.511,-18.183,25.00
0.277917,0.263,0.666,-2.744,-23.023,174.321,-50.641,25.05
0.291106,1.540,0.019,-3.852,-22.244,75.771,-226.153,25.09
0.297368,-0.148,0.796,-1.635,53.603,74.229,-14.672,25.14
0.309495,0.164,0.881,-0.732,86.565,44.137,38.031,25.05
0.317092,-0.359,0.275,-0.410,75.160,18.504,36.931,25.00
0.328809,-0.289,0.104,-0.635,46.427,-55.298,40.321,25.05
0.337039,-0.038,-0.007,-0.927,23.695,-17.985,6.870,25.00
0.348544,0.134,0.038,-0.909,21.573,-4.290,-18.748,25.05
0.357786,0.186,0.113,-0.770,12.580,-4.382,-18.901,25.00
0.368027,0.209,0.138,-0.762,2.305,-7.145,-12.718,25.05
0.379817,0.229,0.121,-0.812,7.115,-27.603,4.183,24.95
0.387986,0.237,0.141,-0.787,10.427,-32.992,13.053,25.09
0.399648,0.233,0.148,-0.765,-8.198,-10.015,6.779,24.95
0.407725,0.224,0.202,-0.731,-19.450,2.244,-0.214,25.05
0.419387,0.180,0.150,-0.770,-31.832,14.122,-11.130,25.05
0.427122,0.173,0.172,-0.767,-34.901,10.397,-10.611,25.05
0.440499,0.194,0.165,-0.827,-34.107,4.336,-6.687,25.00
0.446470,0.124,0.133,-0.851,-33.450,-3.450,-5.985,25.05
0.458834,0.117,0.125,-0.877,-28.397,3.466,-9.542,25.09
0.466493,0.095,0.121,-0.885,-24.275,-7.420,-11.511,24.95
0.477983,0.093,0.140,-0.861,-14.290,-15.542,-5.252,25.14
0.490320,0.102,0.155,-0.821,-13.405,-21.374,-2.733,25.09
0.497623,0.108,0.173,-0.798,-11.542,-16.031,-2.107,25.05
0.509334,0.145,0.171,-0.811,-10.305,-8.031,-3.954,25.09
0.517254,0.128,0.159,-0.818,-10.916,-0.855,-2.855,25.05
0.529249,0.108,0.163,-0.812,-8.611,1.328,-0.748,25.05
0.537553,0.092,0.164,-0.801,-7.176,1.893,0.397,25.00
0.549072,0.108,0.186,-0.799,-7.710,4.962,0.244,25.05
0.557493,0.117,0.188,-0.816,-7.115,9.969,-0.962,25.00
0.568995,0.110,0.198,-0.812,-6.168,11.817,-1.695,25.05
0.577112,0.114,0.201,-0.816,-4.870,9.511,-0.702,25.14
0.588838,0.099,0.198,-0.818,-4.107,7.786,-0.611,25.00
0.596596,0.117,0.204,-0.813,-4.260,8.489,-1.542,24.95
0.608590,0.115,0.203,-0.823,-4.916,10.489,-2.931,24.95
0.616839,0.113,0.197,-0.832,-4.763,11.206,-4.672,25.05
0.628759,0.122,0.195,-0.818,-4.412,10.198,-5.252,25.14
0.636490,0.111,0.199,-0.815,-4.366,9.160,-4.901,25.09
0.648150,0.131,0.197,-0.810,-1.924,8.275,-3.053,25.05
0.656847,0.119,0.190,-0.820,-3.725,6.611,-2.748,25.00
0.669097,0.091,0.184,-0.857,-4.901,5.374,-5.344,25.05
0.674965,0.104,0.181,-0.844,-2.519,-2.122,-0.260,25.05
0.688180,0.139,0.198,-0.813,-0.153,-2.977,-0.137,25.09
0.699819,0.123,0.195,-0.807,-0.489,-2.351,1.115,25.05
0.707982,0.120,0.188,-0.814,-2.733,-0.947,-1.557,25.05
0.719746,0.153,0.193,-0.829,-2.687,0.183,-1.832,25.05
0.727510,0.122,0.187,-0.815,-2.031,-1.618,-1.405,25.05
0.739522,0.136,0.187,-0.805,-1.542,-3.954,-0.061,25.09
0.747333,0.131,0.191,-0.805,-1.313,-6.351,0.015,25.05
0.759386,0.158,0.187,-0.817,-0.977,-6.473,0.718,25.09
0.768058,0.137,0.187,-0.806,-0.595,-5.298,1.160,24.95
0.779271,0.137,0.187,-0.817,-0.061,-4.748,1.435,25.05
0.787517,0.134,0.184,-0.808,0.458,-4.397,1.786,25.00
0.799194,0.120,0.181,-0.803,-0.015,-3.695,1.832,25.05
0.807941,0.122,0.173,-0.823,-0.489,-2.855,1.267,25.05
0.819598,0.129,0.177,-0.829,0.061,-2.412,1.191,25.05
0.827169,0.118,0.185,-0.820,0.076,-2.916,1.588,25.05
0.839188,0.115,0.182,-0.815,-0.412,-3.145,2.092,25.09
0.847178,0.117,0.182,-0.824,-0.550,-2.718,2.534,25.05
0.858857,0.115,0.178,-0.812,-0.366,-2.687,2.473,25.00
0.867469,0.117,0.181,-0.823,0.046,-2.611,2.763,25.00
0.878885,0.115,0.177,-0.818,-0.443,-1.954,2.718,25.05
0.887097,0.109,0.177,-0.811,-0.962,-0.748,2.534,25.00
0.898987,0.111,0.175,-0.811,-1.939,1.008,1.435,24.95
0.907528,0.107,0.177,-0.814,-3.176,3.038,0.611,25.05
0.918805,0.112,0.182,-0.811,-4.397,4.290,0.107,25.09
0.926758,0.112,0.177,-0.818,-5.084,4.733,0.046,25.05
0.939084,0.110,0.180,-0.821,-4.718,3.618,0.214,25.00
0.946706,0.119,0.185,-0.820,-4.550,2.061,0.977,25.05
0.958873,0.121,0.182,-0.825,-4.809,0.733,0.702,25.00
0.967162,0.118,0.173,-0.828,-4.809,0.031,0.275,25.00
0.978767,0.117,0.177,-0.821,-4.183,-0.901,0.031,25.05
0.986795,0.113,0.178,-0.824,-3.863,-2.458,0.641,25.00
0.998414,0.124,0.188,-0.820,-6.061,-1.847,-1.221,25.05
1.007356,0.118,0.179,-0.817,-3.267,-3.023,0.122,24.95
