DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.221,-0.223,-0.465,-39.771,9.603,-21.450,29.14
0.011944,0.182,-0.153,-0.465,-35.908,28.550,-18.137,29.19
0.019824,0.188,-0.177,-0.467,-25.695,33.863,-15.588,29.24
0.030586,0.154,-0.170,-0.484,-27.878,32.031,-17.954,29.28
0.037800,0.148,-0.178,-0.465,-30.076,18.763,-20.687,29.14
0.050005,0.151,-0.192,-0.416,-25.771,5.359,-23.389,29.24
0.061997,0.126,-0.195,-0.343,-17.450,-3.176,-17.176,29.24
0.069200,0.153,-0.141,-0.313,-18.824,2.641,-22.611,29.24
0.081518,0.117,-0.116,-0.277,-35.893,16.855,-8.076,29.19
0.088734,0.026,-0.074,-0.326,-48.168,39.008,-8.031,29.24
0.101438,-0.043,0.044,-0.374,-64.000,62.809,-26.595,29.19
0.108373,-0.109,0.094,-0.455,-76.336,56.076,-36.031,29.24
0.120249,-0.067,0.114,-0.521,-87.802,30.947,-43.832,29.28
0.132304,-0.004,0.093,-0.592,-93.328,7.435,-49.267,29.24
0.139543,0.148,0.018,-0.653,-93.802,-15.084,-49.374,29.19
0.151546,0.240,-0.041,-0.723,-77.969,-35.603,-46.504,29.24
0.158743,0.270,-0.069,-0.758,-62.046,-41.710,-44.092,29.28
0.170384,0.222,-0.042,-0.758,-52.809,-37.130,-44.626,29.24
0.182536,0.190,-0.002,-0.740,-47.756,-30.229,-47.450,29.19
0.189590,0.234,0.002,-0.740,-44.427,-30.962,-47.573,29.24
0.201903,0.307,-0.020,-0.714,-36.962,-29.740,-41.908,29.19
0.208943,0.370,-0.040,-0.672,-28.855,-16.107,-29.878,29.24
0.220937,0.333,-0.013,-0.619,-18.214,8.824,-18.779,29.14
0.228650,0.266,0.046,-0.666,-17.802,42.321,-7.252,29.28
0.240760,0.124,0.084,-0.736,-21.710,67.985,-12.427,29.24
0.252459,0.076,0.131,-0.781,-31.191,79.527,-22.656,29.19
0.259713,0.088,0.130,-0.827,-43.008,74.412,-27.786,29.14
0.271779,0.172,0.078,-0.885,-53.130,55.893,-31.786,29.28
0.279063,0.209,-0.023,-0.921,-50.412,27.802,-31.405,29.24
0.291319,0.242,0.044,-0.767,-55.450,-0.931,-50.763,29.19
0.298271,0.354,0.100,-0.845,-73.206,-12.275,-38.153,29.14
0.310357,0.319,0.124,-0.839,-86.015,-28.260,-25.206,29.19
0.322479,0.350,0.112,-0.907,-91.191,-26.504,-28.580,29.24
0.329419,0.384,0.097,-0.953,-85.908,-15.344,-23.237,29.19
0.341523,0.357,0.119,-0.981,-65.771,-11.924,-16.092,29.14
0.348695,0.295,0.126,-1.074,-58.107,-2.550,-16.855,29.19
0.361349,0.217,0.151,-1.117,-53.863,3.130,-22.687,29.14
0.368281,0.194,0.214,-1.065,-48.519,-4.641,-24.122,29.28
0.380696,0.188,0.244,-1.035,-42.137,-22.733,-26.779,29.28
0.392481,0.187,0.256,-0.988,-41.740,-40.046,-27.939,29.24
0.400147,0.178,0.249,-0.966,-39.435,-53.374,-29.908,29.19
0.412130,0.225,0.234,-0.926,-37.298,-59.679,-32.183,29.14
0.418732,0.296,0.205,-0.892,-36.397,-55.771,-30.687,29.19
0.431154,0.358,0.177,-0.893,-36.534,-36.382,-25.664,29.24
0.438013,0.409,0.202,-0.920,-41.389,-3.374,-18.031,29.24
0.450360,0.385,0.255,-1.019,-48.656,28.366,-12.397,29.14
0.462436,0.294,0.300,-1.151,-58.061,48.473,-8.870,29.28
0.469651,0.240,0.353,-1.241,-66.397,46.550,-13.084,29.24
0.482249,0.211,0.378,-1.245,-64.504,10.794,-18.580,29.19
0.489007,0.182,0.365,-1.198,-45.771,-46.840,-22.443,29.14
0.501297,0.158,0.314,-1.102,-29.084,-90.397,-25.557,29.28
0.508790,0.187,0.296,-0.958,-8.443,-115.450,-28.198,29.24
0.520350,0.247,0.253,-0.849,7.130,-115.908,-24.229,29.19
0.526854,0.302,0.230,-0.823,10.901,-79.771,-10.427,29.24
0.540386,0.220,0.267,-0.862,-6.870,-16.336,-3.893,29.19
0.552460,0.196,0.313,-0.945,-24.824,37.710,-3.954,29.24
0.559186,-0.083,0.194,-0.970,-51.893,79.328,-13.817,29.14
0.571622,0.136,0.457,-1.081,-74.580,77.969,-1.786,29.19
0.578846,0.126,0.377,-1.150,-66.489,39.908,-12.885,29.33
0.590920,0.184,0.361,-1.121,-37.435,-16.092,-18.244,29.14
0.598329,0.185,0.339,-1.104,-22.366,-53.038,-21.893,29.24
0.610480,0.190,0.289,-1.107,-15.267,-64.824,-16.763,29.28
0.622249,0.146,0.291,-0.998,-7.450,-70.824,-13.344,29.24
0.629887,0.145,0.296,-0.927,-4.779,-65.282,-11.466,29.19
0.641714,0.125,0.319,-0.859,-5.924,-44.733,-10.260,29.24
0.649003,0.150,0.323,-0.816,-8.076,-27.527,-15.420,29.28
0.661125,0.245,0.318,-0.836,-22.275,10.366,-10.489,29.24
0.668267,0.272,0.314,-0.923,-34.321,36.779,-4.824,29.28
0.680921,0.224,0.315,-0.979,-40.870,41.420,-0.855,29.24
0.688001,0.164,0.295,-1.005,-39.252,27.069,-0.702,29.19
0.700136,0.084,0.285,-0.964,-26.351,-5.756,-5.511,29.24
0.712242,0.077,0.277,-0.887,-20.534,-30.153,-10.565,29.19
0.719323,0.088,0.250,-0.827,-17.176,-44.931,-12.824,29.24
0.731313,0.108,0.273,-0.732,-21.954,-52.351,-13.389,29.19
0.738510,0.123,0.246,-0.721,-32.901,-34.702,-18.519,29.24
0.750883,0.215,0.260,-0.721,-44.840,-9.359,-16.962,29.24
0.758737,0.253,0.254,-0.781,-52.504,13.573,-9.344,29.19
0.770139,0.255,0.260,-0.834,-59.924,38.076,-5.176,29.24
0.782499,0.240,0.282,-0.880,-65.664,50.626,-2.061,29.19
0.790384,0.171,0.318,-0.938,-58.229,42.748,0.397,29.24
0.802388,0.088,0.338,-1.036,-48.534,17.618,-0.611,29.28
0.809666,0.018,0.379,-1.048,-40.748,-1.695,-10.687,29.24
0.821322,0.082,0.393,-0.991,-36.153,-15.237,-18.168,29.09
0.828556,0.173,0.403,-0.995,-27.664,-26.534,-16.550,29.24
0.841079,0.166,0.419,-1.037,-21.160,-21.160,-21.099,29.19
0.848740,0.277,0.423,-1.083,-22.489,-3.573,-22.748,29.24
0.860566,0.320,0.417,-1.117,-20.702,6.748,-15.176,29.28
0.872496,0.295,0.419,-1.125,-15.191,4.107,-6.092,29.14
0.880019,0.208,0.421,-1.092,-6.885,-6.015,-0.595,29.19
0.892129,0.110,0.425,-1.066,8.443,-20.092,-0.198,29.14
0.899481,0.066,0.421,-0.983,21.557,-33.847,-5.985,29.19
0.911748,0.094,0.392,-0.920,30.336,-45.450,-8.244,29.14
0.919564,0.109,0.373,-0.889,41.359,-55.710,-3.481,29.28
0.931486,0.066,0.405,-0.779,28.198,-52.290,-5.206,29.24
0.938518,0.106,0.344,-0.823,1.985,-12.534,-12.656,29.19
0.951178,0.206,0.338,-0.767,-3.160,6.336,-10.427,29.33
0.958720,0.221,0.336,-0.783,-2.076,21.603,-0.198,29.19
0.970427,0.201,0.306,-0.877,-11.725,35.191,2.031,29.24
0.978190,0.125,0.315,-0.861,-9.817,23.664,2.656,29.24
0.990408,0.031,0.348,-0.828,-2.412,0.962,1.786,29.28
0.996322,0.032,0.340,-0.819,-3.389,-19.603,-0.260,29.14
1.009981,0.000,0.413,-1.029,36.244,-10.870,6.412,29.19
