DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,1.082000,0.018000,-0.139000,-0.916000,3.817000,-6.519000,0.000000
0.016000,1.104000,0.051000,-0.151000,-0.672000,5.664000,-8.885000,0.000000
0.028000,1.120000,0.054000,-0.144000,-0.931000,8.687000,-11.450000,0.000000
0.034000,1.122000,0.051000,-0.150000,-1.481000,12.015000,-12.977000,0.000000
0.048000,1.106000,0.033000,-0.177000,-2.214000,13.282000,-15.023000,0.000000
0.055000,1.082000,0.017000,-0.192000,-1.313000,13.420000,-18.779000,0.000000
0.065000,1.077000,0.036000,-0.185000,0.092000,10.824000,-21.618000,0.000000
0.073000,1.061000,0.048000,-0.162000,-1.023000,9.939000,-22.260000,0.000000
0.082000,1.048000,0.058000,-0.161000,-2.107000,11.435000,-19.069000,0.000000
0.098000,1.051000,0.063000,-0.155000,-3.817000,13.527000,-16.000000,0.000000
0.106000,1.032000,0.056000,-0.180000,-6.656000,15.405000,-13.863000,0.000000
0.114000,1.013000,0.040000,-0.199000,-7.573000,15.634000,-12.855000,0.000000
0.123000,0.992000,0.015000,-0.219000,-8.458000,14.382000,-10.198000,0.000000
0.131000,1.012000,0.007000,-0.221000,-9.374000,12.794000,-6.992000,0.000000
0.155000,1.025000,0.017000,-0.191000,-9.924000,9.053000,-5.221000,0.000000
0.172000,0.971000,0.005000,-0.187000,-4.351000,-0.534000,-5.008000,0.000000
0.188000,1.002000,0.029000,-0.176000,-2.489000,-1.420000,-1.191000,0.000000
0.207000,1.135000,0.106000,-0.116000,-5.679000,14.687000,9.893000,0.000000
0.215000,1.146000,0.120000,-0.139000,-10.534000,21.145000,7.939000,0.000000
0.225000,1.079000,0.109000,-0.155000,-13.924000,24.336000,4.931000,0.000000
0.228000,1.077000,0.100000,-0.160000,-16.779000,22.992000,-2.916000,0.000000
0.245000,1.068000,0.072000,-0.128000,-17.267000,20.779000,-11.344000,0.000000
0.256000,1.058000,0.039000,-0.091000,-15.359000,19.740000,-17.664000,0.000000
0.263000,1.050000,0.010000,-0.071000,-15.130000,21.282000,-21.344000,0.000000
0.277000,1.025000,0.004000,-0.072000,-15.908000,21.405000,-19.588000,0.000000
0.280000,1.021000,-0.000000,-0.065000,-16.305000,22.687000,-15.542000,0.000000
0.296000,1.011000,-0.000000,-0.054000,-13.481000,23.634000,-13.466000,0.000000
0.305000,0.991000,0.018000,-0.047000,-10.015000,23.328000,-13.099000,0.000000
0.315000,0.982000,0.038000,-0.046000,-9.374000,23.023000,-11.450000,0.000000
0.326000,0.991000,0.051000,-0.050000,-11.298000,24.092000,-8.824000,0.000000
0.329000,0.994000,0.067000,-0.065000,-13.924000,25.099000,-6.870000,0.000000
0.345000,1.003000,0.059000,-0.044000,-14.366000,23.924000,-6.702000,0.000000
0.354000,0.990000,0.056000,-0.025000,-12.840000,21.756000,-9.969000,0.000000
0.362000,0.963000,0.043000,-0.018000,-9.863000,19.099000,-11.985000,0.000000
0.377000,0.966000,0.074000,-0.034000,-9.954000,18.382000,-12.061000,0.000000
0.385000,0.965000,0.082000,-0.029000,-11.481000,18.214000,-12.748000,0.000000
0.397000,0.971000,0.069000,-0.026000,-13.786000,18.565000,-12.702000,0.000000
0.403000,0.993000,0.056000,-0.011000,-12.534000,19.069000,-15.771000,0.000000
0.414000,0.974000,0.046000,0.010000,-10.214000,17.527000,-17.924000,0.000000
0.428000,0.950000,0.054000,0.039000,-6.809000,14.443000,-16.870000,0.000000
0.444000,0.941000,0.078000,0.043000,-2.458000,14.840000,-12.046000,0.000000
0.453000,0.912000,0.097000,0.022000,-3.481000,16.779000,-8.611000,0.000000
0.462000,0.903000,0.112000,0.002000,-4.305000,16.290000,-5.084000,0.000000
0.473000,0.903000,0.148000,-0.011000,-6.336000,14.504000,-2.977000,0.000000
0.485000,0.909000,0.162000,-0.008000,-9.695000,12.015000,-2.427000,0.000000
0.494000,0.946000,0.168000,-0.006000,-11.924000,9.710000,-3.145000,0.000000
0.506000,0.969000,0.169000,-0.008000,-13.420000,8.137000,-6.229000,0.000000
0.518000,1.011000,0.144000,0.015000,-16.198000,8.305000,-9.069000,0.000000
0.525000,1.052000,0.118000,0.031000,-17.878000,8.901000,-11.069000,0.000000
0.538000,1.069000,0.094000,0.058000,-19.908000,10.122000,-10.885000,0.000000
0.545000,1.055000,0.075000,0.071000,-20.733000,8.183000,-8.504000,0.000000
0.555000,1.061000,0.050000,0.094000,-20.809000,7.771000,-4.244000,0.000000
0.561000,1.048000,0.028000,0.095000,-17.359000,8.947000,-1.969000,0.000000
0.575000,1.043000,0.044000,0.063000,-15.084000,10.092000,-0.336000,0.000000
0.578000,1.042000,0.074000,0.015000,-12.534000,12.092000,-0.885000,0.000000
0.594000,1.091000,0.138000,-0.006000,-12.672000,14.305000,-2.626000,0.000000
0.605000,1.123000,0.144000,0.003000,-16.351000,18.015000,-5.954000,0.000000
0.627000,1.125000,0.105000,0.051000,-16.870000,23.649000,-15.817000,0.000000
0.643000,1.046000,0.055000,0.087000,-16.733000,25.328000,-11.573000,0.000000
0.655000,1.079000,0.044000,0.056000,-12.061000,24.061000,-15.069000,0.000000
0.660000,1.008000,0.005000,0.082000,-10.565000,22.718000,-8.672000,0.000000
0.677000,1.027000,0.021000,0.099000,-6.504000,23.511000,-5.893000,0.000000
0.685000,0.999000,0.040000,0.055000,-0.656000,22.931000,-8.092000,0.000000
0.693000,0.950000,0.079000,0.011000,1.679000,19.389000,-7.985000,0.000000
0.706000,0.917000,0.107000,-0.025000,0.000000,17.756000,-6.229000,0.000000
0.713000,0.889000,0.123000,-0.041000,-4.733000,14.992000,-7.573000,0.000000
0.722000,0.864000,0.123000,-0.016000,-10.885000,13.740000,-3.084000,0.000000
0.736000,0.853000,0.101000,0.011000,-15.405000,13.603000,3.542000,0.000000
0.738000,0.858000,0.083000,0.033000,-15.908000,9.496000,5.588000,0.000000
0.755000,0.881000,0.077000,0.068000,-15.878000,4.107000,7.130000,0.000000
0.763000,0.916000,0.049000,0.078000,-15.481000,0.779000,7.053000,0.000000
0.774000,0.945000,0.014000,0.098000,-10.412000,-1.679000,6.290000,0.000000
0.781000,0.969000,0.015000,0.087000,-4.824000,-1.664000,5.008000,0.000000
0.790000,0.969000,0.049000,0.053000,-3.206000,-1.817000,5.267000,0.000000
0.805000,0.957000,0.062000,0.030000,-3.405000,-3.878000,2.076000,0.000000
0.814000,0.975000,0.083000,0.032000,-5.725000,-5.679000,1.756000,0.000000
0.822000,0.967000,0.060000,0.036000,-7.496000,-6.198000,3.908000,0.000000
0.830000,0.961000,0.014000,0.062000,-7.160000,-6.901000,7.832000,0.000000
0.847000,0.955000,-0.012000,0.083000,-3.969000,-5.053000,14.061000,0.000000
0.863000,0.918000,0.022000,0.074000,11.435000,-5.679000,18.336000,0.000000
0.871000,0.924000,0.070000,0.047000,13.954000,-4.382000,20.824000,0.000000
0.887000,0.940000,0.096000,0.038000,14.931000,-5.496000,21.802000,0.000000
0.903000,0.964000,0.148000,0.043000,15.664000,-17.267000,14.595000,0.000000
0.912000,0.998000,0.165000,0.031000,9.405000,-20.840000,16.809000,0.000000
0.920000,1.017000,0.159000,0.041000,5.069000,-23.237000,13.191000,0.000000
0.936000,1.026000,0.123000,0.064000,-0.366000,-25.252000,10.580000,0.000000
0.945000,1.014000,0.070000,0.092000,-1.405000,-29.023000,7.130000,0.000000
0.956000,1.047000,0.034000,0.130000,0.214000,-30.641000,5.679000,0.000000
0.964000,1.048000,-0.010000,0.137000,4.443000,-28.153000,8.656000,0.000000
0.976000,1.061000,-0.030000,0.147000,9.969000,-24.947000,13.237000,0.000000
0.988000,1.091000,-0.054000,0.149000,12.061000,-22.290000,14.260000,0.000000
1.005000,1.111000,-0.055000,0.160000,19.069000,-18.366000,14.504000,0.000000
1.027000,1.103000,-0.029000,0.160000,22.427000,-9.679000,22.244000,0.000000
1.043000,1.063000,-0.006000,0.151000,33.618000,-9.557000,13.435000,0.000000
1.054000,1.052000,-0.014000,0.125000,39.542000,-11.511000,3.817000,0.000000
1.060000,1.034000,0.061000,0.100000,41.481000,-11.878000,5.160000,0.000000
1.077000,1.042000,0.097000,0.077000,41.160000,-9.618000,9.695000,0.000000
1.085000,1.061000,0.133000,0.083000,37.939000,-5.084000,13.863000,0.000000
1.098000,1.064000,0.174000,0.075000,37.466000,-2.855000,14.290000,0.000000
1.118000,1.077000,0.284000,0.065000,29.695000,-0.519000,4.656000,0.000000
