DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.934000,0.272000,0.082000,1.588000,-3.069000,-4.015000,0.000000
0.011000,0.932000,0.284000,0.104000,-0.794000,-4.015000,-3.832000,0.000000
0.026000,0.964000,0.277000,0.116000,-4.687000,-6.214000,-7.634000,0.000000
0.033000,0.989000,0.273000,0.132000,-5.466000,-7.496000,-10.260000,0.000000
0.050000,1.031000,0.273000,0.146000,-6.672000,-6.351000,-11.374000,0.000000
0.062000,1.049000,0.251000,0.169000,-6.412000,-4.962000,-12.916000,0.000000
0.075000,1.040000,0.242000,0.166000,-5.771000,0.641000,-8.992000,0.000000
0.087000,1.022000,0.231000,0.160000,-5.374000,2.458000,-5.023000,0.000000
0.100000,1.022000,0.233000,0.163000,-5.420000,5.618000,1.191000,0.000000
0.116000,1.004000,0.231000,0.172000,-3.649000,8.534000,4.809000,0.000000
0.129000,1.011000,0.239000,0.176000,-2.565000,9.878000,3.191000,0.000000
0.141000,1.018000,0.235000,0.178000,-1.466000,10.779000,-0.061000,0.000000
0.157000,0.973000,0.198000,0.145000,-4.565000,8.718000,-6.366000,0.000000
0.169000,0.927000,0.187000,0.150000,1.802000,8.504000,-4.519000,0.000000
0.180000,0.907000,0.203000,0.145000,1.038000,5.450000,-4.015000,0.000000
0.187000,0.909000,0.211000,0.168000,1.878000,4.107000,-0.290000,0.000000
0.200000,0.917000,0.214000,0.163000,3.344000,4.122000,4.336000,0.000000
0.210000,0.916000,0.235000,0.162000,2.840000,5.145000,8.397000,0.000000
0.220000,0.915000,0.234000,0.143000,1.603000,5.313000,12.733000,0.000000
0.228000,0.906000,0.226000,0.141000,1.344000,4.947000,18.427000,0.000000
0.240000,0.897000,0.219000,0.127000,-0.382000,5.313000,25.221000,0.000000
0.250000,0.896000,0.241000,0.125000,-2.061000,4.809000,30.870000,0.000000
0.258000,0.956000,0.243000,0.137000,-3.069000,3.221000,31.878000,0.000000
0.266000,1.036000,0.275000,0.180000,-1.588000,2.366000,22.931000,0.000000
0.279000,1.064000,0.312000,0.167000,1.206000,2.260000,8.504000,0.000000
0.291000,1.032000,0.342000,0.146000,-0.824000,-0.214000,-7.038000,0.000000
