DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.186,0.340,-0.995,2.397,20.718,-23.527,36.72
0.007291,0.193,0.331,-1.001,5.008,19.557,-17.710,36.53
0.019457,0.167,0.330,-1.013,9.649,20.076,-11.557,36.58
0.027203,0.121,0.345,-1.030,13.954,21.481,-7.649,36.53
0.039137,0.083,0.320,-1.028,20.489,20.366,-4.779,36.58
0.046256,0.027,0.331,-1.007,28.336,16.931,-3.481,36.58
0.058703,-0.004,0.321,-0.908,30.809,12.336,-6.336,36.62
0.070667,-0.012,0.301,-0.842,29.847,6.427,-9.878,36.67
0.078120,-0.003,0.260,-0.775,27.435,0.733,-13.786,36.72
0.090345,0.007,0.232,-0.739,22.687,-1.328,-17.847,36.62
0.097752,0.034,0.207,-0.719,15.176,-0.870,-20.809,36.62
0.110088,0.035,0.152,-0.745,7.740,5.740,-27.282,36.62
0.117849,0.107,0.087,-0.793,6.718,9.435,-21.527,36.67
0.129743,0.117,0.045,-0.859,6.443,13.863,-14.656,36.58
0.137962,0.104,0.037,-0.903,9.878,15.924,-13.435,36.62
0.149620,0.146,-0.010,-0.902,11.985,13.908,-14.015,36.58
0.157469,0.203,-0.065,-0.873,14.427,8.840,-7.435,36.62
0.169612,0.215,-0.064,-0.817,14.015,6.779,0.153,36.62
0.177180,0.189,-0.104,-0.822,10.214,8.534,3.573,36.58
0.189174,0.177,-0.117,-0.835,8.656,7.038,7.603,36.62
0.196467,0.147,-0.133,-0.879,5.481,0.153,11.847,36.53
0.209294,0.114,-0.165,-0.907,2.656,-8.931,11.832,36.67
0.216817,0.089,-0.215,-0.897,5.267,-13.725,14.656,36.62
0.228597,0.112,-0.184,-0.884,5.115,-13.206,14.504,36.58
0.240579,0.088,-0.215,-0.875,-0.473,-16.031,19.786,36.67
0.248190,0.080,-0.246,-0.896,-2.076,-10.366,19.206,36.62
0.260205,0.088,-0.306,-0.844,-3.191,-2.519,19.832,36.58
0.267667,0.044,-0.327,-0.815,-1.802,9.954,24.336,36.62
0.279545,0.075,-0.284,-0.764,-13.069,21.511,15.756,36.62
0.287343,0.126,-0.313,-0.777,-17.176,18.412,16.947,36.58
0.299159,0.128,-0.328,-0.799,-24.779,17.466,20.305,36.62
0.306719,0.131,-0.349,-0.867,-28.626,16.107,22.595,36.67
0.318519,0.137,-0.378,-0.914,-28.015,12.779,25.176,36.58
0.330633,0.140,-0.370,-0.917,-28.702,9.924,25.740,36.62
0.337668,0.149,-0.380,-0.952,-28.534,8.580,28.687,36.58
0.350172,0.158,-0.409,-0.937,-26.382,7.420,29.740,36.62
0.357714,0.169,-0.377,-0.914,-25.267,5.664,33.099,36.62
0.369790,0.174,-0.379,-0.904,-28.229,1.985,37.237,36.48
0.377976,0.359,-0.560,-1.068,-16.229,3.878,36.382,36.53
0.389215,0.119,-0.356,-0.898,-31.374,1.374,37.008,36.67
0.396272,0.132,-0.387,-0.946,-36.947,4.244,42.137,36.58
0.408598,0.063,-0.414,-1.013,-33.344,12.779,42.672,36.62
0.420733,0.019,-0.373,-1.048,-30.000,16.214,37.588,36.67
0.427949,0.001,-0.359,-1.052,-28.565,16.000,31.679,36.62
0.440019,-0.002,-0.357,-1.091,-24.168,14.702,26.427,36.62
0.447280,0.027,-0.295,-1.125,-22.046,10.198,21.573,36.67
0.460043,0.027,-0.331,-1.134,-15.710,3.359,21.145,36.62
0.467228,0.075,-0.281,-1.166,-4.763,10.870,11.435,36.62
0.479309,0.106,-0.321,-1.141,-11.267,-0.214,6.000,36.72
0.487429,0.172,-0.357,-1.107,-4.153,0.260,8.015,36.62
0.498868,0.179,-0.355,-1.082,1.695,-0.061,10.733,36.67
0.506689,0.223,-0.357,-1.066,4.290,-0.244,13.481,36.67
