DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.106,0.015,-0.954,4.473,1.847,-2.641,36.53
0.012028,0.134,0.022,-0.956,5.618,1.664,-3.282,36.58
0.019669,0.152,0.042,-0.952,6.122,1.771,-3.115,36.53
0.031913,0.176,0.052,-0.947,6.580,3.649,-2.458,36.62
0.039525,0.182,0.070,-0.960,7.634,6.763,-1.557,36.58
0.052026,0.181,0.077,-0.963,8.901,9.817,-0.763,36.53
0.059421,0.181,0.096,-0.966,10.214,11.282,-0.214,36.58
0.071711,0.176,0.106,-0.972,11.679,12.076,0.824,36.67
0.079554,0.173,0.121,-0.973,13.771,11.053,1.649,36.62
0.091674,0.162,0.131,-0.958,16.183,8.947,2.061,36.58
0.099848,0.153,0.137,-0.955,18.962,8.534,1.878,36.62
0.111676,0.150,0.169,-0.930,20.931,8.534,1.008,36.53
0.119855,0.154,0.181,-0.912,21.847,7.130,-0.321,36.67
0.131470,0.154,0.184,-0.898,22.214,4.489,-0.687,36.62
0.138975,0.148,0.171,-0.889,22.489,0.885,-1.389,36.62
0.151361,0.146,0.160,-0.847,22.427,-1.023,-2.321,36.62
0.159141,0.154,0.153,-0.841,21.924,-2.748,-3.237,36.62
0.170939,0.158,0.145,-0.808,20.595,-1.634,-3.466,36.58
0.178323,0.166,0.147,-0.787,17.817,4.229,-2.244,36.58
0.191089,0.160,0.167,-0.777,13.344,10.611,-0.901,36.72
0.198968,0.165,0.188,-0.790,7.786,17.359,0.595,36.67
0.211116,0.159,0.217,-0.819,1.038,25.679,2.519,36.62
0.218286,0.136,0.219,-0.883,-3.985,34.885,2.779,36.72
0.230846,0.119,0.221,-0.932,-5.466,40.427,1.344,36.67
0.237874,0.115,0.231,-0.969,-5.359,39.817,-2.092,36.53
0.250787,0.114,0.215,-1.004,-3.496,33.954,-5.634,36.67
0.258181,0.151,0.202,-1.027,1.145,24.947,-8.244,36.58
0.270009,0.179,0.212,-1.026,4.275,13.695,-8.718,36.62
0.277616,0.203,0.195,-1.012,7.679,2.733,-8.519,36.67
0.290411,0.227,0.196,-0.989,10.947,-6.229,-8.183,36.62
0.302303,0.248,0.184,-0.955,11.160,-13.435,-4.489,36.58
0.309539,0.258,0.149,-0.934,11.221,-17.099,-1.130,36.58
0.321996,0.271,0.138,-0.902,10.321,-19.893,6.244,36.62
0.329533,0.255,0.118,-0.862,6.198,-18.153,12.321,36.58
0.341403,0.235,0.110,-0.852,2.702,-14.260,15.634,36.53
0.349450,0.215,0.090,-0.820,-3.847,-5.740,18.183,36.62
0.361165,0.203,0.060,-0.815,-8.901,0.122,20.427,36.67
0.369141,0.173,0.072,-0.860,-13.756,3.298,20.855,36.62
0.381046,0.182,0.084,-0.883,-20.473,2.672,21.634,36.67
0.388505,0.177,0.052,-0.924,-26.397,2.076,22.183,36.58
0.400716,0.176,-0.010,-0.970,-28.275,3.527,22.626,36.62
0.408528,0.176,-0.068,-1.003,-27.802,3.176,24.656,36.58
0.420010,0.188,-0.149,-1.028,-24.229,2.031,27.344,36.53
0.432385,0.211,-0.209,-1.019,-17.954,0.397,31.924,36.62
0.439828,0.206,-0.241,-0.991,-13.771,-0.641,39.099,36.58
0.452068,0.188,-0.273,-0.991,-8.000,-1.374,43.374,36.62
0.459451,0.179,-0.266,-0.938,-7.649,-5.802,47.832,36.67
0.471405,0.167,-0.294,-0.904,-9.832,-8.748,53.939,36.62
0.479209,0.121,-0.344,-0.884,-10.382,-6.947,59.679,36.62
0.490762,0.081,-0.361,-0.850,-10.397,-0.824,59.573,36.58
0.498330,0.061,-0.381,-0.853,-13.038,7.557,53.160,36.53
0.510910,0.072,-0.395,-0.854,-16.504,14.931,46.992,36.53
