DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.220,0.419,-0.752,14.534,10.214,-2.779,36.62
0.011740,0.213,0.452,-0.720,4.290,18.366,-1.191,36.67
0.019391,0.203,0.469,-0.740,-5.725,24.305,1.237,36.58
0.031110,0.167,0.468,-0.787,-11.359,29.206,3.435,36.62
0.039038,0.120,0.433,-0.825,-11.588,35.435,-0.275,36.58
0.051097,0.094,0.372,-0.870,-8.153,38.595,-6.641,36.62
0.058504,0.114,0.323,-0.852,-3.160,36.305,-10.000,36.62
0.070759,0.121,0.302,-0.854,-1.603,30.855,-11.679,36.67
0.077583,0.136,0.309,-0.842,-3.298,20.901,-14.122,36.62
0.090278,0.152,0.314,-0.871,-6.702,9.603,-14.641,36.67
0.095694,0.170,0.300,-0.898,-10.260,0.260,-14.061,36.58
0.109827,0.183,0.300,-0.963,-9.389,-4.977,-13.847,36.62
0.121921,0.204,0.256,-0.987,-6.031,-7.481,-13.664,36.58
0.128999,0.238,0.197,-0.959,-1.481,-8.046,-12.321,36.62
0.141419,0.263,0.147,-0.946,0.504,-10.809,-7.557,36.72
0.148864,0.262,0.027,-0.916,-0.641,-16.015,0.458,36.67
0.160879,0.242,-0.046,-0.902,0.397,-20.366,11.237,36.62
0.168031,0.208,-0.075,-0.895,-0.519,-21.893,20.458,36.48
0.180757,0.154,-0.119,-0.863,-0.809,-19.679,26.397,36.62
0.187797,0.152,-0.102,-0.829,-2.458,-14.107,33.893,36.53
0.200102,0.111,-0.091,-0.808,-7.969,-6.992,38.076,36.67
0.212051,0.067,-0.130,-0.814,-15.832,-0.275,40.626,36.62
0.219672,0.026,-0.203,-0.848,-21.313,8.916,37.450,36.62
0.231586,0.016,-0.228,-0.905,-22.458,13.405,34.244,36.58
0.239042,0.012,-0.265,-0.979,-24.046,13.435,31.130,36.53
0.251133,0.034,-0.284,-1.053,-22.779,6.931,26.519,36.58
0.258301,0.087,-0.296,-1.073,-20.275,-2.015,26.031,36.67
0.270512,0.117,-0.319,-1.090,-19.237,-12.031,28.992,36.62
0.278011,0.137,-0.432,-1.068,-14.229,-21.771,34.977,36.58
0.289848,0.144,-0.495,-1.023,-10.321,-25.450,42.702,36.58
0.301717,0.135,-0.487,-0.988,-8.137,-23.466,50.366,36.62
0.308754,0.091,-0.515,-0.977,-7.725,-19.008,55.603,36.58
0.321148,0.043,-0.517,-0.964,-8.473,-16.809,57.450,36.62
0.328417,0.019,-0.493,-0.968,-9.511,-15.832,56.748,36.53
0.340484,-0.023,-0.479,-0.967,-11.725,-12.031,55.863,36.58
0.347655,-0.042,-0.454,-0.971,-13.756,-4.656,51.511,36.53
0.359658,-0.060,-0.457,-0.970,-17.893,7.099,43.008,36.58
0.371707,-0.052,-0.489,-0.995,-19.908,20.214,35.542,36.62
0.378826,-0.024,-0.477,-1.059,-19.405,27.191,27.954,36.53
0.391100,-0.001,-0.483,-1.124,-18.504,22.198,25.023,36.58
0.398569,0.025,-0.477,-1.189,-13.511,15.206,23.496,36.62
0.410459,0.027,-0.453,-1.187,-4.763,8.321,21.466,36.53
0.417837,0.064,-0.439,-1.164,3.069,3.985,20.885,36.58
0.430290,0.076,-0.381,-1.098,8.412,1.908,19.725,36.62
0.437385,0.092,-0.341,-1.027,10.244,-1.374,21.267,36.67
0.450488,0.086,-0.293,-0.999,9.878,0.443,22.122,36.58
0.456352,0.052,-0.263,-0.978,10.305,7.069,21.710,36.62
0.469942,0.042,-0.234,-0.988,10.000,12.351,19.282,36.58
0.481924,0.012,-0.223,-0.957,9.588,15.038,15.832,36.62
0.489455,-0.000,-0.224,-0.947,9.939,13.985,11.023,36.62
0.501543,-0.009,-0.225,-0.940,10.336,11.176,5.817,36.58
