DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.167,-0.133,-1.139,14.336,13.985,5.908,35.82
0.012213,0.161,-0.146,-1.175,17.573,14.076,7.053,35.78
0.019265,0.162,-0.131,-1.208,21.939,15.115,8.611,35.82
0.031244,0.142,-0.116,-1.232,25.634,15.634,9.511,35.78
0.039299,0.136,-0.104,-1.286,30.046,15.084,8.824,35.82
0.051266,0.127,-0.094,-1.342,35.053,12.687,7.328,35.78
0.058473,0.132,-0.105,-1.342,40.641,7.206,6.916,35.78
0.070975,0.141,-0.119,-1.349,46.122,1.221,8.015,35.92
0.078276,0.109,-0.124,-1.338,51.679,-1.985,9.878,35.78
0.090557,0.091,-0.129,-1.280,56.076,-2.763,9.985,35.82
0.098527,0.065,-0.137,-1.245,60.916,2.840,7.710,35.82
0.110460,0.046,-0.133,-1.190,63.649,8.763,4.107,35.78
0.118296,0.050,-0.150,-1.151,65.267,12.855,2.061,35.73
0.129955,0.064,-0.157,-1.128,66.275,15.573,-0.595,35.78
0.137958,0.076,-0.180,-1.135,67.282,16.656,-2.076,35.73
0.149453,0.091,-0.205,-1.112,69.267,17.206,-1.954,35.82
0.161778,0.088,-0.216,-1.071,70.626,19.832,-2.519,35.78
0.169264,0.099,-0.218,-1.073,71.328,22.168,-3.191,35.82
0.181399,0.099,-0.231,-1.066,72.855,23.771,-3.557,35.78
0.188929,0.109,-0.244,-1.058,74.229,22.641,-4.000,35.73
0.200886,0.119,-0.250,-1.063,75.069,21.435,-3.954,35.73
0.208472,0.129,-0.271,-1.048,76.855,21.618,-5.802,35.78
0.220312,0.144,-0.297,-1.016,78.107,21.985,-5.206,35.82
0.228346,0.149,-0.295,-1.017,79.786,24.565,-2.840,35.78
0.240438,0.152,-0.299,-1.008,80.931,29.008,-2.198,35.82
0.247079,0.142,-0.300,-1.004,81.786,30.626,-1.206,35.78
0.259419,0.112,-0.295,-1.024,85.160,32.397,-2.855,35.78
0.271882,0.125,-0.298,-1.001,87.008,33.145,-2.702,35.82
0.279416,0.118,-0.292,-1.004,88.763,30.870,-2.153,35.87
0.291274,0.095,-0.307,-1.007,90.382,27.542,-2.473,35.82
0.299074,0.084,-0.326,-0.978,93.435,25.145,-2.061,35.82
0.311020,0.067,-0.316,-0.946,94.992,23.298,-3.237,35.78
0.318450,0.061,-0.318,-0.890,94.611,23.130,-6.015,35.92
0.330686,0.061,-0.325,-0.872,95.130,23.893,-7.252,35.78
0.337512,0.072,-0.324,-0.853,95.115,26.061,-9.420,35.82
0.349678,0.088,-0.340,-0.818,95.985,28.947,-12.580,35.92
0.356419,0.111,-0.363,-0.819,96.885,32.779,-14.275,35.87
0.369572,0.136,-0.390,-0.788,98.595,34.824,-14.198,35.73
0.381436,0.160,-0.395,-0.749,98.748,36.351,-14.061,35.78
0.389239,0.171,-0.413,-0.731,97.145,34.366,-13.221,35.73
0.400783,0.173,-0.425,-0.685,96.733,31.802,-11.588,35.82
0.407741,0.162,-0.431,-0.659,94.901,29.679,-11.115,35.78
0.420445,0.151,-0.447,-0.615,93.954,30.504,-12.550,35.82
0.427514,0.147,-0.464,-0.584,93.450,35.420,-15.771,35.78
0.439607,0.162,-0.473,-0.541,90.550,41.328,-21.573,35.82
0.451520,0.203,-0.497,-0.526,87.863,44.290,-26.794,35.87
0.458707,0.266,-0.493,-0.521,83.130,40.779,-28.916,35.68
0.471241,0.294,-0.532,-0.551,80.992,33.160,-28.244,35.73
0.478341,0.309,-0.545,-0.563,79.023,21.756,-25.206,35.78
0.490391,0.322,-0.553,-0.551,77.542,12.061,-22.885,35.68
0.498353,0.339,-0.562,-0.516,76.031,6.763,-20.550,35.82
0.510178,0.346,-0.569,-0.503,73.893,5.359,-17.389,35.87
