DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.035,-0.050,-1.121,-1.939,4.397,4.718,35.73
0.008490,-0.030,-0.045,-1.160,-0.382,4.168,4.458,35.87
0.019405,-0.025,-0.039,-1.192,1.771,3.344,4.198,35.82
0.026805,-0.025,-0.029,-1.231,4.031,2.809,3.511,35.78
0.039415,-0.003,-0.027,-1.279,7.954,1.863,3.435,35.78
0.046301,-0.003,-0.031,-1.317,12.840,-1.756,4.137,35.82
0.059101,-0.005,-0.040,-1.332,17.313,-8.397,6.000,35.87
0.070849,-0.028,-0.041,-1.284,24.672,-13.191,11.115,35.82
0.078465,-0.057,-0.038,-1.290,25.160,-17.527,5.389,35.78
0.090069,-0.075,-0.032,-1.307,27.527,-27.344,5.954,35.87
0.097280,-0.111,-0.014,-1.277,29.008,-35.878,3.985,35.73
0.110468,-0.116,-0.038,-1.271,30.198,-49.435,1.664,35.87
0.116898,-0.112,-0.040,-1.249,33.267,-56.031,0.290,35.82
0.129321,-0.100,-0.047,-1.225,35.267,-59.191,-1.420,35.78
0.135353,-0.091,-0.050,-1.163,37.038,-56.168,-0.702,35.87
0.147983,-0.062,-0.043,-1.126,37.130,-44.977,-1.481,35.92
0.160164,-0.129,-0.105,-1.141,34.565,-27.008,-0.153,35.78
0.167767,-0.106,-0.086,-1.087,40.840,-13.389,2.901,35.82
0.179826,-0.104,-0.069,-1.102,40.366,2.107,-1.924,35.82
0.188535,-0.132,-0.076,-1.084,39.252,10.092,0.809,35.87
0.199464,-0.173,-0.087,-1.180,41.893,11.924,2.229,35.73
0.206981,-0.195,-0.060,-1.152,44.870,10.458,-0.519,35.87
0.219059,-0.205,-0.096,-1.155,45.466,5.695,-2.336,35.82
0.230746,-0.215,-0.075,-1.149,46.366,1.328,-8.962,35.73
0.238458,-0.189,-0.099,-1.148,46.443,-2.122,-12.656,35.78
0.250244,-0.151,-0.097,-1.151,47.557,-0.748,-14.595,35.73
0.257676,-0.117,-0.105,-1.173,47.588,4.076,-17.237,35.78
0.269656,-0.091,-0.117,-1.190,50.198,11.176,-16.366,35.78
0.277271,-0.075,-0.130,-1.219,52.840,23.481,-16.580,35.78
0.289071,-0.071,-0.137,-1.250,57.725,35.985,-16.137,35.87
0.300900,-0.079,-0.147,-1.293,65.328,45.466,-13.893,35.64
0.308005,-0.090,-0.151,-1.297,73.313,44.870,-9.969,35.78
0.320091,-0.110,-0.134,-1.234,77.069,39.511,-7.344,35.78
0.327294,-0.137,-0.129,-1.172,79.374,38.580,-7.969,35.82
0.339635,-0.136,-0.137,-1.150,78.855,34.672,-7.191,35.87
0.346627,-0.145,-0.167,-1.117,80.519,38.702,-9.206,35.82
0.359298,-0.139,-0.155,-1.097,82.840,43.756,-9.985,35.73
0.366992,-0.156,-0.153,-1.078,84.763,49.206,-9.802,35.78
0.378674,-0.165,-0.142,-1.101,84.275,49.328,-11.969,35.82
0.390485,-0.168,-0.167,-1.090,84.626,44.855,-14.198,35.87
0.397283,-0.151,-0.175,-1.092,87.496,41.145,-17.908,35.82
0.409613,-0.094,-0.175,-1.076,90.183,39.176,-17.527,35.78
0.417197,-0.076,-0.160,-1.019,91.985,37.573,-17.389,35.87
0.429470,-0.072,-0.219,-1.034,94.412,42.565,-17.374,35.82
0.440858,-0.052,-0.228,-1.011,100.336,44.595,-15.802,35.87
0.447761,-0.035,-0.221,-0.948,101.924,44.122,-13.542,35.82
0.460179,-0.030,-0.226,-0.895,101.298,45.954,-12.183,35.82
0.466816,-0.032,-0.241,-0.895,102.595,48.351,-11.527,35.78
0.479252,-0.027,-0.245,-0.870,105.878,47.069,-10.290,35.82
0.485463,-0.048,-0.250,-0.782,106.840,40.992,-9.206,35.78
0.498221,-0.037,-0.259,-0.715,104.855,33.038,-8.153,35.78
0.510236,-0.049,-0.287,-0.626,102.443,27.053,-9.023,35.73
