DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.301,0.041,-0.959,-13.252,-11.542,-26.168,30.55
0.007231,0.344,0.017,-0.952,-14.840,-13.771,-22.962,30.41
0.018920,0.364,0.005,-0.945,-14.748,-12.046,-16.962,30.46
0.024679,0.343,0.010,-0.945,-13.344,-10.015,-10.672,30.46
0.038199,0.293,0.013,-0.939,-11.252,-8.595,-5.237,30.51
0.050266,0.240,0.031,-0.931,-6.656,-6.901,-1.939,30.46
0.057810,0.246,0.031,-0.911,-1.802,-6.840,-1.099,30.41
0.070043,0.291,0.016,-0.879,1.008,-4.779,0.427,30.46
0.077497,0.340,-0.026,-0.880,3.115,1.191,3.542,30.51
0.089832,0.394,-0.049,-0.844,4.824,9.939,7.893,30.51
0.097236,0.395,-0.052,-0.835,3.954,15.267,12.718,30.46
0.109419,0.368,-0.065,-0.823,4.672,21.252,15.405,30.51
0.117350,0.339,-0.058,-0.802,7.786,25.466,12.733,30.46
0.129160,0.346,-0.057,-0.719,7.038,27.450,6.885,30.60
0.136522,0.374,-0.098,-0.683,-0.351,35.634,8.656,30.46
0.148376,0.341,-0.066,-0.737,-5.832,58.275,24.931,30.46
0.160518,0.328,-0.073,-0.877,-13.191,55.008,18.244,30.51
0.168511,0.377,-0.031,-0.931,-14.641,49.893,11.588,30.55
0.179761,0.383,0.002,-0.987,-12.336,42.870,16.382,30.51
0.187445,0.452,0.023,-0.999,-9.282,33.710,11.969,30.46
0.199448,0.611,0.030,-0.987,-3.847,28.214,15.023,30.51
0.206685,0.770,-0.013,-0.998,-2.626,27.878,26.656,30.51
0.218888,0.822,-0.040,-1.046,-3.756,23.557,33.450,30.46
0.226045,0.847,-0.149,-1.036,0.580,17.511,35.084,30.51
0.238419,0.904,-0.257,-0.953,8.458,12.733,31.756,30.46
0.250587,0.995,-0.374,-0.817,8.931,-1.221,30.198,30.32
