DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.316,0.033,-0.772,-8.397,-6.275,-6.229,30.55
0.007566,0.360,-0.006,-0.792,-11.771,-5.847,3.634,30.55
0.019211,0.352,0.009,-0.814,-12.183,-4.947,7.023,30.41
0.027340,0.367,0.021,-0.815,-9.969,-2.885,5.038,30.37
0.038930,0.412,0.028,-0.830,-9.511,-0.779,2.336,30.51
0.051307,0.454,0.001,-0.874,-10.061,-1.237,0.947,30.46
0.058904,0.474,0.003,-0.877,-8.641,-4.183,-1.038,30.46
0.071186,0.499,-0.038,-0.888,-7.985,-5.542,-3.481,30.55
0.078306,0.534,-0.070,-0.868,-3.084,-6.931,-5.176,30.46
0.090797,0.578,-0.082,-0.826,1.573,-13.527,1.847,30.51
0.098406,0.674,-0.076,-0.786,9.466,-50.412,27.634,30.55
0.110420,0.688,-0.157,-0.823,1.603,-54.214,46.290,30.41
0.118210,0.662,-0.137,-0.834,0.947,-58.763,65.053,30.51
0.129708,0.648,-0.123,-0.843,2.901,-49.176,74.076,30.46
0.136871,0.601,-0.113,-0.860,3.924,-30.427,77.786,30.51
0.149195,0.465,-0.065,-0.854,0.702,-8.137,82.198,30.46
0.157299,0.320,-0.002,-0.812,-8.611,-3.267,88.183,30.51
0.168913,0.207,0.062,-0.757,-16.977,-9.237,84.397,30.46
0.181100,0.235,0.047,-0.723,-22.534,-12.290,74.641,30.55
0.188308,0.281,0.036,-0.689,-30.794,-21.756,64.443,30.41
0.200643,0.304,0.024,-0.663,-43.313,-31.374,54.000,30.46
0.208106,0.345,-0.008,-0.657,-56.198,-31.252,50.595,30.51
0.220019,0.396,-0.044,-0.728,-63.237,-24.611,50.656,30.46
0.226700,0.408,-0.076,-0.775,-62.137,-17.313,53.038,30.46
0.238952,0.433,-0.067,-0.816,-53.725,0.137,56.366,30.51
0.251165,0.398,-0.046,-0.873,-46.198,11.038,56.397,30.65
0.258558,0.369,-0.016,-0.902,-38.107,20.916,53.542,30.51
0.270803,0.367,0.009,-0.891,-32.824,30.947,51.939,30.55
0.278212,0.359,0.053,-0.858,-33.878,36.244,44.977,30.51
0.290380,0.326,0.055,-0.890,-36.855,40.977,40.718,30.51
0.297328,0.274,0.080,-0.917,-36.626,50.763,37.756,30.46
0.309685,0.280,0.091,-0.951,-34.641,57.145,32.366,30.51
0.317487,0.381,0.054,-0.995,-34.534,48.489,30.443,30.55
0.329222,0.476,0.016,-0.983,-33.252,38.794,37.481,30.51
0.341773,0.510,-0.013,-0.994,-24.550,32.382,51.038,30.46
0.348975,0.461,0.005,-0.971,-14.275,25.053,63.450,30.55
0.361377,0.353,0.051,-0.934,0.947,17.710,64.687,30.51
0.368536,0.263,0.134,-0.883,21.130,9.160,55.817,30.55
0.380840,0.166,0.178,-0.872,22.382,8.595,42.885,30.60
0.388250,0.100,0.219,-0.867,19.969,13.863,29.450,30.55
0.400845,0.114,0.237,-0.861,4.443,22.305,17.160,30.51
0.408441,0.191,0.205,-0.826,-3.802,26.824,8.076,30.46
0.420820,0.229,0.216,-0.765,-1.176,23.359,2.641,30.46
0.428039,0.275,0.230,-0.719,4.412,30.977,-2.305,30.60
0.440673,0.351,0.199,-0.716,11.756,42.824,-0.580,30.46
0.447822,0.408,0.184,-0.730,17.450,59.542,8.702,30.51
0.460389,0.388,0.195,-0.718,20.702,91.023,19.359,30.65
0.467324,0.335,0.221,-0.766,23.634,118.046,27.221,30.55
0.479781,0.269,0.252,-0.804,19.573,136.290,29.695,30.46
0.487451,0.134,0.307,-0.866,18.794,124.473,30.153,30.46
0.499205,0.022,0.358,-0.901,19.893,89.664,29.435,30.51
0.507366,-0.043,0.357,-0.975,8.076,52.580,25.115,30.46
0.519103,-0.090,0.353,-1.012,-0.366,15.832,19.725,30.51
0.531084,-0.016,0.278,-1.087,-2.412,-22.015,7.359,30.60
0.538912,0.163,0.200,-1.035,19.695,-46.534,-3.618,30.55
0.550720,0.301,0.156,-0.947,31.084,-54.198,0.901,30.41
0.558061,0.394,0.098,-0.871,53.374,-44.382,22.656,30.55
0.570185,0.403,0.062,-0.837,54.137,-35.420,33.969,30.51
0.577642,0.315,0.118,-0.741,20.397,-11.771,30.519,30.51
0.589693,0.315,0.236,-0.656,-12.244,-1.160,40.427,30.46
0.598158,0.261,0.217,-0.632,-37.496,7.908,36.351,30.51
0.609788,0.265,0.235,-0.657,-45.664,13.954,44.641,30.46
0.617303,0.241,0.236,-0.711,-41.954,21.359,46.321,30.51
0.629485,0.230,0.221,-0.843,-34.290,27.160,45.802,30.55
0.641224,0.234,0.216,-0.932,-24.397,30.321,46.580,30.55
0.648547,0.242,0.219,-0.981,-13.496,19.069,48.885,30.51
0.660762,0.266,0.225,-0.965,-10.107,-6.870,55.481,30.46
0.668597,0.315,0.300,-0.911,-6.687,-51.802,72.641,30.51
0.680162,0.317,0.161,-0.927,-19.481,-76.626,79.176,30.55
0.687935,0.360,0.155,-0.895,-19.359,-87.405,78.473,30.51
0.699751,0.339,0.127,-0.837,-10.748,-100.015,95.954,30.51
0.707355,0.340,0.148,-0.754,-1.313,-125.023,107.176,30.46
0.718843,0.326,0.186,-0.636,-3.252,-143.435,118.809,30.60
0.730867,0.290,0.225,-0.428,1.191,-163.557,133.542,30.46
0.738073,0.269,0.345,-0.177,-0.595,-152.626,147.405,30.51
0.750898,0.269,0.395,-0.099,-24.611,-119.603,168.916,30.55
0.758861,0.200,0.363,-0.262,-45.878,-79.130,188.305,30.51
0.769218,0.077,0.333,-0.539,-72.275,-21.863,198.718,30.51
0.781339,0.043,0.304,-0.801,-84.122,14.840,197.695,30.55
0.788519,0.006,0.323,-0.940,-80.473,12.321,195.740,30.51
0.800695,-0.020,0.329,-0.978,-77.481,-3.420,194.290,30.55
0.807825,-0.008,0.324,-0.905,-65.313,-44.702,189.053,30.51
0.819773,-0.061,0.358,-0.860,-44.183,-104.458,198.672,30.55
0.827293,-0.216,0.334,-0.882,-47.359,-142.733,195.084,30.46
0.838644,-0.321,0.323,-0.905,-66.748,-155.237,170.122,30.60
0.850720,-0.455,0.325,-0.891,-53.618,-153.420,151.313,30.46
0.857930,-0.540,0.281,-0.907,-32.458,-136.489,127.527,30.51
0.869822,-0.571,0.249,-0.968,-16.840,-96.092,105.679,30.46
0.877297,-0.604,0.218,-1.044,-14.137,-51.160,85.771,30.46
0.888811,-0.624,0.230,-1.153,-12.595,-17.618,71.282,30.46
0.901288,-0.634,0.182,-1.340,-8.733,-6.382,54.229,30.55
0.908283,-0.623,0.151,-1.410,6.504,-12.031,34.519,30.51
0.920575,-0.574,0.157,-1.323,26.672,-28.672,17.267,30.55
0.927877,-0.492,0.183,-1.163,39.710,-44.916,5.084,30.41
0.940224,-0.436,0.183,-0.990,45.969,-57.099,-3.344,30.51
0.947147,-0.406,0.183,-0.824,41.603,-55.664,-13.053,30.46
0.959375,-0.358,0.174,-0.706,30.977,-35.069,-22.290,30.51
0.971402,-0.310,0.132,-0.712,21.130,4.214,-41.496,30.55
0.978826,-0.252,0.151,-0.687,10.092,22.901,-39.832,30.51
0.991018,-0.245,0.137,-0.730,3.985,22.000,-36.489,30.46
0.998047,-0.257,0.124,-0.784,3.038,26.137,-49.145,30.46
1.010587,-0.210,0.141,-0.782,5.771,22.641,-60.412,30.41
