DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.817,-0.058,-0.901,-2.504,1.542,28.992,30.04
0.007842,0.769,-0.039,-0.818,0.901,-6.092,31.282,29.99
0.019691,0.778,-0.058,-0.759,1.191,-3.969,32.366,30.04
0.027651,0.844,-0.075,-0.705,-0.092,-1.863,38.366,29.99
0.039659,0.845,-0.099,-0.668,-0.901,7.908,51.160,29.99
0.047183,0.827,-0.081,-0.652,-3.282,19.099,61.511,29.99
0.058616,0.787,-0.061,-0.634,-6.840,19.893,66.992,29.99
0.065215,0.730,-0.051,-0.604,-10.076,14.626,67.618,30.04
0.078368,0.711,-0.020,-0.571,-17.130,-1.466,68.412,29.99
0.090294,0.702,0.019,-0.549,-22.992,-16.107,76.458,29.94
0.097519,0.632,0.066,-0.510,-39.725,-20.550,77.496,29.99
0.109576,0.609,0.107,-0.526,-57.069,-28.015,76.015,29.94
0.117352,0.687,0.144,-0.536,-65.099,-41.053,84.198,29.99
0.129154,0.778,0.101,-0.648,-68.305,-34.168,92.840,29.99
0.136057,0.797,0.114,-0.706,-63.115,-12.901,106.244,30.04
0.148431,0.747,0.157,-0.809,-62.931,16.260,122.580,29.99
0.160594,0.612,0.178,-0.948,-60.015,38.275,131.939,30.04
0.168133,0.458,0.196,-1.064,-52.550,45.740,129.802,29.99
0.179778,0.326,0.223,-1.145,-40.305,41.893,118.794,29.94
0.186984,0.249,0.245,-1.138,-27.313,22.244,101.282,29.99
0.199310,0.215,0.226,-1.158,-11.771,-0.427,83.725,30.04
0.206649,0.178,0.264,-1.028,-6.504,-25.450,64.748,29.99
0.218872,0.112,0.297,-0.918,-8.931,-52.015,46.901,29.99
0.226478,0.155,0.294,-0.849,-13.099,-76.198,30.519,30.04
0.238226,0.306,0.249,-0.786,-11.435,-90.565,25.573,30.08
0.250630,0.424,0.257,-0.702,-3.191,-78.427,29.496,29.94
0.258423,0.513,0.234,-0.677,4.656,-47.328,44.183,29.99
0.270273,0.497,0.248,-0.690,8.458,-8.260,66.290,30.04
