DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,0.044,0.260,-0.772,-34.092,-9.847,-15.893,29.80
0.011748,0.033,0.297,-0.748,-41.908,6.687,-15.817,29.85
0.018568,-0.010,0.318,-0.902,-50.031,35.221,-17.893,29.71
0.030675,-0.041,0.376,-1.116,-60.519,52.000,-17.939,29.80
0.037877,-0.026,0.390,-1.320,-61.481,63.481,-30.855,29.75
0.050000,0.045,0.364,-1.400,-51.649,49.985,-36.550,29.80
0.056643,0.106,0.347,-1.305,-17.893,-1.756,-40.290,29.85
0.069927,0.212,0.309,-1.130,22.794,-54.443,-39.282,29.80
0.081598,0.295,0.268,-0.981,52.840,-79.115,-30.748,29.75
0.089254,0.354,0.226,-0.875,71.618,-71.588,-18.794,29.61
0.101215,0.352,0.211,-0.839,58.061,-24.916,-0.779,29.75
0.108850,0.257,0.237,-0.822,51.588,13.099,10.382,29.75
0.120919,0.175,0.265,-0.833,40.412,55.115,16.382,29.80
0.128087,0.089,0.298,-0.792,25.863,80.244,20.214,29.75
0.140659,0.040,0.348,-0.788,19.344,79.557,24.305,29.71
0.147696,-0.064,0.381,-0.870,10.748,67.282,21.511,29.75
0.160329,-0.195,0.421,-1.032,8.687,48.519,10.885,29.80
0.168112,-0.294,0.422,-1.168,14.351,23.725,-6.000,29.75
0.179568,-0.238,0.410,-1.138,20.550,-11.573,-23.679,29.80
0.191644,-0.158,0.377,-0.998,30.351,-42.427,-35.328,29.75
0.199728,-0.040,0.332,-0.836,38.137,-58.931,-42.305,29.71
0.210947,0.064,0.278,-0.709,43.130,-63.344,-39.817,29.71
0.218105,0.111,0.240,-0.686,45.053,-49.603,-34.275,29.75
0.230191,0.179,0.212,-0.732,38.107,-8.672,-26.824,29.80
0.237662,0.197,0.197,-0.799,33.725,29.725,-17.771,29.71
0.249980,0.219,0.196,-0.874,36.168,41.802,-6.183,29.80
0.257496,0.169,0.210,-0.875,37.832,38.000,2.626,29.85
0.270084,0.064,0.234,-0.875,42.504,24.565,5.969,29.71
0.282039,-0.011,0.252,-0.856,41.939,6.641,1.939,29.75
0.289925,-0.016,0.260,-0.799,41.786,-9.282,-4.137,29.80
0.301769,0.013,0.265,-0.749,37.511,-20.779,-9.344,29.85
0.309536,0.054,0.236,-0.690,26.916,-23.511,-14.229,29.71
0.321398,0.150,0.174,-0.720,14.702,-17.450,-12.595,29.80
0.328956,0.194,0.159,-0.726,13.008,-10.443,-10.321,29.85
0.340920,0.210,0.156,-0.744,13.160,-0.336,-5.115,29.71
0.348094,0.194,0.171,-0.764,19.298,7.252,0.061,29.75
0.360558,0.171,0.176,-0.756,18.519,19.511,3.924,29.80
0.368509,0.122,0.203,-0.727,15.191,26.244,5.908,29.75
0.380923,0.048,0.231,-0.716,10.962,27.099,5.969,29.80
0.388495,-0.010,0.261,-0.764,4.687,20.763,1.969,29.75
