DeltaTime_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Temp
0.000000,-0.025,0.186,-0.843,-6.122,-0.534,-0.962,32.34
0.008056,-0.018,0.184,-0.853,-6.718,0.672,-1.924,32.29
0.019674,-0.001,0.171,-0.868,-6.458,2.305,-1.053,32.15
0.027686,0.005,0.174,-0.880,-5.496,2.473,-0.718,32.29
0.039616,0.015,0.173,-0.881,-4.809,0.916,-0.412,32.20
0.047278,0.008,0.174,-0.870,-4.580,-0.885,1.206,32.25
0.059216,-0.010,0.184,-0.865,-4.458,-1.969,0.183,32.29
0.066822,-0.006,0.177,-0.864,-4.641,-2.916,-1.023,32.25
0.079018,-0.021,0.179,-0.872,-4.229,-2.504,-1.252,32.25
0.086431,-0.004,0.166,-0.868,-4.229,-3.542,-0.534,32.29
0.098467,-0.024,0.176,-0.860,-3.740,-3.817,0.153,32.25
0.106151,-0.019,0.181,-0.862,-2.260,-1.496,-0.809,32.25
0.118058,-0.017,0.186,-0.843,-0.534,-0.595,-0.947,32.20
0.125179,-0.024,0.190,-0.835,-0.809,-0.489,-0.687,32.15
0.137248,-0.015,0.189,-0.826,-2.519,-1.939,-0.183,32.20
0.149600,-0.033,0.191,-0.808,-3.176,0.214,-0.397,32.29
0.157132,-0.030,0.188,-0.823,-3.634,2.092,-2.718,32.29
0.169498,0.000,0.175,-0.836,-3.679,0.901,-2.321,32.29
0.177110,-0.003,0.177,-0.847,-5.206,0.855,-1.450,32.25
0.189398,-0.005,0.174,-0.843,-5.847,2.244,-1.664,32.15
0.197033,-0.004,0.180,-0.846,-5.695,1.618,-2.305,32.20
0.208908,0.013,0.176,-0.843,-6.870,0.260,-2.824,32.25
0.216799,0.035,0.164,-0.852,-7.847,1.557,-1.298,32.29
0.228931,0.024,0.158,-0.869,-7.740,3.420,1.069,32.20
0.236927,0.007,0.153,-0.883,-8.168,4.840,2.366,32.25
0.248739,-0.028,0.149,-0.901,-10.595,5.664,2.901,32.20
0.256514,-0.053,0.152,-0.943,-11.878,6.305,0.519,32.25
0.268608,-0.050,0.154,-0.969,-14.947,5.649,-2.656,32.25
0.276306,-0.028,0.134,-1.002,-22.122,4.519,-2.855,32.29
0.287765,-0.031,0.128,-1.073,-30.641,9.099,-4.214,32.25
0.295879,0.015,0.123,-1.189,-37.435,19.053,-6.214,32.20
0.307671,0.035,0.104,-1.371,-43.405,31.573,-4.153,32.20
0.319636,0.003,0.103,-1.641,-46.580,36.397,-1.573,32.25
0.326879,-0.066,0.096,-1.943,-38.992,42.031,-2.382,32.29
0.338925,-0.061,0.080,-2.208,-28.275,41.985,-6.183,32.20
0.346616,-0.029,0.106,-2.424,-17.511,32.763,-12.962,32.20
0.358785,0.076,0.119,-2.592,11.511,37.511,-12.702,32.29
0.366182,0.140,0.275,-2.632,23.130,71.023,-24.779,32.25
0.378507,0.380,0.223,-2.732,39.450,63.374,-17.664,32.25
0.386928,0.512,0.268,-2.746,51.435,39.679,0.458,32.29
0.398523,0.441,0.366,-2.741,64.992,5.252,7.282,32.15
0.405635,0.409,0.400,-2.704,82.137,-42.168,8.718,32.29
0.417790,0.580,0.397,-2.596,109.420,-68.260,15.466,32.20
0.429667,0.670,0.433,-2.412,144.855,-60.214,39.740,32.34
